row_type,name,source,paper,doi,api,class_count,data_file_count,sensorcombined_file_count,audiobuffer_file_count,imu_file_count,sensorcombined_sample_count_per_class,audiobuffer_sample_count_per_class,imu_sample_count_per_class,total_size_mb,readme_excerpt,note,fault_class,broken_propeller_count,mission_count_sensorcombined,audio_file_count,magnetic_file_count,sensorcombined_size_mb,audiobuffer_size_mb,total_class_size_mb,sample_sensorcombined_path,sample_audio_path,sample_imu_path,sampled_sensorcombined_count,sampled_audiobuffer_count,sampled_imu_count,file_path,mission_name,sample_index_within_class,valid_imu_rows,frame_id_count,frame_ids,gyro_two_axis_dynamic_rms_rad_s,accel_two_axis_dynamic_rms_m_s2,strongest_gyro_frame_id,strongest_gyro_frame_rows,strongest_gyro_frame_dynamic_rms_rad_s,strongest_accel_frame_id,strongest_accel_frame_rows,strongest_accel_frame_dynamic_rms_m_s2,gyro_two_axis_dynamic_rms_ratio_vs_class0,accel_two_axis_dynamic_rms_ratio_vs_class0,strongest_gyro_frame_dynamic_rms_ratio_vs_class0,strongest_accel_frame_dynamic_rms_ratio_vs_class0,audio_buffer_count,total_payload_values,buffer_length_median_values,buffer_length_min_values,buffer_length_max_values,recording_started_time,unique_recording_started_time_count,payload_mean,payload_std,payload_rms,payload_min,payload_max,payload_zero_fraction,payload_near_clip_16bit_fraction,payload_abs_p50,payload_abs_p90,payload_abs_p95,payload_abs_p99,payload_abs_p999,block_rms_median,block_rms_p95,block_rms_max,phase0_rms,phase1_rms,phase2_rms,phase3_rms,phase4_rms,phase5_rms,phase0_zero_fraction,phase1_zero_fraction,phase2_zero_fraction,phase3_zero_fraction,phase4_zero_fraction,phase5_zero_fraction,payload_rms_ratio_vs_class0,payload_abs_p99_ratio_vs_class0,block_rms_median_ratio_vs_class0,phase0_rms_ratio_vs_class0,valid_sample_rows,duration_s,median_timestamp_dt_us,timestamp_sample_rate_hz,median_gyro_integral_dt_us,gyro_integral_rate_hz,median_accel_integral_dt_us,accel_integral_rate_hz,gyro_mean_x_rad_s,gyro_mean_y_rad_s,gyro_mean_z_rad_s,gyro_std_x_rad_s,gyro_std_y_rad_s,gyro_std_z_rad_s,gyro_vector_dynamic_rms_rad_s,accel_mean_x_m_s2,accel_mean_y_m_s2,accel_mean_z_m_s2,accel_std_x_m_s2,accel_std_y_m_s2,accel_std_z_m_s2,accel_vector_dynamic_rms_m_s2,accel_norm_mean_m_s2,accelerometer_clipping_count,gyro_vector_dynamic_rms_ratio_vs_class0,accel_vector_dynamic_rms_ratio_vs_class0,sample_count,mission_names,valid_sample_rows_total,duration_s_total,duration_s_median,timestamp_sample_rate_hz_median,gyro_integral_rate_hz_median,accel_integral_rate_hz_median,gyro_vector_dynamic_rms_rad_s_median,gyro_vector_dynamic_rms_rad_s_min,gyro_vector_dynamic_rms_rad_s_max,accel_vector_dynamic_rms_m_s2_median,accel_vector_dynamic_rms_m_s2_min,accel_vector_dynamic_rms_m_s2_max,accel_norm_mean_m_s2_median,accelerometer_clipping_count_total,gyro_vector_dynamic_rms_ratio_vs_class0_median,accel_vector_dynamic_rms_ratio_vs_class0_median,valid_imu_rows_total,frame_id_count_max,gyro_two_axis_dynamic_rms_rad_s_median,accel_two_axis_dynamic_rms_m_s2_median,strongest_gyro_frame_dynamic_rms_rad_s_max,strongest_accel_frame_dynamic_rms_m_s2_max,gyro_two_axis_dynamic_rms_ratio_vs_class0_median,accel_two_axis_dynamic_rms_ratio_vs_class0_median,strongest_gyro_frame_dynamic_rms_ratio_vs_class0_max,strongest_accel_frame_dynamic_rms_ratio_vs_class0_max,vehicle_count,vehicles,csv_file_count,csv_size_mb,readme_file_count,sampled_subset,per_vehicle_csv_inventory,file_name_pattern,vehicle,transform,window,frequency_bin_range,label,condition,axis,feature_row_count,feature_column_count,feature_value_count,feature_mean,feature_rms,feature_max,fault_summary,axis_count,feature_row_count_per_axis,feature_column_count_per_axis,x_feature_rms,y_feature_rms,z_feature_rms,xyz_feature_rms,xyz_feature_rms_ratio_vs_healthy,xyz_feature_rms_excess_percent_vs_healthy,x_feature_rms_ratio_vs_healthy,y_feature_rms_ratio_vs_healthy,z_feature_rms_ratio_vs_healthy,license,zip_file_name,zip_size_bytes,figshare_size_bytes,zip_size_matches_api,excel_case_count,local_data_dir,file_name,fault_type,rotor_position,blade_modification,header,time_start_s,time_end_s,median_dt_s,sample_rate_hz,nyquist_hz,mean_x_m_s2,mean_y_m_s2,mean_z_m_s2,std_x_m_s2,std_y_m_s2,std_z_m_s2,raw_rms_x_m_s2,raw_rms_y_m_s2,raw_rms_z_m_s2,peak_abs_dynamic_x_m_s2,peak_abs_dynamic_y_m_s2,peak_abs_dynamic_z_m_s2,vector_dynamic_rms_m_s2,dominant_estimated_two_blade_mechanical_rpm,welch_available,dominant_freq_hz,dominant_psd,welch_segment_count,welch_nperseg,top_vector_peak_freqs_hz,band_5_60hz_vector_rms,band_60_120hz_vector_rms,band_120_240hz_vector_rms,band_240_500hz_vector_rms,std_x_ratio_vs_healthy,std_y_ratio_vs_healthy,std_z_ratio_vs_healthy,vector_dynamic_rms_ratio_vs_healthy,dominant_psd_ratio_vs_healthy,band_5_60hz_rms_ratio_vs_healthy,band_60_120hz_rms_ratio_vs_healthy,band_120_240hz_rms_ratio_vs_healthy,band_240_500hz_rms_ratio_vs_healthy,dominant_freq_delta_vs_healthy_hz,vector_dynamic_rms_excess_percent_vs_healthy,rotor_health,spin_ratio,rotor_health_thrust_scale,effective_imbalance_intensity,rotor_damage_vibration,dataset,dataset_sample_rate_hz,dataset_nyquist_hz,dataset_dominant_freq_hz,dataset_two_blade_estimated_rpm,racing_hover_blade_pass_hz,racing_max_blade_pass_hz,racing_hover_bpf_over_dataset_nyquist,racing_max_bpf_over_dataset_nyquist,preset,dataset_healthy_dominant_freq_hz,configured_blade_count,hover_motor_hz,max_motor_hz,hover_blade_pass_hz,max_blade_pass_hz,hover_motor_alias_hz,max_motor_alias_hz,hover_blade_pass_alias_hz,max_blade_pass_alias_hz,hover_blade_pass_directly_observable,max_blade_pass_directly_observable,hover_blade_pass_over_dataset_nyquist,max_blade_pass_over_dataset_nyquist,hover_alias_delta_to_dataset_peak_hz,max_alias_delta_to_dataset_peak_hz
uav_realistic_fault_sensorcombined_summary,UAV realistic fault class 2 SensorCombined sample,https://github.com/tiiuae/UAV-Realistic-Fault-Dataset,https://secplab.ppgia.pucpr.br/files/papers/2023icra.pdf,,,,,,,,,,,,,SensorCombined JSONL mission sample for this fault class; dynamic RMS removes axis mean but does not segment flight phases.,2,2,,,,,,,,,,,,,Dataset/2/rosbag2_2021_12_22-09_35_36/rosbag2_2021_12_22-09_35_36-SensorCombined.jsonl,rosbag2_2021_12_22-09_35_36,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18554,95.034098,7446.0,134.30029546065,4996.0,200.160128102482,4996.0,200.160128102482,0.005762888587102503,0.003019873136983932,-0.0009941841445456462,0.22302768358384897,0.13427384561536165,0.09750353192944607,0.2779887623624954,0.051913319188282875,-0.05939970399608703,-9.780667504578085,4.413917424524719,6.951584415237273,6.501625773031526,10.491822082233403,13.34995707103727,0,1.802324045713685,5.7251333976382535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uav_realistic_fault_sensorcombined_summary,UAV realistic fault class 2 SensorCombined sample,https://github.com/tiiuae/UAV-Realistic-Fault-Dataset,https://secplab.ppgia.pucpr.br/files/papers/2023icra.pdf,,,,,,,,,,,,,SensorCombined JSONL mission sample for this fault class; dynamic RMS removes axis mean but does not segment flight phases.,2,2,,,,,,,,,,,,,Dataset/2/rosbag2_2021_12_22-09_37_54/rosbag2_2021_12_22-09_37_54-SensorCombined.jsonl,rosbag2_2021_12_22-09_37_54,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16924,86.668273,7585.5,131.83046602069737,4996.0,200.160128102482,4996.0,200.160128102482,0.00421853009228907,0.0029986501630288255,-0.00048253422914204856,0.2316608550367349,0.12843617341683017,0.09467960775083002,0.28129491734149803,0.06475210675557776,-0.050315955453562974,-9.785437468346494,4.398349795233051,6.738273570600066,6.1940569999185895,10.15461243729737,13.164763095371724,0,1.8237593100994527,5.541126255208894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uav_realistic_fault_sensorcombined_summary,UAV realistic fault class 2 SensorCombined sample,https://github.com/tiiuae/UAV-Realistic-Fault-Dataset,https://secplab.ppgia.pucpr.br/files/papers/2023icra.pdf,,,,,,,,,,,,,SensorCombined JSONL mission sample for this fault class; dynamic RMS removes axis mean but does not segment flight phases.,2,2,,,,,,,,,,,,,Dataset/2/rosbag2_2021_12_31-09_58_13/rosbag2_2021_12_31-09_58_13-SensorCombined.jsonl,rosbag2_2021_12_31-09_58_13,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16633,85.090372,7518.0,133.01409949454643,4995.0,200.20020020020021,4995.0,200.20020020020021,0.0027332831259363997,0.0025819492859916996,-0.0013974205485180026,0.26237032620876066,0.14855645067786236,0.09951373952357373,0.3175062069737556,0.06376392730796038,-0.04876123326070469,-9.767040442489522,3.723154350745257,6.4847956251364485,5.147819428433914,9.078243083715254,12.458616022721072,0,2.058533109859804,4.95377754817902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uav_realistic_fault_sensorcombined_summary,UAV realistic fault class 3 SensorCombined sample,https://github.com/tiiuae/UAV-Realistic-Fault-Dataset,https://secplab.ppgia.pucpr.br/files/papers/2023icra.pdf,,,,,,,,,,,,,SensorCombined JSONL mission sample for this fault class; dynamic RMS removes axis mean but does not segment flight phases.,3,3,,,,,,,,,,,,,Dataset/3/rosbag2_2021_12_22-09_40_31/rosbag2_2021_12_22-09_40_31-SensorCombined.jsonl,rosbag2_2021_12_22-09_40_31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21748,111.366038,7619.0,131.250820317627,4995.0,200.20020020020021,4995.0,200.20020020020021,0.004189444295401884,0.002799568489212807,-5.317504574213845e-05,0.28203243463103544,0.14786739703852086,0.10960368587371495,0.3367789026170743,0.06535178928784238,-0.018569860878237112,-9.779427514325553,5.9740754213986635,8.280747316468208,6.654744052393571,12.187943701159053,14.597349698469017,0,2.1834865162078625,6.650665917238549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uav_realistic_fault_sensorcombined_summary,UAV realistic fault class 3 SensorCombined sample,https://github.com/tiiuae/UAV-Realistic-Fault-Dataset,https://secplab.ppgia.pucpr.br/files/papers/2023icra.pdf,,,,,,,,,,,,,SensorCombined JSONL mission sample for this fault class; dynamic RMS removes axis mean but does not segment flight phases.,3,3,,,,,,,,,,,,,Dataset/3/rosbag2_2021_12_22-09_43_30/rosbag2_2021_12_22-09_43_30-SensorCombined.jsonl,rosbag2_2021_12_22-09_43_30,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21283,108.813995,7388.0,135.3546291283162,4995.0,200.20020020020021,4995.0,200.20020020020021,0.004240108274279939,0.002683462850979651,-0.0009564560726542314,0.26490507448506,0.14319844669306406,0.10830586569717578,0.3200166467039741,0.053446578402786195,-0.015731876673232177,-9.761673102871747,5.73938781249258,7.737324875864009,6.124438475332874,11.41558212860781,14.028206399337268,0,2.0748094005006026,6.229206899023456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uav_realistic_fault_sensorcombined_summary,UAV realistic fault class 3 SensorCombined sample,https://github.com/tiiuae/UAV-Realistic-Fault-Dataset,https://secplab.ppgia.pucpr.br/files/papers/2023icra.pdf,,,,,,,,,,,,,SensorCombined JSONL mission sample for this fault class; dynamic RMS removes axis mean but does not segment flight phases.,3,3,,,,,,,,,,,,,Dataset/3/rosbag2_2021_12_31-09_05_59/rosbag2_2021_12_31-09_05_59-SensorCombined.jsonl,rosbag2_2021_12_31-09_05_59,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18655,95.463032,7423.0,134.71642193183348,4995.0,200.20020020020021,4995.0,200.20020020020021,0.00455273493096219,0.003609801629520234,-0.0003778668295845657,0.2644954788021254,0.18587443012432206,0.10488517684768045,0.33986477075915983,0.07250969945333186,-0.09649794695166,-9.764482799587064,4.7340973406255875,7.220310418134641,6.945219440843902,11.080642275888973,13.611590368862437,0,2.203493563640701,6.0464383272757685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uav_realistic_fault_sensorcombined_summary,UAV realistic fault class 4 SensorCombined sample,https://github.com/tiiuae/UAV-Realistic-Fault-Dataset,https://secplab.ppgia.pucpr.br/files/papers/2023icra.pdf,,,,,,,,,,,,,SensorCombined JSONL mission sample for this fault class; dynamic RMS removes axis mean but does not segment flight phases.,4,4,,,,,,,,,,,,,Dataset/4/rosbag2_2021_12_22-09_48_32/rosbag2_2021_12_22-09_48_32-SensorCombined.jsonl,rosbag2_2021_12_22-09_48_32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18965,97.018152,7355.0,135.96193065941537,4996.0,200.160128102482,4996.0,200.160128102482,0.00443224643223307,0.002552064607861837,-0.0012100622911415777,0.31844923854093266,0.16414198846735925,0.11608204261471775,0.376599987417583,0.058534570741914205,-0.07744991857540759,-9.766232669956567,6.236405704378206,8.813772516745225,7.509780859378312,13.151887721632182,15.128370406398949,7,2.4416642139407383,7.176666840796875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uav_realistic_fault_sensorcombined_summary,UAV realistic fault class 4 SensorCombined sample,https://github.com/tiiuae/UAV-Realistic-Fault-Dataset,https://secplab.ppgia.pucpr.br/files/papers/2023icra.pdf,,,,,,,,,,,,,SensorCombined JSONL mission sample for this fault class; dynamic RMS removes axis mean but does not segment flight phases.,4,4,,,,,,,,,,,,,Dataset/4/rosbag2_2021_12_22-09_54_38/rosbag2_2021_12_22-09_54_38-SensorCombined.jsonl,rosbag2_2021_12_22-09_54_38,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17773,91.166378,8049.5,124.23131871544817,4996.0,200.160128102482,4996.0,200.160128102482,0.00528559415265289,0.0028758114984639466,-0.0005801476098407726,0.32112934693059847,0.16682847358414873,0.12078091665920695,0.3815020666884099,0.06646046513482251,-0.059760667550785254,-9.779640946765623,5.894503461307479,9.245387055095499,8.015178476727327,13.581805434760367,15.454502023814618,6,2.473446561071321,7.411262532410289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uav_realistic_fault_sensorcombined_summary,UAV realistic fault class 4 SensorCombined sample,https://github.com/tiiuae/UAV-Realistic-Fault-Dataset,https://secplab.ppgia.pucpr.br/files/papers/2023icra.pdf,,,,,,,,,,,,,SensorCombined JSONL mission sample for this fault class; dynamic RMS removes axis mean but does not segment flight phases.,4,4,,,,,,,,,,,,,Dataset/4/rosbag2_2021_12_31-09_16_04/rosbag2_2021_12_31-09_16_04-SensorCombined.jsonl,rosbag2_2021_12_31-09_16_04,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18898,96.545046,7236.0,138.19789939192924,4996.0,200.160128102482,4996.0,200.160128102482,0.006182647672288058,0.0033068400505238604,-0.00027295859210498924,0.3189774108148542,0.17989304466585349,0.11436603224117914,0.3836504730348829,0.07080415596160416,-0.055624432908270766,-9.792193314315172,5.90896603793659,9.022792976705455,12.549445801491265,16.5473642210033,17.231013930672795,81,2.487375629229706,9.029496192560652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uav_realistic_fault_class_aggregate,UAV realistic fault class 0 SensorCombined aggregate,https://github.com/tiiuae/UAV-Realistic-Fault-Dataset,https://secplab.ppgia.pucpr.br/files/papers/2023icra.pdf,,,,,,,,,,,,,Aggregate of up to 3 sorted SensorCombined missions for this fault class; dynamic RMS values are per-mission medians/ranges.,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,rosbag2_2021_12_22-09_14_31; rosbag2_2021_12_22-09_17_33; rosbag2_2021_12_31-10_12_31,52891,270.674306,88.123786,123.86201771226854,200.160128102482,200.160128102482,0.16271562988886587,0.15423905763428758,0.17747290208863029,1.832589977128134,1.6909016472496077,1.8388816738845444,9.898354911638764,0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uav_realistic_fault_class_aggregate,UAV realistic fault class 1 SensorCombined aggregate,https://github.com/tiiuae/UAV-Realistic-Fault-Dataset,https://secplab.ppgia.pucpr.br/files/papers/2023icra.pdf,,,,,,,,,,,,,Aggregate of up to 3 sorted SensorCombined missions for this fault class; dynamic RMS values are per-mission medians/ranges.,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,rosbag2_2021_12_22-09_21_12; rosbag2_2021_12_22-09_23_49; rosbag2_2021_12_29-08_57_15,63511,325.63927,108.044645,119.14690813773383,200.160128102482,200.160128102482,0.25494341190762343,0.2034618785732878,0.2731699597687431,6.698848941565992,6.413281924229084,9.183412533134799,11.200488973850325,1,1.566803460010257,3.65539974853721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uav_realistic_fault_class_aggregate,UAV realistic fault class 2 SensorCombined aggregate,https://github.com/tiiuae/UAV-Realistic-Fault-Dataset,https://secplab.ppgia.pucpr.br/files/papers/2023icra.pdf,,,,,,,,,,,,,Aggregate of up to 3 sorted SensorCombined missions for this fault class; dynamic RMS values are per-mission medians/ranges.,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,rosbag2_2021_12_22-09_35_36; rosbag2_2021_12_22-09_37_54; rosbag2_2021_12_31-09_58_13,52111,266.792743,86.668273,133.01409949454643,200.160128102482,200.160128102482,0.28129491734149803,0.2779887623624954,0.3175062069737556,10.15461243729737,9.078243083715254,10.491822082233403,13.164763095371724,0,1.7287516726796395,5.541126255208894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uav_realistic_fault_class_aggregate,UAV realistic fault class 3 SensorCombined aggregate,https://github.com/tiiuae/UAV-Realistic-Fault-Dataset,https://secplab.ppgia.pucpr.br/files/papers/2023icra.pdf,,,,,,,,,,,,,Aggregate of up to 3 sorted SensorCombined missions for this fault class; dynamic RMS values are per-mission medians/ranges.,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,rosbag2_2021_12_22-09_40_31; rosbag2_2021_12_22-09_43_30; rosbag2_2021_12_31-09_05_59,61686,315.643065,108.813995,134.71642193183348,200.20020020020021,200.20020020020021,0.3367789026170743,0.3200166467039741,0.33986477075915983,11.41558212860781,11.080642275888973,12.187943701159053,14.028206399337268,0,2.0697391077125964,6.229206899023456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uav_realistic_fault_class_aggregate,UAV realistic fault class 4 SensorCombined aggregate,https://github.com/tiiuae/UAV-Realistic-Fault-Dataset,https://secplab.ppgia.pucpr.br/files/papers/2023icra.pdf,,,,,,,,,,,,,Aggregate of up to 3 sorted SensorCombined missions for this fault class; dynamic RMS values are per-mission medians/ranges.,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,rosbag2_2021_12_22-09_48_32; rosbag2_2021_12_22-09_54_38; rosbag2_2021_12_31-09_16_04,55636,284.729576,96.545046,135.96193065941537,200.160128102482,200.160128102482,0.3815020666884099,0.376599987417583,0.3836504730348829,13.581805434760367,13.151887721632182,16.5473642210033,15.454502023814618,94,2.34459385953872,7.411262532410289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uav_realistic_fault_imu_class_aggregate,UAV realistic fault class 0 Imu aggregate,https://github.com/tiiuae/UAV-Realistic-Fault-Dataset,https://secplab.ppgia.pucpr.br/files/papers/2023icra.pdf,https://doi.org/10.1109/ICRA48891.2023.10161183,,,,,,,,,,,,"Aggregate of up to 2 sorted raw Imu JSONL files for this class. Rows lack explicit timestamps, so this is an amplitude summary only.",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,38109,4,9.496099491140601,1.631512661626847,10.124702835839493,1.8576502740334264,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uav_realistic_fault_imu_class_aggregate,UAV realistic fault class 1 Imu aggregate,https://github.com/tiiuae/UAV-Realistic-Fault-Dataset,https://secplab.ppgia.pucpr.br/files/papers/2023icra.pdf,https://doi.org/10.1109/ICRA48891.2023.10161183,,,,,,,,,,,,"Aggregate of up to 2 sorted raw Imu JSONL files for this class. Rows lack explicit timestamps, so this is an amplitude summary only.",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,23120,4,9.349133031600513,1.6607379880584912,9.76392656836558,1.8085654892945016,0.9845234920214135,1.0179130245930808,0.9643667302316435,0.9735769507183129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uav_realistic_fault_imu_class_aggregate,UAV realistic fault class 2 Imu aggregate,https://github.com/tiiuae/UAV-Realistic-Fault-Dataset,https://secplab.ppgia.pucpr.br/files/papers/2023icra.pdf,https://doi.org/10.1109/ICRA48891.2023.10161183,,,,,,,,,,,,"Aggregate of up to 2 sorted raw Imu JSONL files for this class. Rows lack explicit timestamps, so this is an amplitude summary only.",2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,35367,4,10.10479498870195,2.0750073068234425,11.034269621207523,2.3162828562750084,1.064099528246227,1.2718303422508344,1.0898363932369788,1.24688854982686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uav_realistic_fault_imu_class_aggregate,UAV realistic fault class 3 Imu aggregate,https://github.com/tiiuae/UAV-Realistic-Fault-Dataset,https://secplab.ppgia.pucpr.br/files/papers/2023icra.pdf,https://doi.org/10.1109/ICRA48891.2023.10161183,,,,,,,,,,,,"Aggregate of up to 2 sorted raw Imu JSONL files for this class. Rows lack explicit timestamps, so this is an amplitude summary only.",3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,39494,4,9.843648275007148,2.473061227740755,11.299356109179987,3.2507839088502912,1.0365991093701992,1.5158087864759604,1.1160185431993568,1.7499439772331424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
