row_type,name,metric,value,unit,source_file,evidence_role,status,note
propeller_archive_compact_reference_table,heavyLift,static_anchor_reference_weight,0,weight,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCompactReferenceTable.java,current_compact_reference_table,BLOCKED,static anchor reference weight remains zero
propeller_archive_compact_reference_table,heavyLift,geometry_reference_weight,0,weight,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCompactReferenceTable.java,current_compact_reference_table,BLOCKED,geometry reference weight remains zero
propeller_archive_compact_reference_table,heavyLift,runtime_coupling_allowed,false,boolean,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCompactReferenceTable.java,current_compact_reference_table,BLOCKED,runtime coupling remains closed
propeller_archive_compact_reference_table,heavyLift,gameplay_auto_apply_allowed,false,boolean,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCompactReferenceTable.java,current_compact_reference_table,BLOCKED,gameplay auto apply remains closed
propeller_archive_compact_reference_table,heavyLift,status,BLOCKED,text,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCompactReferenceTable.java,current_compact_reference_table,BLOCKED,current row remains blocked
propeller_archive_compact_reference_table,heavyLift,message,reference-handoff-blocked,text,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCompactReferenceTable.java,current_compact_reference_table,BLOCKED,current handoff is closed
propeller_archive_compact_reference_table,heavyLift,reference_payload_kind,compact-propeller-ct-cp-eta-geometry-reference,text,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCompactReferenceTable.java,current_compact_reference_table,BLOCKED,compact propeller reference payload
propeller_archive_compact_reference_table,heavyLift,source_runtime_info,audit-only-prop-archive-reference-handoff,text,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCompactReferenceTable.java,current_compact_reference_table,BLOCKED,audit-only source
propeller_archive_compact_reference_table_summary,all_rows,row_count,4,count,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCompactReferenceTable.java,compact_reference_table_summary,READY,four current presets
propeller_archive_compact_reference_table_summary,all_rows,reference_row_available_count,0,count,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCompactReferenceTable.java,compact_reference_table_summary,READY,current handoff keeps rows unavailable
propeller_archive_compact_reference_table_summary,all_rows,blocked_row_count,4,count,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCompactReferenceTable.java,compact_reference_table_summary,READY,all current rows are blocked
propeller_archive_compact_reference_table_summary,all_rows,geometry_station_available_count,3,count,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCompactReferenceTable.java,compact_reference_table_summary,READY,heavyLift lacks current matching geometry
propeller_archive_compact_reference_table_summary,all_rows,reference_material_export_allowed_row_count,0,count,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCompactReferenceTable.java,compact_reference_table_summary,READY,current handoff is blocked
propeller_archive_compact_reference_table_summary,all_rows,runtime_coupling_allowed_count,0,count,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCompactReferenceTable.java,compact_reference_table_summary,READY,runtime coupling remains closed
propeller_archive_compact_reference_table_summary,all_rows,gameplay_auto_apply_allowed_count,0,count,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCompactReferenceTable.java,compact_reference_table_summary,READY,gameplay auto apply remains closed
propeller_archive_compact_reference_table_summary,all_rows,max_advance_ratio,1.0674,J,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCompactReferenceTable.java,compact_reference_table_summary,READY,cinewhoop candidate has widest J domain
propeller_archive_compact_reference_table_summary,all_rows,max_rpm,15063.0,rpm,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCompactReferenceTable.java,compact_reference_table_summary,READY,cinewhoop candidate has highest RPM
propeller_archive_compact_reference_table_summary,all_rows,max_static_ct_anchor_candidate,0.192041923076923,coefficient,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCompactReferenceTable.java,compact_reference_table_summary,READY,cinewhoop candidate has max static CT anchor
propeller_archive_compact_reference_table_summary,all_rows,max_ct_cp_eta_reference_weight,0,weight,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCompactReferenceTable.java,compact_reference_table_summary,READY,performance reference weights remain zero
propeller_archive_compact_reference_table_summary,all_rows,max_geometry_reference_weight,0,weight,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCompactReferenceTable.java,compact_reference_table_summary,READY,geometry reference weights remain zero
propeller_archive_compact_reference_table_method,reference_table_rule,method,current-blocked-zero-weight-candidate-table,audit,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCompactReferenceTable.java,method,READY,do not treat candidate domains or anchors as active gameplay tuning until reviewed handoff and row availability gates open
