row_type,source_scope,source_page,doi,local_source_file,local_image_file,metric,value,unit,note,item,prop,throttle_percent,voltage_v,current_a,power_w,thrust_g,thrust_n,efficiency_g_per_w,operating_temperature_c,motor_kv_rpm_per_v,ideal_no_load_rpm_at_measured_voltage,project_required_rpm_if_k_1p45e_minus_6,project_required_rpm_over_no_load_rpm,no_load_rpm_based_k_lower_bound,apdrone_project_max_rotor_thrust_n,thrust_over_project_max_rotor_thrust,current_over_project_apdrone_pack_limit,max_table_thrust_g,max_table_thrust_n,max_table_voltage_v,max_table_current_a,max_table_power_w,max_table_efficiency_g_per_w,project_max_rotor_thrust_n,project_max_over_table_max,table_max_over_project_max,fit_scope,fit_target,fit_model,fit_coefficient_a,fit_exponent_b,fit_log_r2,fit_rms_relative_error,fit_sample_count,fit_thrust_min_n,fit_thrust_max_n,fit_observed_min,fit_observed_max,operating_point,per_motor_thrust_n,total_thrust_n,total_thrust_over_apdrone_weight,predicted_current_per_motor_a,predicted_current_total_a,predicted_power_per_motor_w,predicted_power_total_w,current_over_project_pack_limit,thrust_range_context,scenario,current_observation,observed_current_total_a,observed_current_per_motor_a,inferred_per_motor_thrust_n_from_current_fit,inferred_total_thrust_n_from_current_fit,inferred_total_thrust_over_apdrone_weight,current_range_context,motor_resistance_ohm,voltage_drop_i_times_r_v,estimated_back_emf_v,kv_source,kv_rpm_per_v,estimated_loaded_rpm,estimated_loaded_omega_rad_s,estimated_thrust_coefficient_n_per_rad_s2,project_apdrone_thrust_coefficient,project_k_over_estimated_k,estimated_k_over_project_k,sample_count,estimated_k_mean,estimated_k_min,estimated_k_max,project_k_over_estimated_k_mean,estimated_k_mean_over_project_k,summary_scope
apdrone_motor_pdf_thrust_test_point,apdrone_image_only_motor_pdf_manual_transcription,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/component_datasheets/P03_2507 1800KV Brushless Motor.pdf,docs/data/raw/apdrone_zgsvdtxnfh_v2/component_datasheets/extracted_motor_pdf_images/page_4_image_1.png,,,,"PDF thrust table has volts/current/power/thrust but no measured RPM; no-load RPM gives only a lower-bound k, while project-required RPM tests whether current k is plausible.",5043,5043,70,24.91,20.34,506.4,933,9.14960445,1.84,47,1800.0,44838.0,24483.24048614788,0.5460377466913752,4.15004320533268e-07,13.5,0.6777484777777778,0.1356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apdrone_motor_pdf_thrust_test_point,apdrone_image_only_motor_pdf_manual_transcription,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/component_datasheets/P03_2507 1800KV Brushless Motor.pdf,docs/data/raw/apdrone_zgsvdtxnfh_v2/component_datasheets/extracted_motor_pdf_images/page_4_image_1.png,,,,"PDF thrust table has volts/current/power/thrust but no measured RPM; no-load RPM gives only a lower-bound k, while project-required RPM tests whether current k is plausible.",5043,5043,80,24.73,23.92,591.5,1121,10.993254649999999,1.89,47,1800.0,44514.0,26836.809469040007,0.6028846985002473,5.059129651226796e-07,13.5,0.8143151592592592,0.15946666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apdrone_motor_pdf_thrust_test_point,apdrone_image_only_motor_pdf_manual_transcription,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/component_datasheets/P03_2507 1800KV Brushless Motor.pdf,docs/data/raw/apdrone_zgsvdtxnfh_v2/component_datasheets/extracted_motor_pdf_images/page_4_image_1.png,,,,"PDF thrust table has volts/current/power/thrust but no measured RPM; no-load RPM gives only a lower-bound k, while project-required RPM tests whether current k is plausible.",5043,5043,90,24.48,29.81,729.3,1319,12.934971349999998,1.81,47,1800.0,44064.0,29110.5542556369,0.6606425711609681,6.074917690475171e-07,13.5,0.9581460259259258,0.19873333333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apdrone_motor_pdf_thrust_test_point,apdrone_image_only_motor_pdf_manual_transcription,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/component_datasheets/P03_2507 1800KV Brushless Motor.pdf,docs/data/raw/apdrone_zgsvdtxnfh_v2/component_datasheets/extracted_motor_pdf_images/page_4_image_1.png,,,,"PDF thrust table has volts/current/power/thrust but no measured RPM; no-load RPM gives only a lower-bound k, while project-required RPM tests whether current k is plausible.",5043,5043,100,24.39,33.04,805.9,1394,13.670470099999998,1.73,47,1800.0,43902.0,29926.743645175047,0.6816715330776513,6.467815198703067e-07,13.5,1.0126274148148147,0.22026666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apdrone_motor_pdf_thrust_test_point,apdrone_image_only_motor_pdf_manual_transcription,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/component_datasheets/P03_2507 1800KV Brushless Motor.pdf,docs/data/raw/apdrone_zgsvdtxnfh_v2/component_datasheets/extracted_motor_pdf_images/page_4_image_1.png,,,,"PDF thrust table has volts/current/power/thrust but no measured RPM; no-load RPM gives only a lower-bound k, while project-required RPM tests whether current k is plausible.",5045,5045,50,25.04,12.43,311.3,734,7.1980811,2.36,49,1800.0,45072.0,21715.81366718605,0.4818027526443479,3.231066081479168e-07,13.5,0.5331911925925925,0.08286666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apdrone_motor_pdf_thrust_test_point,apdrone_image_only_motor_pdf_manual_transcription,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/component_datasheets/P03_2507 1800KV Brushless Motor.pdf,docs/data/raw/apdrone_zgsvdtxnfh_v2/component_datasheets/extracted_motor_pdf_images/page_4_image_1.png,,,,"PDF thrust table has volts/current/power/thrust but no measured RPM; no-load RPM gives only a lower-bound k, while project-required RPM tests whether current k is plausible.",5045,5045,60,24.98,17.23,430.4,847,8.306232549999999,1.96,49,1800.0,44964.0,23327.585062952912,0.5188058238358,3.7464243860817397e-07,13.5,0.6152764851851851,0.11486666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apdrone_motor_pdf_thrust_test_point,apdrone_image_only_motor_pdf_manual_transcription,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/component_datasheets/P03_2507 1800KV Brushless Motor.pdf,docs/data/raw/apdrone_zgsvdtxnfh_v2/component_datasheets/extracted_motor_pdf_images/page_4_image_1.png,,,,"PDF thrust table has volts/current/power/thrust but no measured RPM; no-load RPM gives only a lower-bound k, while project-required RPM tests whether current k is plausible.",5045,5045,70,24.87,19.05,473.9,951,9.326124149999998,2.01,49,1800.0,44766.0,24718.284984493268,0.552166487613217,4.243726393793279e-07,13.5,0.690824011111111,0.127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apdrone_motor_pdf_thrust_test_point,apdrone_image_only_motor_pdf_manual_transcription,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/component_datasheets/P03_2507 1800KV Brushless Motor.pdf,docs/data/raw/apdrone_zgsvdtxnfh_v2/component_datasheets/extracted_motor_pdf_images/page_4_image_1.png,,,,"PDF thrust table has volts/current/power/thrust but no measured RPM; no-load RPM gives only a lower-bound k, while project-required RPM tests whether current k is plausible.",5045,5045,80,24.71,22.97,567.5,1140,11.179580999999999,2.01,49,1800.0,44478.0,27063.28445018107,0.6084645094244586,5.153209395658055e-07,13.5,0.8281171111111111,0.15313333333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apdrone_motor_pdf_thrust_test_point,apdrone_image_only_motor_pdf_manual_transcription,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/component_datasheets/P03_2507 1800KV Brushless Motor.pdf,docs/data/raw/apdrone_zgsvdtxnfh_v2/component_datasheets/extracted_motor_pdf_images/page_4_image_1.png,,,,"PDF thrust table has volts/current/power/thrust but no measured RPM; no-load RPM gives only a lower-bound k, while project-required RPM tests whether current k is plausible.",5045,5045,90,24.48,28.92,707.8,1351,13.248784149999999,1.91,49,1800.0,44064.0,29461.560808745384,0.6686084061534446,6.222300075687609e-07,13.5,0.9813914185185184,0.1928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apdrone_motor_pdf_thrust_test_point,apdrone_image_only_motor_pdf_manual_transcription,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/component_datasheets/P03_2507 1800KV Brushless Motor.pdf,docs/data/raw/apdrone_zgsvdtxnfh_v2/component_datasheets/extracted_motor_pdf_images/page_4_image_1.png,,,,"PDF thrust table has volts/current/power/thrust but no measured RPM; no-load RPM gives only a lower-bound k, while project-required RPM tests whether current k is plausible.",5045,5045,100,24.39,32.16,784.5,1444,14.160802599999998,1.84,49,1800.0,43902.0,30458.721727825716,0.6937889328009138,6.699802831368171e-07,13.5,1.0489483407407407,0.21439999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apdrone_motor_pdf_thrust_test_point,apdrone_image_only_motor_pdf_manual_transcription,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/component_datasheets/P03_2507 1800KV Brushless Motor.pdf,docs/data/raw/apdrone_zgsvdtxnfh_v2/component_datasheets/extracted_motor_pdf_images/page_4_image_1.png,,,,"PDF thrust table has volts/current/power/thrust but no measured RPM; no-load RPM gives only a lower-bound k, while project-required RPM tests whether current k is plausible.",6045R,6045R,50,17.24,9.53,164.2,570,5.589790499999999,3.47,43,1800.0,31031.999999999996,19136.63195590348,0.616674141399313,5.293205585670932e-07,13.5,0.41405855555555554,0.06353333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apdrone_motor_pdf_thrust_test_point,apdrone_image_only_motor_pdf_manual_transcription,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/component_datasheets/P03_2507 1800KV Brushless Motor.pdf,docs/data/raw/apdrone_zgsvdtxnfh_v2/component_datasheets/extracted_motor_pdf_images/page_4_image_1.png,,,,"PDF thrust table has volts/current/power/thrust but no measured RPM; no-load RPM gives only a lower-bound k, while project-required RPM tests whether current k is plausible.",6045R,6045R,60,17.12,12.09,207.1,678,6.6489087,3.27,43,1800.0,30816.0,20870.983921419607,0.6772775156223912,6.384701571062252e-07,13.5,0.49251175555555554,0.0806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apdrone_motor_pdf_thrust_test_point,apdrone_image_only_motor_pdf_manual_transcription,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/component_datasheets/P03_2507 1800KV Brushless Motor.pdf,docs/data/raw/apdrone_zgsvdtxnfh_v2/component_datasheets/extracted_motor_pdf_images/page_4_image_1.png,,,,"PDF thrust table has volts/current/power/thrust but no measured RPM; no-load RPM gives only a lower-bound k, while project-required RPM tests whether current k is plausible.",6045R,6045R,70,16.98,15.74,267.4,824,8.0806796,3.08,43,1800.0,30564.0,23008.678853604768,0.7528032604896208,7.888061161071856e-07,13.5,0.5985688592592593,0.10493333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apdrone_motor_pdf_thrust_test_point,apdrone_image_only_motor_pdf_manual_transcription,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/component_datasheets/P03_2507 1800KV Brushless Motor.pdf,docs/data/raw/apdrone_zgsvdtxnfh_v2/component_datasheets/extracted_motor_pdf_images/page_4_image_1.png,,,,"PDF thrust table has volts/current/power/thrust but no measured RPM; no-load RPM gives only a lower-bound k, while project-required RPM tests whether current k is plausible.",6045R,6045R,80,16.9,20.81,351.7,990,9.7085835,2.82,43,1800.0,30419.999999999996,25220.034356917942,0.829060958478565,9.567097826780795e-07,13.5,0.7191543333333333,0.13873333333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apdrone_motor_pdf_thrust_test_point,apdrone_image_only_motor_pdf_manual_transcription,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/component_datasheets/P03_2507 1800KV Brushless Motor.pdf,docs/data/raw/apdrone_zgsvdtxnfh_v2/component_datasheets/extracted_motor_pdf_images/page_4_image_1.png,,,,"PDF thrust table has volts/current/power/thrust but no measured RPM; no-load RPM gives only a lower-bound k, while project-required RPM tests whether current k is plausible.",6045R,6045R,90,16.67,26.49,441.7,1147,11.24822755,2.6,43,1800.0,30006.000000000004,27146.246322537598,0.9046939386301938,1.139227992478242e-06,13.5,0.8332020407407407,0.17659999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apdrone_motor_pdf_thrust_test_point,apdrone_image_only_motor_pdf_manual_transcription,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/component_datasheets/P03_2507 1800KV Brushless Motor.pdf,docs/data/raw/apdrone_zgsvdtxnfh_v2/component_datasheets/extracted_motor_pdf_images/page_4_image_1.png,,,,"PDF thrust table has volts/current/power/thrust but no measured RPM; no-load RPM gives only a lower-bound k, while project-required RPM tests whether current k is plausible.",6045R,6045R,100,16.59,29.66,492.1,1227,12.03275955,2.49,43,1800.0,29862.0,28076.977756632594,0.9402242902897526,1.2304677062908547e-06,13.5,0.8913155222222222,0.19773333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apdrone_motor_pdf_prop_summary,apdrone_image_only_motor_pdf_manual_transcription,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/component_datasheets/P03_2507 1800KV Brushless Motor.pdf,,,,,Best visible point for each prop group in the APdrone motor PDF.,R2507_1800kv,7056 3R,,,,,,,,,,,28988.914180610118,1.0065595201600734,,,,,1308,12.8270982,16.0,33.3,532.8,2.45,13.5,1.0524593941285956,0.9501554222222223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apdrone_motor_pdf_prop_summary,apdrone_image_only_motor_pdf_manual_transcription,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/component_datasheets/P03_2507 1800KV Brushless Motor.pdf,,,,,Best visible point for each prop group in the APdrone motor PDF.,5043,5043,,,,,,,,,,,29926.743645175047,0.6816715330776513,,,,,1394,13.670470099999998,24.39,33.04,805.9,1.73,13.5,0.9875300484363009,1.0126274148148147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apdrone_motor_pdf_prop_summary,apdrone_image_only_motor_pdf_manual_transcription,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/component_datasheets/P03_2507 1800KV Brushless Motor.pdf,,,,,Best visible point for each prop group in the APdrone motor PDF.,5045,5045,,,,,,,,,,,30458.721727825716,0.6937889328009138,,,,,1444,14.160802599999998,24.39,32.16,784.5,1.84,13.5,0.9533357946815813,1.0489483407407407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apdrone_motor_pdf_prop_summary,apdrone_image_only_motor_pdf_manual_transcription,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/component_datasheets/P03_2507 1800KV Brushless Motor.pdf,,,,,Best visible point for each prop group in the APdrone motor PDF.,6045R,6045R,,,,,,,,,,,28076.977756632594,0.9402242902897526,,,,,1227,12.03275955,16.59,29.66,492.1,2.49,13.5,1.1219371536431975,0.8913155222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apdrone_motor_pdf_project_comparison,current_apdrone_preset_vs_motor_pdf,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/component_datasheets/P03_2507 1800KV Brushless Motor.pdf,,pdf_claim_max_thrust_n,14.592295199999999,N,1488 g maximum thrust claim visible on pages 1 and 3.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apdrone_motor_pdf_project_comparison,current_apdrone_preset_vs_motor_pdf,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/component_datasheets/P03_2507 1800KV Brushless Motor.pdf,,project_apdrone_max_rotor_thrust_n,13.5,N,Current apDrone() maxRotorThrust.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apdrone_motor_pdf_project_comparison,current_apdrone_preset_vs_motor_pdf,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/component_datasheets/P03_2507 1800KV Brushless Motor.pdf,,project_max_over_pdf_claim_max,0.9251457577420721,ratio,Current max thrust is below the PDF headline maximum-thrust claim.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apdrone_motor_pdf_project_comparison,current_apdrone_preset_vs_motor_pdf,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/component_datasheets/P03_2507 1800KV Brushless Motor.pdf,,project_hover_thrust_per_rotor_n,1.5406247149999999,N,Using apDrone mass and four rotors.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apdrone_motor_pdf_project_comparison,current_apdrone_preset_vs_motor_pdf,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/component_datasheets/P03_2507 1800KV Brushless Motor.pdf,,project_hover_rpm_from_k,10046.53193534679,rpm,Derived from current thrustCoefficient.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apdrone_motor_pdf_project_comparison,current_apdrone_preset_vs_motor_pdf,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/component_datasheets/P03_2507 1800KV Brushless Motor.pdf,,project_max_rpm_from_k,29739.56576798938,rpm,Derived from current max thrust and thrustCoefficient.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apdrone_motor_pdf_project_comparison,current_apdrone_preset_vs_motor_pdf,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/component_datasheets/P03_2507 1800KV Brushless Motor.pdf,,project_max_rpm_over_1800kv_4s_full_charge_no_load,0.9834512489414478,ratio,Compares current max-RPM implication with PDF motor KV at 16.8 V no-load.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apdrone_motor_pdf_project_comparison,current_apdrone_preset_vs_motor_pdf,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/component_datasheets/P03_2507 1800KV Brushless Motor.pdf,,project_max_rpm_over_1800kv_4s_nominal_no_load,1.1163500663659678,ratio,Compares current max-RPM implication with PDF motor KV at 14.8 V no-load.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apdrone_motor_pdf_project_comparison,current_apdrone_preset_vs_motor_pdf,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/component_datasheets/P03_2507 1800KV Brushless Motor.pdf,,project_max_rpm_over_betaflight_1960kv_4s_full_charge_no_load,0.9031695143339826,ratio,Compares current max-RPM implication with APdrone Betaflight motor_kv=1960 at 16.8 V no-load.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apdrone_motor_pdf_project_comparison,current_apdrone_preset_vs_motor_pdf,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/component_datasheets/P03_2507 1800KV Brushless Motor.pdf,,project_max_rpm_over_betaflight_1960kv_4s_nominal_no_load,1.0252194487034398,ratio,Compares current max-RPM implication with APdrone Betaflight motor_kv=1960 at 14.8 V no-load.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apdrone_motor_pdf_project_comparison,current_apdrone_preset_vs_motor_pdf,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/component_datasheets/P03_2507 1800KV Brushless Motor.pdf,,project_max_pack_current_per_motor_a,37.5,A,apDrone maxBatteryCurrent divided by four motors.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apdrone_motor_pdf_project_comparison,current_apdrone_preset_vs_motor_pdf,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/component_datasheets/P03_2507 1800KV Brushless Motor.pdf,,project_current_per_motor_over_pdf_motor_continuous_current,0.8928571428571429,ratio,Compares apDrone per-motor pack-current share with the PDF's 42 A max continuous current.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apdrone_motor_pdf_power_current_fit,apdrone_motor_pdf_power_law_fit,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/component_datasheets/P03_2507 1800KV Brushless Motor.pdf,,,,,All visible APdrone YSIDO 2507 thrust-table rows across 4S/6S and 5-7 inch props.,,,,,,,,,,,,,,,,,,,,,,,,,,,,all_visible_pdf_points,current_a,I = a * thrust_N^b,0.7928701205088973,1.4268427112009288,0.9787013181485213,0.05477592977450772,23,5.589790499999999,14.160802599999998,9.53,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apdrone_motor_pdf_power_current_fit,apdrone_motor_pdf_power_law_fit,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/component_datasheets/P03_2507 1800KV Brushless Motor.pdf,,,,,All visible APdrone YSIDO 2507 thrust-table rows across 4S/6S and 5-7 inch props.,,,,,,,,,,,,,,,,,,,,,,,,,,,,all_visible_pdf_points,power_w,P = a * thrust_N^b,11.604596777118381,1.5735963275430773,0.8218857460810165,0.1922880069280494,23,5.589790499999999,14.160802599999998,164.2,805.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apdrone_motor_pdf_operating_point_projection,current_apdrone_operating_point_vs_motor_pdf_fit,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/component_datasheets/P03_2507 1800KV Brushless Motor.pdf,,,,,Current apDrone mass divided across four rotors. Projection uses the all_visible_pdf_points current/power fit; check thrust_range_context before treating it as interpolation.,,,,,,,,,,,,,,,,,,,,,,,,,,,,all_visible_pdf_points,,,,,,,,,,,,project_hover_per_motor,1.5406247149999999,6.1624988599999995,1.0,1.4689802239218301,5.875920895687321,22.908103956169565,91.63241582467826,0.0391728059712488,below_thrust_fit_range,,,,,,,,,,,,,,,,,,,,,,,,,,
apdrone_motor_pdf_operating_point_projection,current_apdrone_operating_point_vs_motor_pdf_fit,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/component_datasheets/P03_2507 1800KV Brushless Motor.pdf,,,,,Current apDrone maxRotorThrust. Projection uses the all_visible_pdf_points current/power fit; check thrust_range_context before treating it as interpolation.,,,,,,,,,,,,,,,,,,,,,,,,,,,,all_visible_pdf_points,,,,,,,,,,,,project_max_rotor_thrust,13.5,54.0,8.762679105793783,32.50951949459474,130.03807797837896,697.1385867820748,2788.554347128299,0.8669205198558597,inside_thrust_fit_range,,,,,,,,,,,,,,,,,,,,,,,,,,
apdrone_motor_pdf_operating_point_projection,current_apdrone_operating_point_vs_motor_pdf_fit,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/component_datasheets/P03_2507 1800KV Brushless Motor.pdf,,,,,Headline 1488 g max-thrust claim in the APdrone motor PDF. Projection uses the all_visible_pdf_points current/power fit; check thrust_range_context before treating it as interpolation.,,,,,,,,,,,,,,,,,,,,,,,,,,,,all_visible_pdf_points,,,,,,,,,,,,pdf_claim_max_thrust,14.592295199999999,58.369180799999995,9.471674092934437,36.326481485440745,145.30592594176298,787.9355350662684,3151.7421402650734,0.9687061729450865,above_thrust_fit_range,,,,,,,,,,,,,,,,,,,,,,,,,,
