row_type,name,metric,value,unit,source_file,source_url,evidence_role,note,fault_class,severity,speed,channel,factor
dronepropb_stratified_packet_selected_file,F1_SV2_SP2_C2.mat,file_size,6412005,bytes,docs/data/raw/dronepropb_xkvfjmm8zg_v1_sample/dronepropb_file_inventory.json,https://data.mendeley.com/public-files/datasets/xkvfjmm8zg/files/7df4b765-73c2-47f3-a86b-2983b56b2ed8/file_downloaded,selected_file_inventory,"Filename fields follow F=fault, SV=severity, SP=speed, C=channel, R=repeat.",,,,,
dronepropb_stratified_packet_selected_file,F2_SV2_SP2_C1.mat,fault_class,2,class,docs/data/raw/dronepropb_xkvfjmm8zg_v1_sample/dronepropb_file_inventory.json,https://data.mendeley.com/public-files/datasets/xkvfjmm8zg/files/aa9abe3f-3fd1-4cf4-bd28-605fc219b783/file_downloaded,selected_file_inventory,"Filename fields follow F=fault, SV=severity, SP=speed, C=channel, R=repeat.",,,,,
dronepropb_stratified_packet_selected_file,F2_SV2_SP2_C1.mat,severity,2,level,docs/data/raw/dronepropb_xkvfjmm8zg_v1_sample/dronepropb_file_inventory.json,https://data.mendeley.com/public-files/datasets/xkvfjmm8zg/files/aa9abe3f-3fd1-4cf4-bd28-605fc219b783/file_downloaded,selected_file_inventory,"Filename fields follow F=fault, SV=severity, SP=speed, C=channel, R=repeat.",,,,,
dronepropb_stratified_packet_selected_file,F2_SV2_SP2_C1.mat,speed,2,level,docs/data/raw/dronepropb_xkvfjmm8zg_v1_sample/dronepropb_file_inventory.json,https://data.mendeley.com/public-files/datasets/xkvfjmm8zg/files/aa9abe3f-3fd1-4cf4-bd28-605fc219b783/file_downloaded,selected_file_inventory,"Filename fields follow F=fault, SV=severity, SP=speed, C=channel, R=repeat.",,,,,
dronepropb_stratified_packet_selected_file,F2_SV2_SP2_C1.mat,channel,1,channel,docs/data/raw/dronepropb_xkvfjmm8zg_v1_sample/dronepropb_file_inventory.json,https://data.mendeley.com/public-files/datasets/xkvfjmm8zg/files/aa9abe3f-3fd1-4cf4-bd28-605fc219b783/file_downloaded,selected_file_inventory,"Filename fields follow F=fault, SV=severity, SP=speed, C=channel, R=repeat.",,,,,
dronepropb_stratified_packet_selected_file,F2_SV2_SP2_C1.mat,repeat,0,repeat,docs/data/raw/dronepropb_xkvfjmm8zg_v1_sample/dronepropb_file_inventory.json,https://data.mendeley.com/public-files/datasets/xkvfjmm8zg/files/aa9abe3f-3fd1-4cf4-bd28-605fc219b783/file_downloaded,selected_file_inventory,"Filename fields follow F=fault, SV=severity, SP=speed, C=channel, R=repeat.",,,,,
dronepropb_stratified_packet_selected_file,F2_SV2_SP2_C1.mat,file_size,6432387,bytes,docs/data/raw/dronepropb_xkvfjmm8zg_v1_sample/dronepropb_file_inventory.json,https://data.mendeley.com/public-files/datasets/xkvfjmm8zg/files/aa9abe3f-3fd1-4cf4-bd28-605fc219b783/file_downloaded,selected_file_inventory,"Filename fields follow F=fault, SV=severity, SP=speed, C=channel, R=repeat.",,,,,
dronepropb_stratified_packet_selected_file,F2_SV2_SP2_C2.mat,fault_class,2,class,docs/data/raw/dronepropb_xkvfjmm8zg_v1_sample/dronepropb_file_inventory.json,https://data.mendeley.com/public-files/datasets/xkvfjmm8zg/files/bc1b3f2d-38e9-4110-9d35-bae8c7701578/file_downloaded,selected_file_inventory,"Filename fields follow F=fault, SV=severity, SP=speed, C=channel, R=repeat.",,,,,
dronepropb_stratified_packet_selected_file,F2_SV2_SP2_C2.mat,severity,2,level,docs/data/raw/dronepropb_xkvfjmm8zg_v1_sample/dronepropb_file_inventory.json,https://data.mendeley.com/public-files/datasets/xkvfjmm8zg/files/bc1b3f2d-38e9-4110-9d35-bae8c7701578/file_downloaded,selected_file_inventory,"Filename fields follow F=fault, SV=severity, SP=speed, C=channel, R=repeat.",,,,,
dronepropb_stratified_packet_selected_file,F2_SV2_SP2_C2.mat,speed,2,level,docs/data/raw/dronepropb_xkvfjmm8zg_v1_sample/dronepropb_file_inventory.json,https://data.mendeley.com/public-files/datasets/xkvfjmm8zg/files/bc1b3f2d-38e9-4110-9d35-bae8c7701578/file_downloaded,selected_file_inventory,"Filename fields follow F=fault, SV=severity, SP=speed, C=channel, R=repeat.",,,,,
dronepropb_stratified_packet_selected_file,F2_SV2_SP2_C2.mat,channel,2,channel,docs/data/raw/dronepropb_xkvfjmm8zg_v1_sample/dronepropb_file_inventory.json,https://data.mendeley.com/public-files/datasets/xkvfjmm8zg/files/bc1b3f2d-38e9-4110-9d35-bae8c7701578/file_downloaded,selected_file_inventory,"Filename fields follow F=fault, SV=severity, SP=speed, C=channel, R=repeat.",,,,,
dronepropb_stratified_packet_selected_file,F2_SV2_SP2_C2.mat,repeat,0,repeat,docs/data/raw/dronepropb_xkvfjmm8zg_v1_sample/dronepropb_file_inventory.json,https://data.mendeley.com/public-files/datasets/xkvfjmm8zg/files/bc1b3f2d-38e9-4110-9d35-bae8c7701578/file_downloaded,selected_file_inventory,"Filename fields follow F=fault, SV=severity, SP=speed, C=channel, R=repeat.",,,,,
dronepropb_stratified_packet_selected_file,F2_SV2_SP2_C2.mat,file_size,6370050,bytes,docs/data/raw/dronepropb_xkvfjmm8zg_v1_sample/dronepropb_file_inventory.json,https://data.mendeley.com/public-files/datasets/xkvfjmm8zg/files/bc1b3f2d-38e9-4110-9d35-bae8c7701578/file_downloaded,selected_file_inventory,"Filename fields follow F=fault, SV=severity, SP=speed, C=channel, R=repeat.",,,,,
dronepropb_stratified_packet_selected_file,F3_SV2_SP2_C1.mat,fault_class,3,class,docs/data/raw/dronepropb_xkvfjmm8zg_v1_sample/dronepropb_file_inventory.json,https://data.mendeley.com/public-files/datasets/xkvfjmm8zg/files/135157d3-5d02-4590-8246-4d4c53e98438/file_downloaded,selected_file_inventory,"Filename fields follow F=fault, SV=severity, SP=speed, C=channel, R=repeat.",,,,,
dronepropb_stratified_packet_selected_file,F3_SV2_SP2_C1.mat,severity,2,level,docs/data/raw/dronepropb_xkvfjmm8zg_v1_sample/dronepropb_file_inventory.json,https://data.mendeley.com/public-files/datasets/xkvfjmm8zg/files/135157d3-5d02-4590-8246-4d4c53e98438/file_downloaded,selected_file_inventory,"Filename fields follow F=fault, SV=severity, SP=speed, C=channel, R=repeat.",,,,,
dronepropb_stratified_packet_selected_file,F3_SV2_SP2_C1.mat,speed,2,level,docs/data/raw/dronepropb_xkvfjmm8zg_v1_sample/dronepropb_file_inventory.json,https://data.mendeley.com/public-files/datasets/xkvfjmm8zg/files/135157d3-5d02-4590-8246-4d4c53e98438/file_downloaded,selected_file_inventory,"Filename fields follow F=fault, SV=severity, SP=speed, C=channel, R=repeat.",,,,,
dronepropb_stratified_packet_selected_file,F3_SV2_SP2_C1.mat,channel,1,channel,docs/data/raw/dronepropb_xkvfjmm8zg_v1_sample/dronepropb_file_inventory.json,https://data.mendeley.com/public-files/datasets/xkvfjmm8zg/files/135157d3-5d02-4590-8246-4d4c53e98438/file_downloaded,selected_file_inventory,"Filename fields follow F=fault, SV=severity, SP=speed, C=channel, R=repeat.",,,,,
dronepropb_stratified_packet_selected_file,F3_SV2_SP2_C1.mat,repeat,0,repeat,docs/data/raw/dronepropb_xkvfjmm8zg_v1_sample/dronepropb_file_inventory.json,https://data.mendeley.com/public-files/datasets/xkvfjmm8zg/files/135157d3-5d02-4590-8246-4d4c53e98438/file_downloaded,selected_file_inventory,"Filename fields follow F=fault, SV=severity, SP=speed, C=channel, R=repeat.",,,,,
dronepropb_stratified_packet_selected_file,F3_SV2_SP2_C1.mat,file_size,6508436,bytes,docs/data/raw/dronepropb_xkvfjmm8zg_v1_sample/dronepropb_file_inventory.json,https://data.mendeley.com/public-files/datasets/xkvfjmm8zg/files/135157d3-5d02-4590-8246-4d4c53e98438/file_downloaded,selected_file_inventory,"Filename fields follow F=fault, SV=severity, SP=speed, C=channel, R=repeat.",,,,,
dronepropb_stratified_packet_selected_file,F3_SV2_SP2_C2.mat,fault_class,3,class,docs/data/raw/dronepropb_xkvfjmm8zg_v1_sample/dronepropb_file_inventory.json,https://data.mendeley.com/public-files/datasets/xkvfjmm8zg/files/7103e56d-2fc6-4202-9656-6b299f322c18/file_downloaded,selected_file_inventory,"Filename fields follow F=fault, SV=severity, SP=speed, C=channel, R=repeat.",,,,,
dronepropb_stratified_packet_selected_file,F3_SV2_SP2_C2.mat,severity,2,level,docs/data/raw/dronepropb_xkvfjmm8zg_v1_sample/dronepropb_file_inventory.json,https://data.mendeley.com/public-files/datasets/xkvfjmm8zg/files/7103e56d-2fc6-4202-9656-6b299f322c18/file_downloaded,selected_file_inventory,"Filename fields follow F=fault, SV=severity, SP=speed, C=channel, R=repeat.",,,,,
dronepropb_stratified_packet_selected_file,F3_SV2_SP2_C2.mat,speed,2,level,docs/data/raw/dronepropb_xkvfjmm8zg_v1_sample/dronepropb_file_inventory.json,https://data.mendeley.com/public-files/datasets/xkvfjmm8zg/files/7103e56d-2fc6-4202-9656-6b299f322c18/file_downloaded,selected_file_inventory,"Filename fields follow F=fault, SV=severity, SP=speed, C=channel, R=repeat.",,,,,
dronepropb_stratified_packet_selected_file,F3_SV2_SP2_C2.mat,channel,2,channel,docs/data/raw/dronepropb_xkvfjmm8zg_v1_sample/dronepropb_file_inventory.json,https://data.mendeley.com/public-files/datasets/xkvfjmm8zg/files/7103e56d-2fc6-4202-9656-6b299f322c18/file_downloaded,selected_file_inventory,"Filename fields follow F=fault, SV=severity, SP=speed, C=channel, R=repeat.",,,,,
dronepropb_stratified_packet_selected_file,F3_SV2_SP2_C2.mat,repeat,0,repeat,docs/data/raw/dronepropb_xkvfjmm8zg_v1_sample/dronepropb_file_inventory.json,https://data.mendeley.com/public-files/datasets/xkvfjmm8zg/files/7103e56d-2fc6-4202-9656-6b299f322c18/file_downloaded,selected_file_inventory,"Filename fields follow F=fault, SV=severity, SP=speed, C=channel, R=repeat.",,,,,
dronepropb_stratified_packet_selected_file,F3_SV2_SP2_C2.mat,file_size,6425038,bytes,docs/data/raw/dronepropb_xkvfjmm8zg_v1_sample/dronepropb_file_inventory.json,https://data.mendeley.com/public-files/datasets/xkvfjmm8zg/files/7103e56d-2fc6-4202-9656-6b299f322c18/file_downloaded,selected_file_inventory,"Filename fields follow F=fault, SV=severity, SP=speed, C=channel, R=repeat.",,,,,
dronepropb_stratified_packet_sample_metric,F0_SV0_SP1_C3_R1.mat,fault_class,0,class,docs/data/raw/dronepropb_xkvfjmm8zg_v1_sample/F0_SV0_SP1_C3_R1.mat,https://data.mendeley.com/datasets/xkvfjmm8zg/1,sample_mat_metric,Dynamic RMS subtracts per-file mean. Ratios use healthy sample with same speed/channel when available.,0,0,1,3,
dronepropb_stratified_packet_sample_metric,F0_SV0_SP1_C3_R1.mat,severity,0,level,docs/data/raw/dronepropb_xkvfjmm8zg_v1_sample/F0_SV0_SP1_C3_R1.mat,https://data.mendeley.com/datasets/xkvfjmm8zg/1,sample_mat_metric,Dynamic RMS subtracts per-file mean. Ratios use healthy sample with same speed/channel when available.,0,0,1,3,
dronepropb_stratified_packet_sample_metric,F0_SV0_SP1_C3_R1.mat,speed,1,level,docs/data/raw/dronepropb_xkvfjmm8zg_v1_sample/F0_SV0_SP1_C3_R1.mat,https://data.mendeley.com/datasets/xkvfjmm8zg/1,sample_mat_metric,Dynamic RMS subtracts per-file mean. Ratios use healthy sample with same speed/channel when available.,0,0,1,3,
dronepropb_stratified_packet_sample_metric,F0_SV0_SP1_C3_R1.mat,channel,3,channel,docs/data/raw/dronepropb_xkvfjmm8zg_v1_sample/F0_SV0_SP1_C3_R1.mat,https://data.mendeley.com/datasets/xkvfjmm8zg/1,sample_mat_metric,Dynamic RMS subtracts per-file mean. Ratios use healthy sample with same speed/channel when available.,0,0,1,3,
dronepropb_stratified_packet_sample_metric,F0_SV0_SP1_C3_R1.mat,repeat,1,repeat,docs/data/raw/dronepropb_xkvfjmm8zg_v1_sample/F0_SV0_SP1_C3_R1.mat,https://data.mendeley.com/datasets/xkvfjmm8zg/1,sample_mat_metric,Dynamic RMS subtracts per-file mean. Ratios use healthy sample with same speed/channel when available.,0,0,1,3,
dronepropb_stratified_packet_sample_metric,F0_SV0_SP1_C3_R1.mat,acc_sample_rate,10000,Hz,docs/data/raw/dronepropb_xkvfjmm8zg_v1_sample/F0_SV0_SP1_C3_R1.mat,https://data.mendeley.com/datasets/xkvfjmm8zg/1,sample_mat_metric,Dynamic RMS subtracts per-file mean. Ratios use healthy sample with same speed/channel when available.,0,0,1,3,
dronepropb_stratified_packet_sample_metric,F0_SV0_SP1_C3_R1.mat,acc_duration,19.9999,s,docs/data/raw/dronepropb_xkvfjmm8zg_v1_sample/F0_SV0_SP1_C3_R1.mat,https://data.mendeley.com/datasets/xkvfjmm8zg/1,sample_mat_metric,Dynamic RMS subtracts per-file mean. Ratios use healthy sample with same speed/channel when available.,0,0,1,3,
dronepropb_stratified_packet_sample_metric,F0_SV0_SP1_C3_R1.mat,acc_dynamic_rms,0.0144000191707,source_unit,docs/data/raw/dronepropb_xkvfjmm8zg_v1_sample/F0_SV0_SP1_C3_R1.mat,https://data.mendeley.com/datasets/xkvfjmm8zg/1,sample_mat_metric,Dynamic RMS subtracts per-file mean. Ratios use healthy sample with same speed/channel when available.,0,0,1,3,
dronepropb_stratified_packet_sample_metric,F0_SV0_SP1_C3_R1.mat,acc_abs_dynamic_p95,0.0287302488929,source_unit,docs/data/raw/dronepropb_xkvfjmm8zg_v1_sample/F0_SV0_SP1_C3_R1.mat,https://data.mendeley.com/datasets/xkvfjmm8zg/1,sample_mat_metric,Dynamic RMS subtracts per-file mean. Ratios use healthy sample with same speed/channel when available.,0,0,1,3,
dronepropb_stratified_packet_sample_metric,F0_SV0_SP1_C3_R1.mat,acc_peak_frequency,57.373046875,Hz,docs/data/raw/dronepropb_xkvfjmm8zg_v1_sample/F0_SV0_SP1_C3_R1.mat,https://data.mendeley.com/datasets/xkvfjmm8zg/1,sample_mat_metric,Dynamic RMS subtracts per-file mean. Ratios use healthy sample with same speed/channel when available.,0,0,1,3,
dronepropb_stratified_packet_sample_metric,F0_SV0_SP1_C3_R1.mat,acc_dynamic_rms_over_healthy_same_speed_channel,1,x,docs/data/raw/dronepropb_xkvfjmm8zg_v1_sample/F0_SV0_SP1_C3_R1.mat,https://data.mendeley.com/datasets/xkvfjmm8zg/1,sample_mat_metric,Dynamic RMS subtracts per-file mean. Ratios use healthy sample with same speed/channel when available.,0,0,1,3,
dronepropb_stratified_packet_sample_metric,F0_SV0_SP1_C3_R1.mat,imu_sample_rate,1000,Hz,docs/data/raw/dronepropb_xkvfjmm8zg_v1_sample/F0_SV0_SP1_C3_R1.mat,https://data.mendeley.com/datasets/xkvfjmm8zg/1,sample_mat_metric,Dynamic RMS subtracts per-file mean. Ratios use healthy sample with same speed/channel when available.,0,0,1,3,
dronepropb_stratified_packet_sample_metric,F0_SV0_SP1_C3_R1.mat,imu_duration,35.212,s,docs/data/raw/dronepropb_xkvfjmm8zg_v1_sample/F0_SV0_SP1_C3_R1.mat,https://data.mendeley.com/datasets/xkvfjmm8zg/1,sample_mat_metric,Dynamic RMS subtracts per-file mean. Ratios use healthy sample with same speed/channel when available.,0,0,1,3,
dronepropb_stratified_packet_sample_metric,F0_SV0_SP1_C3_R1.mat,imu_vector_dynamic_rms,0.356240713535,source_unit,docs/data/raw/dronepropb_xkvfjmm8zg_v1_sample/F0_SV0_SP1_C3_R1.mat,https://data.mendeley.com/datasets/xkvfjmm8zg/1,sample_mat_metric,Dynamic RMS subtracts per-file mean. Ratios use healthy sample with same speed/channel when available.,0,0,1,3,
dronepropb_stratified_packet_sample_metric,F0_SV0_SP1_C3_R1.mat,imu_vector_dynamic_rms_over_healthy_same_speed_channel,1,x,docs/data/raw/dronepropb_xkvfjmm8zg_v1_sample/F0_SV0_SP1_C3_R1.mat,https://data.mendeley.com/datasets/xkvfjmm8zg/1,sample_mat_metric,Dynamic RMS subtracts per-file mean. Ratios use healthy sample with same speed/channel when available.,0,0,1,3,
dronepropb_stratified_packet_sample_metric,F0_SV0_SP1_C3_R1.mat,imu_peak_frequency_x,226.928710938,Hz,docs/data/raw/dronepropb_xkvfjmm8zg_v1_sample/F0_SV0_SP1_C3_R1.mat,https://data.mendeley.com/datasets/xkvfjmm8zg/1,sample_mat_metric,Dynamic RMS subtracts per-file mean. Ratios use healthy sample with same speed/channel when available.,0,0,1,3,
dronepropb_stratified_packet_sample_metric,F0_SV0_SP1_C3_R1.mat,imu_peak_frequency_y,56.7626953125,Hz,docs/data/raw/dronepropb_xkvfjmm8zg_v1_sample/F0_SV0_SP1_C3_R1.mat,https://data.mendeley.com/datasets/xkvfjmm8zg/1,sample_mat_metric,Dynamic RMS subtracts per-file mean. Ratios use healthy sample with same speed/channel when available.,0,0,1,3,
dronepropb_stratified_packet_sample_metric,F0_SV0_SP1_C3_R1.mat,imu_peak_frequency_z,113.525390625,Hz,docs/data/raw/dronepropb_xkvfjmm8zg_v1_sample/F0_SV0_SP1_C3_R1.mat,https://data.mendeley.com/datasets/xkvfjmm8zg/1,sample_mat_metric,Dynamic RMS subtracts per-file mean. Ratios use healthy sample with same speed/channel when available.,0,0,1,3,
dronepropb_stratified_packet_sample_metric,F0_SV0_SP1_C3_R1.mat,battery_mean,16.3629943929,V,docs/data/raw/dronepropb_xkvfjmm8zg_v1_sample/F0_SV0_SP1_C3_R1.mat,https://data.mendeley.com/datasets/xkvfjmm8zg/1,sample_mat_metric,Dynamic RMS subtracts per-file mean. Ratios use healthy sample with same speed/channel when available.,0,0,1,3,
dronepropb_stratified_packet_sample_metric,F0_SV0_SP1_C3_R1.mat,battery_min,16.2889160156,V,docs/data/raw/dronepropb_xkvfjmm8zg_v1_sample/F0_SV0_SP1_C3_R1.mat,https://data.mendeley.com/datasets/xkvfjmm8zg/1,sample_mat_metric,Dynamic RMS subtracts per-file mean. Ratios use healthy sample with same speed/channel when available.,0,0,1,3,
dronepropb_stratified_packet_sample_metric,F0_SV0_SP2_C1_R1.mat,fault_class,0,class,docs/data/raw/dronepropb_xkvfjmm8zg_v1_sample/F0_SV0_SP2_C1_R1.mat,https://data.mendeley.com/datasets/xkvfjmm8zg/1,sample_mat_metric,Dynamic RMS subtracts per-file mean. Ratios use healthy sample with same speed/channel when available.,0,0,2,1,
dronepropb_stratified_packet_sample_metric,F0_SV0_SP2_C1_R1.mat,severity,0,level,docs/data/raw/dronepropb_xkvfjmm8zg_v1_sample/F0_SV0_SP2_C1_R1.mat,https://data.mendeley.com/datasets/xkvfjmm8zg/1,sample_mat_metric,Dynamic RMS subtracts per-file mean. Ratios use healthy sample with same speed/channel when available.,0,0,2,1,
dronepropb_stratified_packet_sample_metric,F0_SV0_SP2_C1_R1.mat,speed,2,level,docs/data/raw/dronepropb_xkvfjmm8zg_v1_sample/F0_SV0_SP2_C1_R1.mat,https://data.mendeley.com/datasets/xkvfjmm8zg/1,sample_mat_metric,Dynamic RMS subtracts per-file mean. Ratios use healthy sample with same speed/channel when available.,0,0,2,1,
dronepropb_stratified_packet_sample_metric,F0_SV0_SP2_C1_R1.mat,channel,1,channel,docs/data/raw/dronepropb_xkvfjmm8zg_v1_sample/F0_SV0_SP2_C1_R1.mat,https://data.mendeley.com/datasets/xkvfjmm8zg/1,sample_mat_metric,Dynamic RMS subtracts per-file mean. Ratios use healthy sample with same speed/channel when available.,0,0,2,1,
dronepropb_stratified_packet_sample_metric,F0_SV0_SP2_C1_R1.mat,repeat,1,repeat,docs/data/raw/dronepropb_xkvfjmm8zg_v1_sample/F0_SV0_SP2_C1_R1.mat,https://data.mendeley.com/datasets/xkvfjmm8zg/1,sample_mat_metric,Dynamic RMS subtracts per-file mean. Ratios use healthy sample with same speed/channel when available.,0,0,2,1,
dronepropb_stratified_packet_sample_metric,F0_SV0_SP2_C1_R1.mat,acc_sample_rate,10000,Hz,docs/data/raw/dronepropb_xkvfjmm8zg_v1_sample/F0_SV0_SP2_C1_R1.mat,https://data.mendeley.com/datasets/xkvfjmm8zg/1,sample_mat_metric,Dynamic RMS subtracts per-file mean. Ratios use healthy sample with same speed/channel when available.,0,0,2,1,
dronepropb_stratified_packet_sample_metric,F0_SV0_SP2_C1_R1.mat,acc_duration,59.9999,s,docs/data/raw/dronepropb_xkvfjmm8zg_v1_sample/F0_SV0_SP2_C1_R1.mat,https://data.mendeley.com/datasets/xkvfjmm8zg/1,sample_mat_metric,Dynamic RMS subtracts per-file mean. Ratios use healthy sample with same speed/channel when available.,0,0,2,1,
dronepropb_stratified_packet_sample_metric,F0_SV0_SP2_C1_R1.mat,acc_dynamic_rms,0.0937523581364,source_unit,docs/data/raw/dronepropb_xkvfjmm8zg_v1_sample/F0_SV0_SP2_C1_R1.mat,https://data.mendeley.com/datasets/xkvfjmm8zg/1,sample_mat_metric,Dynamic RMS subtracts per-file mean. Ratios use healthy sample with same speed/channel when available.,0,0,2,1,
dronepropb_stratified_packet_sample_metric,F0_SV0_SP2_C1_R1.mat,acc_abs_dynamic_p95,0.199886715453,source_unit,docs/data/raw/dronepropb_xkvfjmm8zg_v1_sample/F0_SV0_SP2_C1_R1.mat,https://data.mendeley.com/datasets/xkvfjmm8zg/1,sample_mat_metric,Dynamic RMS subtracts per-file mean. Ratios use healthy sample with same speed/channel when available.,0,0,2,1,
dronepropb_stratified_packet_sample_metric,F0_SV0_SP2_C1_R1.mat,acc_peak_frequency,98.876953125,Hz,docs/data/raw/dronepropb_xkvfjmm8zg_v1_sample/F0_SV0_SP2_C1_R1.mat,https://data.mendeley.com/datasets/xkvfjmm8zg/1,sample_mat_metric,Dynamic RMS subtracts per-file mean. Ratios use healthy sample with same speed/channel when available.,0,0,2,1,
dronepropb_stratified_packet_sample_metric,F0_SV0_SP2_C1_R1.mat,acc_dynamic_rms_over_healthy_same_speed_channel,1,x,docs/data/raw/dronepropb_xkvfjmm8zg_v1_sample/F0_SV0_SP2_C1_R1.mat,https://data.mendeley.com/datasets/xkvfjmm8zg/1,sample_mat_metric,Dynamic RMS subtracts per-file mean. Ratios use healthy sample with same speed/channel when available.,0,0,2,1,
dronepropb_stratified_packet_sample_metric,F0_SV0_SP2_C1_R1.mat,imu_sample_rate,1000,Hz,docs/data/raw/dronepropb_xkvfjmm8zg_v1_sample/F0_SV0_SP2_C1_R1.mat,https://data.mendeley.com/datasets/xkvfjmm8zg/1,sample_mat_metric,Dynamic RMS subtracts per-file mean. Ratios use healthy sample with same speed/channel when available.,0,0,2,1,
dronepropb_stratified_packet_sample_metric,F0_SV0_SP2_C1_R1.mat,imu_duration,81.118,s,docs/data/raw/dronepropb_xkvfjmm8zg_v1_sample/F0_SV0_SP2_C1_R1.mat,https://data.mendeley.com/datasets/xkvfjmm8zg/1,sample_mat_metric,Dynamic RMS subtracts per-file mean. Ratios use healthy sample with same speed/channel when available.,0,0,2,1,
dronepropb_stratified_packet_sample_metric,F0_SV0_SP2_C1_R1.mat,imu_vector_dynamic_rms,4.5975502293,source_unit,docs/data/raw/dronepropb_xkvfjmm8zg_v1_sample/F0_SV0_SP2_C1_R1.mat,https://data.mendeley.com/datasets/xkvfjmm8zg/1,sample_mat_metric,Dynamic RMS subtracts per-file mean. Ratios use healthy sample with same speed/channel when available.,0,0,2,1,
dronepropb_stratified_packet_sample_metric,F0_SV0_SP2_C1_R1.mat,imu_vector_dynamic_rms_over_healthy_same_speed_channel,1,x,docs/data/raw/dronepropb_xkvfjmm8zg_v1_sample/F0_SV0_SP2_C1_R1.mat,https://data.mendeley.com/datasets/xkvfjmm8zg/1,sample_mat_metric,Dynamic RMS subtracts per-file mean. Ratios use healthy sample with same speed/channel when available.,0,0,2,1,
dronepropb_stratified_packet_sample_metric,F0_SV0_SP2_C1_R1.mat,imu_peak_frequency_x,98.14453125,Hz,docs/data/raw/dronepropb_xkvfjmm8zg_v1_sample/F0_SV0_SP2_C1_R1.mat,https://data.mendeley.com/datasets/xkvfjmm8zg/1,sample_mat_metric,Dynamic RMS subtracts per-file mean. Ratios use healthy sample with same speed/channel when available.,0,0,2,1,
dronepropb_stratified_packet_sample_metric,F0_SV0_SP2_C1_R1.mat,imu_peak_frequency_y,98.2666015625,Hz,docs/data/raw/dronepropb_xkvfjmm8zg_v1_sample/F0_SV0_SP2_C1_R1.mat,https://data.mendeley.com/datasets/xkvfjmm8zg/1,sample_mat_metric,Dynamic RMS subtracts per-file mean. Ratios use healthy sample with same speed/channel when available.,0,0,2,1,
dronepropb_stratified_packet_sample_metric,F0_SV0_SP2_C1_R1.mat,imu_peak_frequency_z,98.2666015625,Hz,docs/data/raw/dronepropb_xkvfjmm8zg_v1_sample/F0_SV0_SP2_C1_R1.mat,https://data.mendeley.com/datasets/xkvfjmm8zg/1,sample_mat_metric,Dynamic RMS subtracts per-file mean. Ratios use healthy sample with same speed/channel when available.,0,0,2,1,
dronepropb_stratified_packet_sample_metric,F0_SV0_SP2_C1_R1.mat,battery_mean,15.8499395242,V,docs/data/raw/dronepropb_xkvfjmm8zg_v1_sample/F0_SV0_SP2_C1_R1.mat,https://data.mendeley.com/datasets/xkvfjmm8zg/1,sample_mat_metric,Dynamic RMS subtracts per-file mean. Ratios use healthy sample with same speed/channel when available.,0,0,2,1,
dronepropb_stratified_packet_sample_metric,F0_SV0_SP2_C1_R1.mat,battery_min,13.6125,V,docs/data/raw/dronepropb_xkvfjmm8zg_v1_sample/F0_SV0_SP2_C1_R1.mat,https://data.mendeley.com/datasets/xkvfjmm8zg/1,sample_mat_metric,Dynamic RMS subtracts per-file mean. Ratios use healthy sample with same speed/channel when available.,0,0,2,1,
dronepropb_stratified_packet_sample_metric,F0_SV0_SP2_C2_R1.mat,fault_class,0,class,docs/data/raw/dronepropb_xkvfjmm8zg_v1_sample/F0_SV0_SP2_C2_R1.mat,https://data.mendeley.com/datasets/xkvfjmm8zg/1,sample_mat_metric,Dynamic RMS subtracts per-file mean. Ratios use healthy sample with same speed/channel when available.,0,0,2,2,
dronepropb_stratified_packet_sample_metric,F0_SV0_SP2_C2_R1.mat,severity,0,level,docs/data/raw/dronepropb_xkvfjmm8zg_v1_sample/F0_SV0_SP2_C2_R1.mat,https://data.mendeley.com/datasets/xkvfjmm8zg/1,sample_mat_metric,Dynamic RMS subtracts per-file mean. Ratios use healthy sample with same speed/channel when available.,0,0,2,2,
dronepropb_stratified_packet_sample_metric,F0_SV0_SP2_C2_R1.mat,speed,2,level,docs/data/raw/dronepropb_xkvfjmm8zg_v1_sample/F0_SV0_SP2_C2_R1.mat,https://data.mendeley.com/datasets/xkvfjmm8zg/1,sample_mat_metric,Dynamic RMS subtracts per-file mean. Ratios use healthy sample with same speed/channel when available.,0,0,2,2,
dronepropb_stratified_packet_sample_metric,F0_SV0_SP2_C2_R1.mat,channel,2,channel,docs/data/raw/dronepropb_xkvfjmm8zg_v1_sample/F0_SV0_SP2_C2_R1.mat,https://data.mendeley.com/datasets/xkvfjmm8zg/1,sample_mat_metric,Dynamic RMS subtracts per-file mean. Ratios use healthy sample with same speed/channel when available.,0,0,2,2,
dronepropb_stratified_packet_sample_metric,F0_SV0_SP2_C2_R1.mat,repeat,1,repeat,docs/data/raw/dronepropb_xkvfjmm8zg_v1_sample/F0_SV0_SP2_C2_R1.mat,https://data.mendeley.com/datasets/xkvfjmm8zg/1,sample_mat_metric,Dynamic RMS subtracts per-file mean. Ratios use healthy sample with same speed/channel when available.,0,0,2,2,
dronepropb_stratified_packet_sample_metric,F0_SV0_SP2_C2_R1.mat,acc_sample_rate,10000,Hz,docs/data/raw/dronepropb_xkvfjmm8zg_v1_sample/F0_SV0_SP2_C2_R1.mat,https://data.mendeley.com/datasets/xkvfjmm8zg/1,sample_mat_metric,Dynamic RMS subtracts per-file mean. Ratios use healthy sample with same speed/channel when available.,0,0,2,2,
