name,source,field_family,time_s,loop_iteration,raw_0,mechanical_rpm_0,raw_1,mechanical_rpm_1,raw_2,mechanical_rpm_2,raw_3,mechanical_rpm_3,motor_command_0,motor_command_1,motor_command_2,motor_command_3
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,14.850172,47003,1339.0,22316.666666666668,1542.0,25700.0,1357.0,22616.666666666668,1519.0,25316.666666666668,948,1021,890,948
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,14.900098,47161,1395.0,23250.0,1523.0,25383.333333333332,1415.0,23583.333333333332,1554.0,25900.0,1004,1043,938,1050
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,14.950013,47319,1442.0,24033.333333333332,1542.0,25700.0,1508.0,25133.333333333332,1571.0,26183.333333333332,1034,1103,970,1029
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,15.000251,47478,1508.0,25133.333333333332,1571.0,26183.333333333332,1467.0,24450.0,1554.0,25900.0,1068,1032,1055,998
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,15.050171,47636,1519.0,25316.666666666668,1567.0,26116.666666666668,1535.0,25583.333333333332,1596.0,26600.0,1021,1072,1021,1038
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,15.100094,47794,1523.0,25383.333333333332,1567.0,26116.666666666668,1554.0,25900.0,1546.0,25766.666666666668,950,1080,1023,1095
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,15.150019,47952,1485.0,24750.0,1546.0,25766.666666666668,1542.0,25700.0,1558.0,25966.666666666668,956,1100,1024,1033
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,15.200249,48111,1456.0,24266.666666666668,1592.0,26533.333333333332,1554.0,25900.0,1500.0,25000.0,987,1179,998,968
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,15.250175,48269,1435.0,23916.666666666668,1653.0,27550.0,1587.0,26450.0,1508.0,25133.333333333332,1015,1255,1079,977
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,15.30009,48427,1467.0,24450.0,1709.0,28483.333333333332,1695.0,28250.0,1453.0,24216.666666666668,1069,1139,1274,891
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,15.350017,48585,1523.0,25383.333333333332,1630.0,27166.666666666668,1714.0,28566.666666666668,1474.0,24566.666666666668,1048,1140,1126,1054
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,15.400248,48744,1592.0,26533.333333333332,1613.0,26883.333333333332,1695.0,28250.0,1456.0,24266.666666666668,1088,1083,1193,1007
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,15.450171,48902,1542.0,25700.0,1579.0,26316.666666666668,1744.0,29066.666666666668,1511.0,25183.333333333332,1043,1031,1272,1004
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,15.500089,49060,1546.0,25766.666666666668,1596.0,26600.0,1760.0,29333.333333333332,1435.0,23916.666666666668,1033,1151,1205,919
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,15.550012,49218,1500.0,25000.0,1685.0,28083.333333333332,1786.0,29766.666666666668,1327.0,22116.666666666668,993,1201,1262,800
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,15.600252,49377,1567.0,26116.666666666668,1685.0,28083.333333333332,1807.0,30116.666666666668,1207.0,20116.666666666668,1123,1120,1260,754
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,15.650167,49535,1596.0,26600.0,1685.0,28083.333333333332,1644.0,27400.0,1354.0,22566.666666666668,1112,1139,1043,1021
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,15.700093,49693,1626.0,27100.0,1511.0,25183.333333333332,1714.0,28566.666666666668,1463.0,24383.333333333332,1226,979,1205,912
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,15.750008,49851,1630.0,27166.666666666668,1523.0,25383.333333333332,1744.0,29066.666666666668,1485.0,24750.0,1108,1015,1218,1009
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,15.800247,50010,1592.0,26533.333333333332,1519.0,25316.666666666668,1714.0,28566.666666666668,1523.0,25383.333333333332,1104,989,1210,1025
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,15.850165,50168,1592.0,26533.333333333332,1485.0,24750.0,1695.0,28250.0,1558.0,25966.666666666668,1099,978,1178,1083
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,15.900088,50326,1630.0,27166.666666666668,1435.0,23916.666666666668,1739.0,28983.333333333332,1587.0,26450.0,1145,953,1184,1048
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,15.950006,50484,1630.0,27166.666666666668,1376.0,22933.333333333332,1739.0,28983.333333333332,1579.0,26316.666666666668,1089,917,1218,1092
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,16.000243,50643,1630.0,27166.666666666668,1364.0,22733.333333333332,1760.0,29333.333333333332,1596.0,26600.0,1144,916,1189,1053
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,16.050168,50801,1639.0,27316.666666666668,1313.0,21883.333333333332,1807.0,30116.666666666668,1600.0,26666.666666666668,1116,937,1172,1098
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,16.100083,50959,1630.0,27166.666666666668,1412.0,23533.333333333332,1685.0,28083.333333333332,1613.0,26883.333333333332,1142,966,1140,1071
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,16.150009,51117,1630.0,27166.666666666668,1435.0,23916.666666666668,1644.0,27400.0,1596.0,26600.0,1124,966,1130,1073
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,16.200239,51276,1630.0,27166.666666666668,1446.0,24100.0,1630.0,27166.666666666668,1583.0,26383.333333333332,1199,1016,1087,1011
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,16.250161,51434,1630.0,27166.666666666668,1463.0,24383.333333333332,1626.0,27100.0,1583.0,26383.333333333332,1128,1047,1048,1064
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,16.300079,51592,1639.0,27316.666666666668,1485.0,24750.0,1596.0,26600.0,1592.0,26533.333333333332,1131,1031,1079,1048
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,16.35,51750,1630.0,27166.666666666668,1531.0,25516.666666666668,1571.0,26183.333333333332,1567.0,26116.666666666668,1116,1084,1043,1078
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,16.40024,51909,1639.0,27316.666666666668,1567.0,26116.666666666668,1571.0,26183.333333333332,1546.0,25766.666666666668,1107,1114,1031,1071
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,16.450154,52067,1626.0,27100.0,1579.0,26316.666666666668,1571.0,26183.333333333332,1542.0,25700.0,1096,1123,1016,1079
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,16.500079,52225,1592.0,26533.333333333332,1546.0,25766.666666666668,1592.0,26533.333333333332,1583.0,26383.333333333332,1176,1099,1023,987
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,16.55031,52384,1626.0,27100.0,1587.0,26450.0,1523.0,25383.333333333332,1535.0,25583.333333333332,1108,1085,1036,1025
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,16.600231,52542,1604.0,26733.333333333332,1592.0,26533.333333333332,1519.0,25316.666666666668,1542.0,25700.0,1083,1146,965,1027
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,16.65015,52700,1626.0,27100.0,1604.0,26733.333333333332,1456.0,24266.666666666668,1489.0,24816.666666666668,1118,1108,963,978
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,16.700071,52858,1587.0,26450.0,1558.0,25966.666666666668,1496.0,24933.333333333332,1519.0,25316.666666666668,1086,1088,970,1008
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,16.750311,53017,1554.0,25900.0,1579.0,26316.666666666668,1463.0,24383.333333333332,1519.0,25316.666666666668,1077,1117,922,1004
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,16.800226,53175,1579.0,26316.666666666668,1579.0,26316.666666666668,1453.0,24216.666666666668,1508.0,25133.333333333332,1045,1075,984,1026
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,16.850152,53333,1567.0,26116.666666666668,1579.0,26316.666666666668,1485.0,24750.0,1523.0,25383.333333333332,1062,1093,963,1036
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,16.900067,53491,1558.0,25966.666666666668,1558.0,25966.666666666668,1446.0,24100.0,1542.0,25700.0,1055,1119,920,1055
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,16.950305,53650,1567.0,26116.666666666668,1558.0,25966.666666666668,1474.0,24566.666666666668,1542.0,25700.0,1048,1071,1006,1029
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,17.000224,53808,1558.0,25966.666666666668,1542.0,25700.0,1511.0,25183.333333333332,1519.0,25316.666666666668,1015,1108,953,1075
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,17.050146,53966,1554.0,25900.0,1558.0,25966.666666666668,1478.0,24633.333333333332,1546.0,25766.666666666668,1008,1120,939,1065
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,17.100065,54124,1531.0,25516.666666666668,1592.0,26533.333333333332,1453.0,24216.666666666668,1567.0,26116.666666666668,1002,1104,947,1068
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,17.150302,54283,1485.0,24750.0,1579.0,26316.666666666668,1446.0,24100.0,1587.0,26450.0,993,1071,982,1106
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,17.200228,54441,1500.0,25000.0,1583.0,26383.333333333332,1463.0,24383.333333333332,1596.0,26600.0,1058,1058,968,1043
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,17.250143,54599,1519.0,25316.666666666668,1554.0,25900.0,1467.0,24450.0,1579.0,26316.666666666668,1045,1051,966,1035
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,17.300069,54757,1500.0,25000.0,1500.0,25000.0,1463.0,24383.333333333332,1546.0,25766.666666666668,973,976,961,1013
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,17.3503,54916,1463.0,24383.333333333332,1432.0,23866.666666666668,1422.0,23700.0,1467.0,24450.0,895,924,862,952
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,17.400223,55074,1364.0,22733.333333333332,1336.0,22266.666666666668,1345.0,22416.666666666668,1395.0,23250.0,820,828,808,867
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,17.450142,55232,1268.0,21133.333333333332,1232.0,20533.333333333332,1240.0,20666.666666666668,1310.0,21833.333333333332,748,745,704,746
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,17.500065,55390,1095.0,18250.0,1068.0,17800.0,1079.0,17983.333333333332,1124.0,18733.333333333332,589,557,582,579
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,17.550305,55549,974.0,16233.333333333334,943.0,15716.666666666666,974.0,16233.333333333334,990.0,16500.0,576,562,574,591
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,17.600221,55707,1027.0,17116.666666666668,984.0,16400.0,1010.0,16833.333333333332,1031.0,17183.333333333332,674,670,653,686
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,17.650148,55865,1079.0,17983.333333333332,1049.0,17483.333333333332,1091.0,18183.333333333332,1095.0,18250.0,727,701,700,712
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,17.700063,56023,1154.0,19233.333333333332,1128.0,18800.0,1172.0,19533.333333333332,1186.0,19766.666666666668,777,772,800,827
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,17.750302,56182,1271.0,21183.333333333332,1232.0,20533.333333333332,1285.0,21416.666666666668,1288.0,21466.666666666668,896,877,906,917
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,17.800221,56340,1373.0,22883.333333333332,1322.0,22033.333333333332,1392.0,23200.0,1382.0,23033.333333333332,945,927,950,954
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,17.850144,56498,1435.0,23916.666666666668,1392.0,23200.0,1463.0,24383.333333333332,1435.0,23916.666666666668,957,897,974,953
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,17.900063,56656,1446.0,24100.0,1373.0,22883.333333333332,1463.0,24383.333333333332,1463.0,24383.333333333332,938,895,956,967
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,17.950301,56815,1415.0,23583.333333333332,1367.0,22783.333333333332,1463.0,24383.333333333332,1435.0,23916.666666666668,964,916,915,895
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,18.000227,56973,1415.0,23583.333333333332,1327.0,22116.666666666668,1432.0,23866.666666666668,1425.0,23750.0,905,866,942,934
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,18.050142,57131,1405.0,23416.666666666668,1339.0,22316.666666666668,1422.0,23700.0,1415.0,23583.333333333332,962,867,942,875
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,18.100069,57289,1395.0,23250.0,1313.0,21883.333333333332,1425.0,23750.0,1442.0,24033.333333333332,928,1044,735,926
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,18.1503,57448,1412.0,23533.333333333332,1313.0,21883.333333333332,1435.0,23916.666666666668,1405.0,23416.666666666668,940,885,929,924
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,18.200223,57606,1415.0,23583.333333333332,1288.0,21466.666666666668,1463.0,24383.333333333332,1405.0,23416.666666666668,944,871,933,913
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,18.250142,57764,1425.0,23750.0,1319.0,21983.333333333332,1456.0,24266.666666666668,1422.0,23700.0,983,811,1002,901
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,18.300065,57922,1422.0,23700.0,1310.0,21833.333333333332,1463.0,24383.333333333332,1425.0,23750.0,969,843,991,931
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,18.350305,58081,1474.0,24566.666666666668,1339.0,22316.666666666668,1467.0,24450.0,1422.0,23700.0,932,845,977,973
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,18.40022,58239,1467.0,24450.0,1330.0,22166.666666666668,1474.0,24566.666666666668,1463.0,24383.333333333332,960,850,954,952
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,18.450146,58397,1453.0,24216.666666666668,1319.0,21983.333333333332,1446.0,24100.0,1453.0,24216.666666666668,971,888,930,946
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,18.500061,58555,1446.0,24100.0,1354.0,22566.666666666668,1446.0,24100.0,1456.0,24266.666666666668,979,967,874,944
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,18.550299,58714,1467.0,24450.0,1376.0,22933.333333333332,1474.0,24566.666666666668,1508.0,25133.333333333332,1042,970,1009,1017
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,18.600217,58872,1596.0,26600.0,1474.0,24566.666666666668,1600.0,26666.666666666668,1587.0,26450.0,1220,1068,1209,1128
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,18.650139,59030,1695.0,28250.0,1596.0,26600.0,1700.0,28333.333333333332,1639.0,27316.666666666668,1281,1164,1219,1142
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,18.700058,59188,1714.0,28566.666666666668,1639.0,27316.666666666668,1744.0,29066.666666666668,1695.0,28250.0,1274,1173,1247,1186
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,18.750294,59347,1744.0,29066.666666666668,1639.0,27316.666666666668,1770.0,29500.0,1744.0,29066.666666666668,1220,1097,1339,1257
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,18.800219,59505,1744.0,29066.666666666668,1653.0,27550.0,1744.0,29066.666666666668,1695.0,28250.0,1197,1221,1201,1226
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,18.850134,59663,1729.0,28816.666666666668,1695.0,28250.0,1695.0,28250.0,1695.0,28250.0,1212,1278,1148,1212
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,18.90006,59821,1695.0,28250.0,1714.0,28566.666666666668,1685.0,28083.333333333332,1695.0,28250.0,1234,1234,1177,1189
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,18.95029,59980,1685.0,28083.333333333332,1685.0,28083.333333333332,1695.0,28250.0,1685.0,28083.333333333332,1202,1185,1189,1164
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,19.000212,60138,1630.0,27166.666666666668,1587.0,26450.0,1639.0,27316.666666666668,1626.0,27100.0,1073,1043,1040,994
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,19.050131,60296,1542.0,25700.0,1523.0,25383.333333333332,1523.0,25383.333333333332,1496.0,24933.333333333332,1033,875,996,846
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,19.100053,60454,1467.0,24450.0,1373.0,22883.333333333332,1446.0,24100.0,1415.0,23583.333333333332,945,936,858,875
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,19.150293,60613,1415.0,23583.333333333332,1367.0,22783.333333333332,1357.0,22616.666666666668,1415.0,23583.333333333332,919,924,860,903
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,19.200208,60771,1382.0,23033.333333333332,1373.0,22883.333333333332,1327.0,22116.666666666668,1415.0,23583.333333333332,907,963,808,926
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,19.250134,60929,1376.0,22933.333333333332,1392.0,23200.0,1327.0,22116.666666666668,1402.0,23366.666666666668,926,931,841,917
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,19.300049,61087,1415.0,23583.333333333332,1395.0,23250.0,1330.0,22166.666666666668,1382.0,23033.333333333332,970,904,886,890
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,19.350288,61246,1442.0,24033.333333333332,1364.0,22733.333333333332,1354.0,22566.666666666668,1367.0,22783.333333333332,968,918,883,915
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,19.400207,61404,1467.0,24450.0,1357.0,22616.666666666668,1405.0,23416.666666666668,1395.0,23250.0,1001,916,919,902
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,19.450129,61562,1508.0,25133.333333333332,1367.0,22783.333333333332,1446.0,24100.0,1422.0,23700.0,1017,916,958,919
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,19.500048,61720,1500.0,25000.0,1392.0,23200.0,1467.0,24450.0,1432.0,23866.666666666668,1036,935,963,931
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,19.550285,61879,1535.0,25583.333333333332,1405.0,23416.666666666668,1453.0,24216.666666666668,1422.0,23700.0,1043,974,941,931
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,19.600211,62037,1558.0,25966.666666666668,1432.0,23866.666666666668,1463.0,24383.333333333332,1422.0,23700.0,1064,963,969,906
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,19.650127,62195,1542.0,25700.0,1422.0,23700.0,1456.0,24266.666666666668,1412.0,23533.333333333332,1020,964,980,968
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,19.700053,62353,1567.0,26116.666666666668,1467.0,24450.0,1435.0,23916.666666666668,1382.0,23033.333333333332,1081,1014,934,863
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,19.750285,62512,1558.0,25966.666666666668,1489.0,24816.666666666668,1453.0,24216.666666666668,1386.0,23100.0,1049,969,1000,906
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,19.800207,62670,1579.0,26316.666666666668,1554.0,25900.0,1422.0,23700.0,1327.0,22116.666666666668,1133,1073,922,808
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,19.850126,62828,1639.0,27316.666666666668,1592.0,26533.333333333332,1402.0,23366.666666666668,1277.0,21283.333333333332,1177,1148,910,799
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,19.900049,62986,1653.0,27550.0,1613.0,26883.333333333332,1422.0,23700.0,1288.0,21466.666666666668,1137,1119,964,877
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,19.95029,63145,1630.0,27166.666666666668,1583.0,26383.333333333332,1519.0,25316.666666666668,1373.0,22883.333333333332,1058,997,1104,998
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,20.000206,63303,1587.0,26450.0,1519.0,25316.666666666668,1558.0,25966.666666666668,1478.0,24633.333333333332,1059,1030,1053,1035
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,20.050132,63461,1587.0,26450.0,1511.0,25183.333333333332,1571.0,26183.333333333332,1511.0,25183.333333333332,1121,999,1057,973
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,20.100048,63619,1579.0,26316.666666666668,1463.0,24383.333333333332,1554.0,25900.0,1496.0,24933.333333333332,1044,935,1017,962
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,20.150286,63778,1531.0,25516.666666666668,1478.0,24633.333333333332,1467.0,24450.0,1489.0,24816.666666666668,1015,972,952,957
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,20.200205,63936,1535.0,25583.333333333332,1425.0,23750.0,1511.0,25183.333333333332,1478.0,24633.333333333332,1074,960,1025,965
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,20.250129,64094,1554.0,25900.0,1446.0,24100.0,1535.0,25583.333333333332,1467.0,24450.0,1089,997,1020,993
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,20.300048,64252,1592.0,26533.333333333332,1395.0,23250.0,1567.0,26116.666666666668,1467.0,24450.0,1087,959,1059,984
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,20.350286,64411,1571.0,26183.333333333332,1456.0,24266.666666666668,1500.0,25000.0,1463.0,24383.333333333332,1076,1017,1010,988
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,20.400212,64569,1592.0,26533.333333333332,1511.0,25183.333333333332,1511.0,25183.333333333332,1478.0,24633.333333333332,1072,1063,941,986
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,20.450128,64727,1571.0,26183.333333333332,1523.0,25383.333333333332,1456.0,24266.666666666668,1485.0,24750.0,1035,1074,921,1021
