row_type,name,metric,value,unit,source_file,source_url,source_row_type,evidence_level,note
airframe_drag_packet_imav_target,racingQuad_x_10.0m_s_imav_target,imav_mass_fit_linear_k_n_per_m_s,0.2007,N/(m/s),docs/data/airframe_drag_reference.csv,https://www.imavs.org/papers/2022/4.pdf,current_vs_imav_drag_calibration_target,paper_drag_fit_comparison,Direct target for matching IMAV mass-fit drag in this project's quadratic coefficient form.
airframe_drag_packet_imav_target,racingQuad_x_10.0m_s_imav_target,imav_drag_force_n,2.007,N,docs/data/airframe_drag_reference.csv,https://www.imavs.org/papers/2022/4.pdf,current_vs_imav_drag_calibration_target,paper_drag_fit_comparison,Direct target for matching IMAV mass-fit drag in this project's quadratic coefficient form.
airframe_drag_packet_imav_target,racingQuad_x_10.0m_s_imav_target,target_total_quadratic_c_n_per_m_s2,0.02007,N/(m/s)^2,docs/data/airframe_drag_reference.csv,https://www.imavs.org/papers/2022/4.pdf,current_vs_imav_drag_calibration_target,paper_drag_fit_comparison,Direct target for matching IMAV mass-fit drag in this project's quadratic coefficient form.
airframe_drag_packet_imav_target,racingQuad_x_10.0m_s_imav_target,target_body_drag_coefficient_axis_if_linear_unchanged,-0.15993,N/(m/s)^2,docs/data/airframe_drag_reference.csv,https://www.imavs.org/papers/2022/4.pdf,current_vs_imav_drag_calibration_target,paper_drag_fit_comparison,Direct target for matching IMAV mass-fit drag in this project's quadratic coefficient form.
airframe_drag_packet_imav_target,racingQuad_x_10.0m_s_imav_target,current_total_scale_to_match_imav,0.10997260274,ratio,docs/data/airframe_drag_reference.csv,https://www.imavs.org/papers/2022/4.pdf,current_vs_imav_drag_calibration_target,paper_drag_fit_comparison,Direct target for matching IMAV mass-fit drag in this project's quadratic coefficient form.
airframe_drag_packet_imav_target,racingQuad_x_10.0m_s_imav_target,current_linear_scale_to_match_imav_if_body_zero,0.1115,ratio,docs/data/airframe_drag_reference.csv,https://www.imavs.org/papers/2022/4.pdf,current_vs_imav_drag_calibration_target,paper_drag_fit_comparison,Direct target for matching IMAV mass-fit drag in this project's quadratic coefficient form.
airframe_drag_packet_imav_target,racingQuad_x_10.0m_s_imav_target,linear_only_force_over_imav,8.96860986547,ratio,docs/data/airframe_drag_reference.csv,https://www.imavs.org/papers/2022/4.pdf,current_vs_imav_drag_calibration_target,paper_drag_fit_comparison,Direct target for matching IMAV mass-fit drag in this project's quadratic coefficient form.
airframe_drag_packet_imav_target,racingQuad_x_10.0m_s_imav_target,current_total_force_over_imav,9.09317389138,ratio,docs/data/airframe_drag_reference.csv,https://www.imavs.org/papers/2022/4.pdf,current_vs_imav_drag_calibration_target,paper_drag_fit_comparison,Direct target for matching IMAV mass-fit drag in this project's quadratic coefficient form.
airframe_drag_packet_imav_target,racingQuad_z_10.0m_s_imav_target,speed_m_s,10,m/s,docs/data/airframe_drag_reference.csv,https://www.imavs.org/papers/2022/4.pdf,current_vs_imav_drag_calibration_target,paper_drag_fit_comparison,Direct target for matching IMAV mass-fit drag in this project's quadratic coefficient form.
airframe_drag_packet_imav_target,racingQuad_z_10.0m_s_imav_target,current_total_quadratic_c_n_per_m_s2,0.1845,N/(m/s)^2,docs/data/airframe_drag_reference.csv,https://www.imavs.org/papers/2022/4.pdf,current_vs_imav_drag_calibration_target,paper_drag_fit_comparison,Direct target for matching IMAV mass-fit drag in this project's quadratic coefficient form.
airframe_drag_packet_imav_target,racingQuad_z_10.0m_s_imav_target,imav_mass_fit_linear_k_n_per_m_s,0.2007,N/(m/s),docs/data/airframe_drag_reference.csv,https://www.imavs.org/papers/2022/4.pdf,current_vs_imav_drag_calibration_target,paper_drag_fit_comparison,Direct target for matching IMAV mass-fit drag in this project's quadratic coefficient form.
airframe_drag_packet_imav_target,racingQuad_z_10.0m_s_imav_target,imav_drag_force_n,2.007,N,docs/data/airframe_drag_reference.csv,https://www.imavs.org/papers/2022/4.pdf,current_vs_imav_drag_calibration_target,paper_drag_fit_comparison,Direct target for matching IMAV mass-fit drag in this project's quadratic coefficient form.
airframe_drag_packet_imav_target,racingQuad_z_10.0m_s_imav_target,target_total_quadratic_c_n_per_m_s2,0.02007,N/(m/s)^2,docs/data/airframe_drag_reference.csv,https://www.imavs.org/papers/2022/4.pdf,current_vs_imav_drag_calibration_target,paper_drag_fit_comparison,Direct target for matching IMAV mass-fit drag in this project's quadratic coefficient form.
airframe_drag_packet_imav_target,racingQuad_z_10.0m_s_imav_target,target_body_drag_coefficient_axis_if_linear_unchanged,-0.15993,N/(m/s)^2,docs/data/airframe_drag_reference.csv,https://www.imavs.org/papers/2022/4.pdf,current_vs_imav_drag_calibration_target,paper_drag_fit_comparison,Direct target for matching IMAV mass-fit drag in this project's quadratic coefficient form.
airframe_drag_packet_imav_target,racingQuad_z_10.0m_s_imav_target,current_total_scale_to_match_imav,0.108780487805,ratio,docs/data/airframe_drag_reference.csv,https://www.imavs.org/papers/2022/4.pdf,current_vs_imav_drag_calibration_target,paper_drag_fit_comparison,Direct target for matching IMAV mass-fit drag in this project's quadratic coefficient form.
airframe_drag_packet_imav_target,racingQuad_z_10.0m_s_imav_target,current_linear_scale_to_match_imav_if_body_zero,0.1115,ratio,docs/data/airframe_drag_reference.csv,https://www.imavs.org/papers/2022/4.pdf,current_vs_imav_drag_calibration_target,paper_drag_fit_comparison,Direct target for matching IMAV mass-fit drag in this project's quadratic coefficient form.
airframe_drag_packet_imav_target,racingQuad_z_10.0m_s_imav_target,linear_only_force_over_imav,8.96860986547,ratio,docs/data/airframe_drag_reference.csv,https://www.imavs.org/papers/2022/4.pdf,current_vs_imav_drag_calibration_target,paper_drag_fit_comparison,Direct target for matching IMAV mass-fit drag in this project's quadratic coefficient form.
airframe_drag_packet_imav_target,racingQuad_z_10.0m_s_imav_target,current_total_force_over_imav,9.19282511211,ratio,docs/data/airframe_drag_reference.csv,https://www.imavs.org/papers/2022/4.pdf,current_vs_imav_drag_calibration_target,paper_drag_fit_comparison,Direct target for matching IMAV mass-fit drag in this project's quadratic coefficient form.
airframe_drag_packet_imav_target,racingQuad_x_12.5m_s_imav_target,speed_m_s,12.5,m/s,docs/data/airframe_drag_reference.csv,https://www.imavs.org/papers/2022/4.pdf,current_vs_imav_drag_calibration_target,paper_drag_fit_comparison,Direct target for matching IMAV mass-fit drag in this project's quadratic coefficient form.
airframe_drag_packet_imav_target,racingQuad_x_12.5m_s_imav_target,current_total_quadratic_c_n_per_m_s2,0.1825,N/(m/s)^2,docs/data/airframe_drag_reference.csv,https://www.imavs.org/papers/2022/4.pdf,current_vs_imav_drag_calibration_target,paper_drag_fit_comparison,Direct target for matching IMAV mass-fit drag in this project's quadratic coefficient form.
airframe_drag_packet_imav_target,racingQuad_x_12.5m_s_imav_target,imav_mass_fit_linear_k_n_per_m_s,0.2007,N/(m/s),docs/data/airframe_drag_reference.csv,https://www.imavs.org/papers/2022/4.pdf,current_vs_imav_drag_calibration_target,paper_drag_fit_comparison,Direct target for matching IMAV mass-fit drag in this project's quadratic coefficient form.
airframe_drag_packet_imav_target,racingQuad_x_12.5m_s_imav_target,imav_drag_force_n,2.50875,N,docs/data/airframe_drag_reference.csv,https://www.imavs.org/papers/2022/4.pdf,current_vs_imav_drag_calibration_target,paper_drag_fit_comparison,Direct target for matching IMAV mass-fit drag in this project's quadratic coefficient form.
airframe_drag_packet_imav_target,racingQuad_x_12.5m_s_imav_target,target_total_quadratic_c_n_per_m_s2,0.016056,N/(m/s)^2,docs/data/airframe_drag_reference.csv,https://www.imavs.org/papers/2022/4.pdf,current_vs_imav_drag_calibration_target,paper_drag_fit_comparison,Direct target for matching IMAV mass-fit drag in this project's quadratic coefficient form.
airframe_drag_packet_imav_target,racingQuad_x_12.5m_s_imav_target,target_body_drag_coefficient_axis_if_linear_unchanged,-0.163944,N/(m/s)^2,docs/data/airframe_drag_reference.csv,https://www.imavs.org/papers/2022/4.pdf,current_vs_imav_drag_calibration_target,paper_drag_fit_comparison,Direct target for matching IMAV mass-fit drag in this project's quadratic coefficient form.
airframe_drag_packet_imav_target,racingQuad_x_12.5m_s_imav_target,current_total_scale_to_match_imav,0.0879780821918,ratio,docs/data/airframe_drag_reference.csv,https://www.imavs.org/papers/2022/4.pdf,current_vs_imav_drag_calibration_target,paper_drag_fit_comparison,Direct target for matching IMAV mass-fit drag in this project's quadratic coefficient form.
airframe_drag_packet_imav_target,racingQuad_x_12.5m_s_imav_target,current_linear_scale_to_match_imav_if_body_zero,0.0892,ratio,docs/data/airframe_drag_reference.csv,https://www.imavs.org/papers/2022/4.pdf,current_vs_imav_drag_calibration_target,paper_drag_fit_comparison,Direct target for matching IMAV mass-fit drag in this project's quadratic coefficient form.
airframe_drag_packet_imav_target,racingQuad_x_12.5m_s_imav_target,linear_only_force_over_imav,11.2107623318,ratio,docs/data/airframe_drag_reference.csv,https://www.imavs.org/papers/2022/4.pdf,current_vs_imav_drag_calibration_target,paper_drag_fit_comparison,Direct target for matching IMAV mass-fit drag in this project's quadratic coefficient form.
airframe_drag_packet_imav_target,racingQuad_x_12.5m_s_imav_target,current_total_force_over_imav,11.3664673642,ratio,docs/data/airframe_drag_reference.csv,https://www.imavs.org/papers/2022/4.pdf,current_vs_imav_drag_calibration_target,paper_drag_fit_comparison,Direct target for matching IMAV mass-fit drag in this project's quadratic coefficient form.
airframe_drag_packet_imav_target,racingQuad_z_12.5m_s_imav_target,speed_m_s,12.5,m/s,docs/data/airframe_drag_reference.csv,https://www.imavs.org/papers/2022/4.pdf,current_vs_imav_drag_calibration_target,paper_drag_fit_comparison,Direct target for matching IMAV mass-fit drag in this project's quadratic coefficient form.
airframe_drag_packet_imav_target,racingQuad_z_12.5m_s_imav_target,current_total_quadratic_c_n_per_m_s2,0.1845,N/(m/s)^2,docs/data/airframe_drag_reference.csv,https://www.imavs.org/papers/2022/4.pdf,current_vs_imav_drag_calibration_target,paper_drag_fit_comparison,Direct target for matching IMAV mass-fit drag in this project's quadratic coefficient form.
airframe_drag_packet_imav_target,racingQuad_z_12.5m_s_imav_target,imav_mass_fit_linear_k_n_per_m_s,0.2007,N/(m/s),docs/data/airframe_drag_reference.csv,https://www.imavs.org/papers/2022/4.pdf,current_vs_imav_drag_calibration_target,paper_drag_fit_comparison,Direct target for matching IMAV mass-fit drag in this project's quadratic coefficient form.
airframe_drag_packet_imav_target,racingQuad_z_12.5m_s_imav_target,imav_drag_force_n,2.50875,N,docs/data/airframe_drag_reference.csv,https://www.imavs.org/papers/2022/4.pdf,current_vs_imav_drag_calibration_target,paper_drag_fit_comparison,Direct target for matching IMAV mass-fit drag in this project's quadratic coefficient form.
airframe_drag_packet_imav_target,racingQuad_z_12.5m_s_imav_target,target_total_quadratic_c_n_per_m_s2,0.016056,N/(m/s)^2,docs/data/airframe_drag_reference.csv,https://www.imavs.org/papers/2022/4.pdf,current_vs_imav_drag_calibration_target,paper_drag_fit_comparison,Direct target for matching IMAV mass-fit drag in this project's quadratic coefficient form.
airframe_drag_packet_imav_target,racingQuad_z_12.5m_s_imav_target,target_body_drag_coefficient_axis_if_linear_unchanged,-0.163944,N/(m/s)^2,docs/data/airframe_drag_reference.csv,https://www.imavs.org/papers/2022/4.pdf,current_vs_imav_drag_calibration_target,paper_drag_fit_comparison,Direct target for matching IMAV mass-fit drag in this project's quadratic coefficient form.
airframe_drag_packet_imav_target,racingQuad_z_12.5m_s_imav_target,current_total_scale_to_match_imav,0.0870243902439,ratio,docs/data/airframe_drag_reference.csv,https://www.imavs.org/papers/2022/4.pdf,current_vs_imav_drag_calibration_target,paper_drag_fit_comparison,Direct target for matching IMAV mass-fit drag in this project's quadratic coefficient form.
airframe_drag_packet_imav_target,racingQuad_z_12.5m_s_imav_target,current_linear_scale_to_match_imav_if_body_zero,0.0892,ratio,docs/data/airframe_drag_reference.csv,https://www.imavs.org/papers/2022/4.pdf,current_vs_imav_drag_calibration_target,paper_drag_fit_comparison,Direct target for matching IMAV mass-fit drag in this project's quadratic coefficient form.
airframe_drag_packet_imav_target,racingQuad_z_12.5m_s_imav_target,linear_only_force_over_imav,11.2107623318,ratio,docs/data/airframe_drag_reference.csv,https://www.imavs.org/papers/2022/4.pdf,current_vs_imav_drag_calibration_target,paper_drag_fit_comparison,Direct target for matching IMAV mass-fit drag in this project's quadratic coefficient form.
airframe_drag_packet_imav_target,racingQuad_z_12.5m_s_imav_target,current_total_force_over_imav,11.4910313901,ratio,docs/data/airframe_drag_reference.csv,https://www.imavs.org/papers/2022/4.pdf,current_vs_imav_drag_calibration_target,paper_drag_fit_comparison,Direct target for matching IMAV mass-fit drag in this project's quadratic coefficient form.
airframe_drag_packet_nasa_bare_comparison,racingQuad_x_vs_NASA_Fig30_small_quad_0deg_median,reference_equivalent_cda_m2_median,0.020903184,m^2,docs/data/airframe_drag_reference.csv,https://rotorcraft.arc.nasa.gov/Publications/files/72-2016-374.pdf,current_vs_nasa_bare_airframe_drag_area,wind_tunnel_lower_bound_comparison,Compares current base quadratic body drag with a low-precision NASA Fig. 30 bare-airframe flat-plate-area median for small quadcopters at 0 deg pitch.
airframe_drag_packet_nasa_bare_comparison,racingQuad_x_vs_NASA_Fig30_small_quad_0deg_median,current_equivalent_cda_m2,0.297959183673,m^2,docs/data/airframe_drag_reference.csv,https://rotorcraft.arc.nasa.gov/Publications/files/72-2016-374.pdf,current_vs_nasa_bare_airframe_drag_area,wind_tunnel_lower_bound_comparison,Compares current base quadratic body drag with a low-precision NASA Fig. 30 bare-airframe flat-plate-area median for small quadcopters at 0 deg pitch.
airframe_drag_packet_nasa_bare_comparison,racingQuad_x_vs_NASA_Fig30_small_quad_0deg_median,current_cda_over_nasa_small_quad_median,14.2542487151,ratio,docs/data/airframe_drag_reference.csv,https://rotorcraft.arc.nasa.gov/Publications/files/72-2016-374.pdf,current_vs_nasa_bare_airframe_drag_area,wind_tunnel_lower_bound_comparison,Compares current base quadratic body drag with a low-precision NASA Fig. 30 bare-airframe flat-plate-area median for small quadcopters at 0 deg pitch.
airframe_drag_packet_nasa_bare_comparison,racingQuad_x_vs_NASA_Fig30_small_quad_0deg_median,reference_drag_force_10m_s_n_median,1.28032002,N,docs/data/airframe_drag_reference.csv,https://rotorcraft.arc.nasa.gov/Publications/files/72-2016-374.pdf,current_vs_nasa_bare_airframe_drag_area,wind_tunnel_lower_bound_comparison,Compares current base quadratic body drag with a low-precision NASA Fig. 30 bare-airframe flat-plate-area median for small quadcopters at 0 deg pitch.
airframe_drag_packet_nasa_bare_comparison,racingQuad_x_vs_NASA_Fig30_small_quad_0deg_median,current_drag_force_10m_s_n,18.25,N,docs/data/airframe_drag_reference.csv,https://rotorcraft.arc.nasa.gov/Publications/files/72-2016-374.pdf,current_vs_nasa_bare_airframe_drag_area,wind_tunnel_lower_bound_comparison,Compares current base quadratic body drag with a low-precision NASA Fig. 30 bare-airframe flat-plate-area median for small quadcopters at 0 deg pitch.
airframe_drag_packet_nasa_bare_comparison,racingQuad_x_vs_NASA_Fig30_small_quad_0deg_median,current_drag_force_10m_s_over_nasa_small_quad_median,14.2542487151,ratio,docs/data/airframe_drag_reference.csv,https://rotorcraft.arc.nasa.gov/Publications/files/72-2016-374.pdf,current_vs_nasa_bare_airframe_drag_area,wind_tunnel_lower_bound_comparison,Compares current base quadratic body drag with a low-precision NASA Fig. 30 bare-airframe flat-plate-area median for small quadcopters at 0 deg pitch.
airframe_drag_packet_nasa_bare_comparison,racingQuad_z_vs_NASA_Fig30_small_quad_0deg_median,reference_equivalent_cda_m2_median,0.020903184,m^2,docs/data/airframe_drag_reference.csv,https://rotorcraft.arc.nasa.gov/Publications/files/72-2016-374.pdf,current_vs_nasa_bare_airframe_drag_area,wind_tunnel_lower_bound_comparison,Compares current base quadratic body drag with a low-precision NASA Fig. 30 bare-airframe flat-plate-area median for small quadcopters at 0 deg pitch.
airframe_drag_packet_nasa_bare_comparison,racingQuad_z_vs_NASA_Fig30_small_quad_0deg_median,current_equivalent_cda_m2,0.301224489796,m^2,docs/data/airframe_drag_reference.csv,https://rotorcraft.arc.nasa.gov/Publications/files/72-2016-374.pdf,current_vs_nasa_bare_airframe_drag_area,wind_tunnel_lower_bound_comparison,Compares current base quadratic body drag with a low-precision NASA Fig. 30 bare-airframe flat-plate-area median for small quadcopters at 0 deg pitch.
airframe_drag_packet_nasa_bare_comparison,racingQuad_z_vs_NASA_Fig30_small_quad_0deg_median,current_cda_over_nasa_small_quad_median,14.4104596599,ratio,docs/data/airframe_drag_reference.csv,https://rotorcraft.arc.nasa.gov/Publications/files/72-2016-374.pdf,current_vs_nasa_bare_airframe_drag_area,wind_tunnel_lower_bound_comparison,Compares current base quadratic body drag with a low-precision NASA Fig. 30 bare-airframe flat-plate-area median for small quadcopters at 0 deg pitch.
airframe_drag_packet_nasa_bare_comparison,racingQuad_z_vs_NASA_Fig30_small_quad_0deg_median,reference_drag_force_10m_s_n_median,1.28032002,N,docs/data/airframe_drag_reference.csv,https://rotorcraft.arc.nasa.gov/Publications/files/72-2016-374.pdf,current_vs_nasa_bare_airframe_drag_area,wind_tunnel_lower_bound_comparison,Compares current base quadratic body drag with a low-precision NASA Fig. 30 bare-airframe flat-plate-area median for small quadcopters at 0 deg pitch.
airframe_drag_packet_nasa_bare_comparison,racingQuad_z_vs_NASA_Fig30_small_quad_0deg_median,current_drag_force_10m_s_n,18.45,N,docs/data/airframe_drag_reference.csv,https://rotorcraft.arc.nasa.gov/Publications/files/72-2016-374.pdf,current_vs_nasa_bare_airframe_drag_area,wind_tunnel_lower_bound_comparison,Compares current base quadratic body drag with a low-precision NASA Fig. 30 bare-airframe flat-plate-area median for small quadcopters at 0 deg pitch.
airframe_drag_packet_nasa_bare_comparison,racingQuad_z_vs_NASA_Fig30_small_quad_0deg_median,current_drag_force_10m_s_over_nasa_small_quad_median,14.4104596599,ratio,docs/data/airframe_drag_reference.csv,https://rotorcraft.arc.nasa.gov/Publications/files/72-2016-374.pdf,current_vs_nasa_bare_airframe_drag_area,wind_tunnel_lower_bound_comparison,Compares current base quadratic body drag with a low-precision NASA Fig. 30 bare-airframe flat-plate-area median for small quadcopters at 0 deg pitch.
airframe_drag_packet_nasa_powered_comparison,racingQuad_x_vs_NASA_Fig18_20_22_powered_0deg_mid_rpm_median,reference_wind_speed_from_q_m_s,6.12556027397,m/s,docs/data/airframe_drag_reference.csv,https://rotorcraft.arc.nasa.gov/Publications/files/72-2016-374.pdf,current_vs_nasa_powered_full_airframe_drag,wind_tunnel_powered_drag_comparison,Compares current base quadratic horizontal drag with a low-precision NASA powered full-airframe 0 deg mid-RPM median at q=0.48 lb/ft^2.
airframe_drag_packet_nasa_powered_comparison,racingQuad_x_vs_NASA_Fig18_20_22_powered_0deg_mid_rpm_median,reference_drag_force_n_median,1.60135978149,N,docs/data/airframe_drag_reference.csv,https://rotorcraft.arc.nasa.gov/Publications/files/72-2016-374.pdf,current_vs_nasa_powered_full_airframe_drag,wind_tunnel_powered_drag_comparison,Compares current base quadratic horizontal drag with a low-precision NASA powered full-airframe 0 deg mid-RPM median at q=0.48 lb/ft^2.
airframe_drag_packet_nasa_powered_comparison,racingQuad_x_vs_NASA_Fig18_20_22_powered_0deg_mid_rpm_median,current_drag_force_at_reference_speed_n,6.84785418228,N,docs/data/airframe_drag_reference.csv,https://rotorcraft.arc.nasa.gov/Publications/files/72-2016-374.pdf,current_vs_nasa_powered_full_airframe_drag,wind_tunnel_powered_drag_comparison,Compares current base quadratic horizontal drag with a low-precision NASA powered full-airframe 0 deg mid-RPM median at q=0.48 lb/ft^2.
airframe_drag_packet_nasa_powered_comparison,racingQuad_x_vs_NASA_Fig18_20_22_powered_0deg_mid_rpm_median,current_drag_force_at_reference_speed_over_nasa_powered_median,4.2762746145,ratio,docs/data/airframe_drag_reference.csv,https://rotorcraft.arc.nasa.gov/Publications/files/72-2016-374.pdf,current_vs_nasa_powered_full_airframe_drag,wind_tunnel_powered_drag_comparison,Compares current base quadratic horizontal drag with a low-precision NASA powered full-airframe 0 deg mid-RPM median at q=0.48 lb/ft^2.
airframe_drag_packet_nasa_powered_comparison,racingQuad_x_vs_NASA_Fig18_20_22_powered_0deg_mid_rpm_median,reference_equivalent_cda_m2_median,0.0696772800005,m^2,docs/data/airframe_drag_reference.csv,https://rotorcraft.arc.nasa.gov/Publications/files/72-2016-374.pdf,current_vs_nasa_powered_full_airframe_drag,wind_tunnel_powered_drag_comparison,Compares current base quadratic horizontal drag with a low-precision NASA powered full-airframe 0 deg mid-RPM median at q=0.48 lb/ft^2.
airframe_drag_packet_nasa_powered_comparison,racingQuad_x_vs_NASA_Fig18_20_22_powered_0deg_mid_rpm_median,current_equivalent_cda_m2,0.297959183673,m^2,docs/data/airframe_drag_reference.csv,https://rotorcraft.arc.nasa.gov/Publications/files/72-2016-374.pdf,current_vs_nasa_powered_full_airframe_drag,wind_tunnel_powered_drag_comparison,Compares current base quadratic horizontal drag with a low-precision NASA powered full-airframe 0 deg mid-RPM median at q=0.48 lb/ft^2.
airframe_drag_packet_nasa_powered_comparison,racingQuad_x_vs_NASA_Fig18_20_22_powered_0deg_mid_rpm_median,current_cda_over_nasa_powered_median,4.2762746145,ratio,docs/data/airframe_drag_reference.csv,https://rotorcraft.arc.nasa.gov/Publications/files/72-2016-374.pdf,current_vs_nasa_powered_full_airframe_drag,wind_tunnel_powered_drag_comparison,Compares current base quadratic horizontal drag with a low-precision NASA powered full-airframe 0 deg mid-RPM median at q=0.48 lb/ft^2.
airframe_drag_packet_nasa_powered_comparison,racingQuad_z_vs_NASA_Fig18_20_22_powered_0deg_mid_rpm_median,reference_wind_speed_from_q_m_s,6.12556027397,m/s,docs/data/airframe_drag_reference.csv,https://rotorcraft.arc.nasa.gov/Publications/files/72-2016-374.pdf,current_vs_nasa_powered_full_airframe_drag,wind_tunnel_powered_drag_comparison,Compares current base quadratic horizontal drag with a low-precision NASA powered full-airframe 0 deg mid-RPM median at q=0.48 lb/ft^2.
airframe_drag_packet_nasa_powered_comparison,racingQuad_z_vs_NASA_Fig18_20_22_powered_0deg_mid_rpm_median,reference_drag_force_n_median,1.60135978149,N,docs/data/airframe_drag_reference.csv,https://rotorcraft.arc.nasa.gov/Publications/files/72-2016-374.pdf,current_vs_nasa_powered_full_airframe_drag,wind_tunnel_powered_drag_comparison,Compares current base quadratic horizontal drag with a low-precision NASA powered full-airframe 0 deg mid-RPM median at q=0.48 lb/ft^2.
airframe_drag_packet_nasa_powered_comparison,racingQuad_z_vs_NASA_Fig18_20_22_powered_0deg_mid_rpm_median,current_drag_force_at_reference_speed_n,6.92289915962,N,docs/data/airframe_drag_reference.csv,https://rotorcraft.arc.nasa.gov/Publications/files/72-2016-374.pdf,current_vs_nasa_powered_full_airframe_drag,wind_tunnel_powered_drag_comparison,Compares current base quadratic horizontal drag with a low-precision NASA powered full-airframe 0 deg mid-RPM median at q=0.48 lb/ft^2.
airframe_drag_packet_nasa_powered_comparison,racingQuad_z_vs_NASA_Fig18_20_22_powered_0deg_mid_rpm_median,current_drag_force_at_reference_speed_over_nasa_powered_median,4.32313789795,ratio,docs/data/airframe_drag_reference.csv,https://rotorcraft.arc.nasa.gov/Publications/files/72-2016-374.pdf,current_vs_nasa_powered_full_airframe_drag,wind_tunnel_powered_drag_comparison,Compares current base quadratic horizontal drag with a low-precision NASA powered full-airframe 0 deg mid-RPM median at q=0.48 lb/ft^2.
airframe_drag_packet_nasa_powered_comparison,racingQuad_z_vs_NASA_Fig18_20_22_powered_0deg_mid_rpm_median,reference_equivalent_cda_m2_median,0.0696772800005,m^2,docs/data/airframe_drag_reference.csv,https://rotorcraft.arc.nasa.gov/Publications/files/72-2016-374.pdf,current_vs_nasa_powered_full_airframe_drag,wind_tunnel_powered_drag_comparison,Compares current base quadratic horizontal drag with a low-precision NASA powered full-airframe 0 deg mid-RPM median at q=0.48 lb/ft^2.
airframe_drag_packet_nasa_powered_comparison,racingQuad_z_vs_NASA_Fig18_20_22_powered_0deg_mid_rpm_median,current_equivalent_cda_m2,0.301224489796,m^2,docs/data/airframe_drag_reference.csv,https://rotorcraft.arc.nasa.gov/Publications/files/72-2016-374.pdf,current_vs_nasa_powered_full_airframe_drag,wind_tunnel_powered_drag_comparison,Compares current base quadratic horizontal drag with a low-precision NASA powered full-airframe 0 deg mid-RPM median at q=0.48 lb/ft^2.
airframe_drag_packet_nasa_powered_comparison,racingQuad_z_vs_NASA_Fig18_20_22_powered_0deg_mid_rpm_median,current_cda_over_nasa_powered_median,4.32313789795,ratio,docs/data/airframe_drag_reference.csv,https://rotorcraft.arc.nasa.gov/Publications/files/72-2016-374.pdf,current_vs_nasa_powered_full_airframe_drag,wind_tunnel_powered_drag_comparison,Compares current base quadratic horizontal drag with a low-precision NASA powered full-airframe 0 deg mid-RPM median at q=0.48 lb/ft^2.
airframe_drag_packet_rpg_rotor_drag_comparison,racingQuad_current_x_vs_RPG_x_10.0m_s,speed_m_s,10,m/s,docs/data/airframe_drag_reference.csv,https://raw.githubusercontent.com/uzh-rpg/rpg_quadrotor_control/master/control/position_controller/parameters/fpv.yaml,current_vs_rpg_rotor_drag_equivalent,rotor_drag_controller_comparison,RPG k_drag is mass-normalized linear rotor drag. It is converted to an equivalent quadratic coefficient only at the listed speed for comparison with this project's current drag form.
airframe_drag_packet_rpg_rotor_drag_comparison,racingQuad_current_x_vs_RPG_x_10.0m_s,rpg_mass_normalized_drag_1_s,0.544,1/s,docs/data/airframe_drag_reference.csv,https://raw.githubusercontent.com/uzh-rpg/rpg_quadrotor_control/master/control/position_controller/parameters/fpv.yaml,current_vs_rpg_rotor_drag_equivalent,rotor_drag_controller_comparison,RPG k_drag is mass-normalized linear rotor drag. It is converted to an equivalent quadratic coefficient only at the listed speed for comparison with this project's current drag form.
airframe_drag_packet_rpg_rotor_drag_comparison,racingQuad_current_x_vs_RPG_x_10.0m_s,rpg_linear_drag_force_n,5.984,N,docs/data/airframe_drag_reference.csv,https://raw.githubusercontent.com/uzh-rpg/rpg_quadrotor_control/master/control/position_controller/parameters/fpv.yaml,current_vs_rpg_rotor_drag_equivalent,rotor_drag_controller_comparison,RPG k_drag is mass-normalized linear rotor drag. It is converted to an equivalent quadratic coefficient only at the listed speed for comparison with this project's current drag form.
airframe_drag_packet_rpg_rotor_drag_comparison,racingQuad_current_x_vs_RPG_x_10.0m_s,rpg_equivalent_quadratic_c_n_per_m_s2,0.05984,N/(m/s)^2,docs/data/airframe_drag_reference.csv,https://raw.githubusercontent.com/uzh-rpg/rpg_quadrotor_control/master/control/position_controller/parameters/fpv.yaml,current_vs_rpg_rotor_drag_equivalent,rotor_drag_controller_comparison,RPG k_drag is mass-normalized linear rotor drag. It is converted to an equivalent quadratic coefficient only at the listed speed for comparison with this project's current drag form.
airframe_drag_packet_rpg_rotor_drag_comparison,racingQuad_current_x_vs_RPG_x_10.0m_s,current_drag_force_n,18.25,N,docs/data/airframe_drag_reference.csv,https://raw.githubusercontent.com/uzh-rpg/rpg_quadrotor_control/master/control/position_controller/parameters/fpv.yaml,current_vs_rpg_rotor_drag_equivalent,rotor_drag_controller_comparison,RPG k_drag is mass-normalized linear rotor drag. It is converted to an equivalent quadratic coefficient only at the listed speed for comparison with this project's current drag form.
airframe_drag_packet_rpg_rotor_drag_comparison,racingQuad_current_x_vs_RPG_x_10.0m_s,current_over_rpg_force,3.04979946524,ratio,docs/data/airframe_drag_reference.csv,https://raw.githubusercontent.com/uzh-rpg/rpg_quadrotor_control/master/control/position_controller/parameters/fpv.yaml,current_vs_rpg_rotor_drag_equivalent,rotor_drag_controller_comparison,RPG k_drag is mass-normalized linear rotor drag. It is converted to an equivalent quadratic coefficient only at the listed speed for comparison with this project's current drag form.
