row_type,scenario_name,preset_name,ambient_temperature_celsius,ambient_humidity,air_density_ratio,dynamic_viscosity_ratio,representative_blade_chord_meters,current_hover_reynolds_number,candidate_hover_reynolds_number,current_max_reynolds_number,candidate_max_reynolds_number,current_hover_low_reynolds_index,candidate_hover_low_reynolds_index,current_max_low_reynolds_index,candidate_max_low_reynolds_index,candidate_hover_low_reynolds_loss,candidate_max_low_reynolds_loss,hover_reynolds_number_floor,low_reynolds_index_floor,low_reynolds_loss_limit,candidate_hover_reynolds_within_budget,candidate_hover_low_reynolds_index_within_budget,candidate_max_low_reynolds_index_within_budget,candidate_low_reynolds_loss_within_budget,reynolds_budget_accepted,tip_mach_compressibility_review_required,manual_patch_review_allowed,config_patch_allowed,runtime_coupling_allowed,gameplay_auto_apply_allowed,status,message,source_file,evidence_role,note
propeller_archive_rotor_spec_retune_reynolds_budget,synthetic_ready_validation_all_pass,apDrone,15.0,0.0,1.0,0.9739532625301786,0.009971179974482674,34891.15276515571,36163.200423383874,103284.17199666175,107049.66492848586,2.692732636554508,2.790903203391852,3.7619368277212417,3.7619368277212417,0.0,0.0,30000.0,1.05,0.02,true,true,true,true,true,true,true,false,false,false,READY,reynolds-budget-ready-tip-mach-compressibility-review-carried,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecRetuneReynoldsBudgetGate.java,reynolds_budget_row,candidate stays above hover Reynolds floor and carries tip-Mach compressibility review
propeller_archive_rotor_spec_retune_reynolds_budget_summary,all_scenarios,scenario_count,,,,,,,,4,count,,,,,,,,,,,,,,,,,,,,READY,,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecRetuneReynoldsBudgetGate.java,reynolds_budget_summary,four validation scenarios audited
propeller_archive_rotor_spec_retune_reynolds_budget_summary,all_scenarios,reynolds_budget_available_scenario_count,,,,,,,,1,count,,,,,,,,,,,,,,,,,,,,READY,,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecRetuneReynoldsBudgetGate.java,reynolds_budget_summary,only all-pass scenario reaches Reynolds review
propeller_archive_rotor_spec_retune_reynolds_budget_summary,all_scenarios,total_budget_row_count,,,,,,,,2,count,,,,,,,,,,,,,,,,,,,,READY,,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecRetuneReynoldsBudgetGate.java,reynolds_budget_summary,racingQuad and apDrone
propeller_archive_rotor_spec_retune_reynolds_budget_summary,all_scenarios,max_budget_row_count,,,,,,,,2,count,,,,,,,,,,,,,,,,,,,,READY,,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecRetuneReynoldsBudgetGate.java,reynolds_budget_summary,two rows in all-pass scenario
propeller_archive_rotor_spec_retune_reynolds_budget_summary,all_scenarios,max_reynolds_budget_accepted_count,,,,,,,,2,count,,,,,,,,,,,,,,,,,,,,READY,,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecRetuneReynoldsBudgetGate.java,reynolds_budget_summary,both candidate rows accepted
propeller_archive_rotor_spec_retune_reynolds_budget_summary,all_scenarios,max_tip_mach_compressibility_review_required_count,,,,,,,,2,count,,,,,,,,,,,,,,,,,,,,READY,,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecRetuneReynoldsBudgetGate.java,reynolds_budget_summary,both rows inherit tip Mach compressibility review
propeller_archive_rotor_spec_retune_reynolds_budget_summary,all_scenarios,min_candidate_hover_reynolds_number,,,,,,,,36163.200423383874,Re,,,,,,,,,,,,,,,,,,,,READY,,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecRetuneReynoldsBudgetGate.java,reynolds_budget_summary,minimum candidate hover Re stays above 30000
propeller_archive_rotor_spec_retune_reynolds_budget_summary,all_scenarios,min_candidate_hover_low_reynolds_index,,,,,,,,2.790903203391852,index,,,,,,,,,,,,,,,,,,,,READY,,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecRetuneReynoldsBudgetGate.java,reynolds_budget_summary,minimum hover index stays above 1.05
propeller_archive_rotor_spec_retune_reynolds_budget_summary,all_scenarios,min_candidate_max_low_reynolds_index,,,,,,,,3.6798480357151098,index,,,,,,,,,,,,,,,,,,,,READY,,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecRetuneReynoldsBudgetGate.java,reynolds_budget_summary,minimum max index stays above 1.05
propeller_archive_rotor_spec_retune_reynolds_budget_summary,all_scenarios,max_candidate_low_reynolds_loss,,,,,,,,0.0,ratio,,,,,,,,,,,,,,,,,,,,READY,,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecRetuneReynoldsBudgetGate.java,reynolds_budget_summary,no candidate low-Re loss at hover or max
propeller_archive_rotor_spec_retune_reynolds_budget_summary,all_scenarios,config_patch_allowed_scenario_count,,,,,,,,0,count,,,,,,,,,,,,,,,,,,,,READY,,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecRetuneReynoldsBudgetGate.java,reynolds_budget_summary,config patch remains closed
propeller_archive_rotor_spec_retune_reynolds_budget_summary,all_scenarios,runtime_coupling_allowed_scenario_count,,,,,,,,0,count,,,,,,,,,,,,,,,,,,,,READY,,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecRetuneReynoldsBudgetGate.java,reynolds_budget_summary,runtime coupling remains closed
propeller_archive_rotor_spec_retune_reynolds_budget_summary,all_scenarios,gameplay_auto_apply_allowed_scenario_count,,,,,,,,0,count,,,,,,,,,,,,,,,,,,,,READY,,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecRetuneReynoldsBudgetGate.java,reynolds_budget_summary,gameplay auto apply remains closed
propeller_archive_rotor_spec_retune_reynolds_budget_method,dry_15c_sea_level_runtime_proxy,method_description,,,,,,,,,,Reynolds number uses 0.75 tip speed times representative blade chord over Sutherland-scaled dry-air dynamic viscosity; low-Re index and loss mirror DronePhysics thresholds.,text,,,,,,,,,,,,,,,,,,,,READY,,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecRetuneReynoldsBudgetGate.java,method,offline audit mirrors runtime Reynolds proxy without changing runtime
