row_type,name,metric,value,unit,source_file,evidence_role,required,current_satisfied,dimensional_support_ready,dimensional_reference_reviewed,openfoam_solver_quality_contract_ready,reference_material_export_allowed,runtime_coupling_allowed,gameplay_auto_apply_allowed,next_required_action,status,note
propeller_archive_ct_cp_j_openfoam_dimensional_reference_handoff_scenario,dimensional_support_ready_reference_review_missing,dimensional_support_ready,true,boolean,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCtCpJOpenFoamDimensionalReferenceHandoff.java,support_ready_review_missing,true,true,true,false,true,false,false,false,openfoam-dimensional-support-ready,READY,dimensional support ready
propeller_archive_ct_cp_j_openfoam_dimensional_reference_handoff_scenario,dimensional_support_ready_reference_review_missing,dimensional_reference_reviewed,false,boolean,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCtCpJOpenFoamDimensionalReferenceHandoff.java,support_ready_review_missing,true,false,true,false,true,false,false,false,review-openfoam-dimensional-reference-before-export,BLOCKED,manual review missing
propeller_archive_ct_cp_j_openfoam_dimensional_reference_handoff_scenario,dimensional_support_ready_reference_review_missing,lookup_support_ready,true,boolean,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCtCpJOpenFoamDimensionalReferenceHandoff.java,support_ready_review_missing,true,true,true,false,true,false,false,false,lookup-support-ready,READY,lookup support ready
propeller_archive_ct_cp_j_openfoam_dimensional_reference_handoff_scenario,dimensional_support_ready_reference_review_missing,dimensional_residual_ready,true,boolean,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCtCpJOpenFoamDimensionalReferenceHandoff.java,support_ready_review_missing,true,true,true,false,true,false,false,false,si-residual-contract-ready,READY,SI residual ready
propeller_archive_ct_cp_j_openfoam_dimensional_reference_handoff_scenario,dimensional_support_ready_reference_review_missing,openfoam_solver_quality_contract_ready,true,boolean,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCtCpJOpenFoamDimensionalReferenceHandoff.java,support_ready_review_missing,true,true,true,false,true,false,false,false,openfoam-solver-quality-contract-ready,READY,OpenFOAM solver quality contract is ready
propeller_archive_ct_cp_j_openfoam_dimensional_reference_handoff_scenario,dimensional_support_ready_reference_review_missing,expected_reference_row_count,6,count,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCtCpJOpenFoamDimensionalReferenceHandoff.java,support_ready_review_missing,true,true,true,false,true,false,false,false,verify-openfoam-dimensional-reference-row-count,TRIAGED,six references expected
propeller_archive_ct_cp_j_openfoam_dimensional_reference_handoff_scenario,dimensional_support_ready_reference_review_missing,expected_reference_field_count,17,count,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCtCpJOpenFoamDimensionalReferenceHandoff.java,support_ready_review_missing,true,true,true,false,true,false,false,false,verify-openfoam-dimensional-reference-field-count,TRIAGED,seventeen fields expected
propeller_archive_ct_cp_j_openfoam_dimensional_reference_handoff_scenario,dimensional_support_ready_reference_review_missing,observed_reference_field_count,17,count,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCtCpJOpenFoamDimensionalReferenceHandoff.java,support_ready_review_missing,true,true,true,false,true,false,false,false,verify-openfoam-dimensional-reference-field-count,READY,field schema is present
propeller_archive_ct_cp_j_openfoam_dimensional_reference_handoff_scenario,dimensional_support_ready_reference_review_missing,supported_dimensional_target_count,6,count,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCtCpJOpenFoamDimensionalReferenceHandoff.java,support_ready_review_missing,true,true,true,false,true,false,false,false,openfoam-dimensional-support-ready,READY,six dimensional targets supported
propeller_archive_ct_cp_j_openfoam_dimensional_reference_handoff_scenario,dimensional_support_ready_reference_review_missing,blocked_dimensional_target_count,0,count,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCtCpJOpenFoamDimensionalReferenceHandoff.java,support_ready_review_missing,true,true,true,false,true,false,false,false,inspect-blocked-dimensional-targets,READY,no dimensional target blocked
propeller_archive_ct_cp_j_openfoam_dimensional_reference_handoff_scenario,dimensional_support_ready_reference_review_missing,all_reference_fields_present,true,boolean,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCtCpJOpenFoamDimensionalReferenceHandoff.java,support_ready_review_missing,true,true,true,false,true,false,false,false,verify-openfoam-dimensional-reference-field-count,READY,all fields are present
propeller_archive_ct_cp_j_openfoam_dimensional_reference_handoff_scenario,dimensional_support_ready_reference_review_missing,reference_material_export_allowed,false,boolean,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCtCpJOpenFoamDimensionalReferenceHandoff.java,support_ready_review_missing,true,false,true,false,true,false,false,false,review-openfoam-dimensional-reference-before-export,BLOCKED,review missing keeps export closed
propeller_archive_ct_cp_j_openfoam_dimensional_reference_handoff_scenario,dimensional_support_ready_reference_review_missing,openfoam_dimensional_reference_row_available_count,0,count,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCtCpJOpenFoamDimensionalReferenceHandoff.java,support_ready_review_missing,true,false,true,false,true,false,false,false,review-openfoam-dimensional-reference-before-export,BLOCKED,no SI reference rows export
propeller_archive_ct_cp_j_openfoam_dimensional_reference_handoff_scenario,dimensional_support_ready_reference_review_missing,runtime_coupling_allowed,false,boolean,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCtCpJOpenFoamDimensionalReferenceHandoff.java,support_ready_review_missing,true,true,true,false,true,false,false,false,keep-runtime-coupling-and-gameplay-auto-apply-closed,READY,runtime coupling closed
propeller_archive_ct_cp_j_openfoam_dimensional_reference_handoff_scenario,dimensional_support_ready_reference_review_missing,gameplay_auto_apply_allowed,false,boolean,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCtCpJOpenFoamDimensionalReferenceHandoff.java,support_ready_review_missing,true,true,true,false,true,false,false,false,keep-runtime-coupling-and-gameplay-auto-apply-closed,READY,gameplay auto-apply closed
propeller_archive_ct_cp_j_openfoam_dimensional_reference_handoff_scenario,dimensional_support_ready_reference_review_missing,reference_payload_kind,compact-openfoam-dimensional-rotor-response-reference,text,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCtCpJOpenFoamDimensionalReferenceHandoff.java,support_ready_review_missing,true,true,true,false,true,false,false,false,inspect-reference-payload-kind,READY,payload kind is stable
propeller_archive_ct_cp_j_openfoam_dimensional_reference_handoff_scenario,dimensional_support_ready_reference_review_missing,status,BLOCKED,text,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCtCpJOpenFoamDimensionalReferenceHandoff.java,support_ready_review_missing,true,false,true,false,true,false,false,false,review-openfoam-dimensional-reference-before-export,BLOCKED,manual review missing
propeller_archive_ct_cp_j_openfoam_dimensional_reference_handoff_scenario,dimensional_support_ready_reference_review_missing,message,openfoam-dimensional-reference-review-missing,text,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCtCpJOpenFoamDimensionalReferenceHandoff.java,support_ready_review_missing,true,false,true,false,true,false,false,false,review-openfoam-dimensional-reference-before-export,BLOCKED,review blocker
propeller_archive_ct_cp_j_openfoam_dimensional_reference_handoff_scenario,dimensional_support_ready_reference_review_missing,support_status,READY,text,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCtCpJOpenFoamDimensionalReferenceHandoff.java,support_ready_review_missing,true,true,true,false,true,false,false,false,inspect-dimensional-support-status,READY,upstream support status
propeller_archive_ct_cp_j_openfoam_dimensional_reference_handoff_scenario,dimensional_support_ready_reference_review_missing,source_runtime_info,synthetic-openfoam-dimensional-support-ready-review-missing,text,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCtCpJOpenFoamDimensionalReferenceHandoff.java,support_ready_review_missing,true,true,true,false,true,false,false,false,inspect-source-runtime-info,READY,scenario source label
propeller_archive_ct_cp_j_openfoam_dimensional_reference_handoff_scenario,dimensional_support_ready_reference_reviewed,lookup_execution_contract_ready,true,boolean,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCtCpJOpenFoamDimensionalReferenceHandoff.java,support_ready_reviewed,true,true,true,true,true,false,false,false,verify-lookup-execution-contract,READY,lookup execution contract ready
propeller_archive_ct_cp_j_openfoam_dimensional_reference_handoff_scenario,dimensional_support_ready_reference_reviewed,dimensional_support_ready,true,boolean,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCtCpJOpenFoamDimensionalReferenceHandoff.java,support_ready_reviewed,true,true,true,true,true,false,false,false,openfoam-dimensional-support-ready,READY,dimensional support ready
propeller_archive_ct_cp_j_openfoam_dimensional_reference_handoff_scenario,dimensional_support_ready_reference_reviewed,dimensional_reference_reviewed,true,boolean,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCtCpJOpenFoamDimensionalReferenceHandoff.java,support_ready_reviewed,true,true,true,true,true,false,false,false,manual-dimensional-reference-review,READY,manual dimensional reference reviewed
propeller_archive_ct_cp_j_openfoam_dimensional_reference_handoff_scenario,dimensional_support_ready_reference_reviewed,lookup_support_ready,true,boolean,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCtCpJOpenFoamDimensionalReferenceHandoff.java,support_ready_reviewed,true,true,true,true,true,false,false,false,lookup-support-ready,READY,lookup support ready
propeller_archive_ct_cp_j_openfoam_dimensional_reference_handoff_scenario,dimensional_support_ready_reference_reviewed,dimensional_residual_ready,true,boolean,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCtCpJOpenFoamDimensionalReferenceHandoff.java,support_ready_reviewed,true,true,true,true,true,false,false,false,si-residual-contract-ready,READY,SI residual ready
propeller_archive_ct_cp_j_openfoam_dimensional_reference_handoff_scenario,dimensional_support_ready_reference_reviewed,openfoam_solver_quality_contract_ready,true,boolean,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCtCpJOpenFoamDimensionalReferenceHandoff.java,support_ready_reviewed,true,true,true,true,true,false,false,false,openfoam-solver-quality-contract-ready,READY,OpenFOAM solver quality contract is ready
propeller_archive_ct_cp_j_openfoam_dimensional_reference_handoff_scenario,dimensional_support_ready_reference_reviewed,expected_reference_row_count,6,count,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCtCpJOpenFoamDimensionalReferenceHandoff.java,support_ready_reviewed,true,true,true,true,true,false,false,false,verify-openfoam-dimensional-reference-row-count,TRIAGED,six references expected
propeller_archive_ct_cp_j_openfoam_dimensional_reference_handoff_scenario,dimensional_support_ready_reference_reviewed,expected_reference_field_count,17,count,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCtCpJOpenFoamDimensionalReferenceHandoff.java,support_ready_reviewed,true,true,true,true,true,false,false,false,verify-openfoam-dimensional-reference-field-count,TRIAGED,seventeen fields expected
propeller_archive_ct_cp_j_openfoam_dimensional_reference_handoff_scenario,dimensional_support_ready_reference_reviewed,observed_reference_field_count,17,count,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCtCpJOpenFoamDimensionalReferenceHandoff.java,support_ready_reviewed,true,true,true,true,true,false,false,false,verify-openfoam-dimensional-reference-field-count,READY,field schema is present
propeller_archive_ct_cp_j_openfoam_dimensional_reference_handoff_scenario,dimensional_support_ready_reference_reviewed,supported_dimensional_target_count,6,count,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCtCpJOpenFoamDimensionalReferenceHandoff.java,support_ready_reviewed,true,true,true,true,true,false,false,false,openfoam-dimensional-support-ready,READY,six dimensional targets supported
propeller_archive_ct_cp_j_openfoam_dimensional_reference_handoff_scenario,dimensional_support_ready_reference_reviewed,blocked_dimensional_target_count,0,count,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCtCpJOpenFoamDimensionalReferenceHandoff.java,support_ready_reviewed,true,true,true,true,true,false,false,false,inspect-blocked-dimensional-targets,READY,no dimensional target blocked
propeller_archive_ct_cp_j_openfoam_dimensional_reference_handoff_scenario,dimensional_support_ready_reference_reviewed,all_reference_fields_present,true,boolean,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCtCpJOpenFoamDimensionalReferenceHandoff.java,support_ready_reviewed,true,true,true,true,true,false,false,false,verify-openfoam-dimensional-reference-field-count,READY,all fields are present
propeller_archive_ct_cp_j_openfoam_dimensional_reference_handoff_scenario,dimensional_support_ready_reference_reviewed,reference_material_export_allowed,true,boolean,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCtCpJOpenFoamDimensionalReferenceHandoff.java,support_ready_reviewed,true,true,true,true,true,false,false,false,openfoam-dimensional-reference-material-ready,READY,reference export allowed for reviewed synthetic evidence
propeller_archive_ct_cp_j_openfoam_dimensional_reference_handoff_scenario,dimensional_support_ready_reference_reviewed,openfoam_dimensional_reference_row_available_count,6,count,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCtCpJOpenFoamDimensionalReferenceHandoff.java,support_ready_reviewed,true,true,true,true,true,false,false,false,openfoam-dimensional-reference-material-ready,READY,six SI reference rows export
propeller_archive_ct_cp_j_openfoam_dimensional_reference_handoff_scenario,dimensional_support_ready_reference_reviewed,runtime_coupling_allowed,false,boolean,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCtCpJOpenFoamDimensionalReferenceHandoff.java,support_ready_reviewed,true,true,true,true,true,false,false,false,keep-runtime-coupling-and-gameplay-auto-apply-closed,READY,runtime coupling closed
propeller_archive_ct_cp_j_openfoam_dimensional_reference_handoff_scenario,dimensional_support_ready_reference_reviewed,gameplay_auto_apply_allowed,false,boolean,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCtCpJOpenFoamDimensionalReferenceHandoff.java,support_ready_reviewed,true,true,true,true,true,false,false,false,keep-runtime-coupling-and-gameplay-auto-apply-closed,READY,gameplay auto-apply closed
propeller_archive_ct_cp_j_openfoam_dimensional_reference_handoff_scenario,dimensional_support_ready_reference_reviewed,reference_payload_kind,compact-openfoam-dimensional-rotor-response-reference,text,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCtCpJOpenFoamDimensionalReferenceHandoff.java,support_ready_reviewed,true,true,true,true,true,false,false,false,inspect-reference-payload-kind,READY,payload kind is stable
propeller_archive_ct_cp_j_openfoam_dimensional_reference_handoff_scenario,dimensional_support_ready_reference_reviewed,status,READY,text,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCtCpJOpenFoamDimensionalReferenceHandoff.java,support_ready_reviewed,true,true,true,true,true,false,false,false,openfoam-dimensional-reference-material-ready,READY,reviewed reference handoff ready
propeller_archive_ct_cp_j_openfoam_dimensional_reference_handoff_scenario,dimensional_support_ready_reference_reviewed,message,openfoam-dimensional-reference-material-ready,text,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCtCpJOpenFoamDimensionalReferenceHandoff.java,support_ready_reviewed,true,true,true,true,true,false,false,false,manual-simulation-review-only,READY,ready without runtime authority
propeller_archive_ct_cp_j_openfoam_dimensional_reference_handoff_scenario,dimensional_support_ready_reference_reviewed,support_status,READY,text,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCtCpJOpenFoamDimensionalReferenceHandoff.java,support_ready_reviewed,true,true,true,true,true,false,false,false,inspect-dimensional-support-status,READY,upstream support status
propeller_archive_ct_cp_j_openfoam_dimensional_reference_handoff_scenario,dimensional_support_ready_reference_reviewed,source_runtime_info,synthetic-openfoam-dimensional-reference-handoff-ready,text,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCtCpJOpenFoamDimensionalReferenceHandoff.java,support_ready_reviewed,true,true,true,true,true,false,false,false,inspect-source-runtime-info,READY,scenario source label
propeller_archive_ct_cp_j_openfoam_dimensional_reference_handoff_scenario,reference_reviewed_dimensional_support_failed,lookup_execution_contract_ready,true,boolean,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCtCpJOpenFoamDimensionalReferenceHandoff.java,reviewed_support_failed,true,true,false,true,true,false,false,false,verify-lookup-execution-contract,READY,lookup execution contract ready
propeller_archive_ct_cp_j_openfoam_dimensional_reference_handoff_scenario,reference_reviewed_dimensional_support_failed,dimensional_support_ready,false,boolean,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCtCpJOpenFoamDimensionalReferenceHandoff.java,reviewed_support_failed,true,false,false,true,true,false,false,false,repair-openfoam-dimensional-residual-gate,BLOCKED,dimensional support failed
propeller_archive_ct_cp_j_openfoam_dimensional_reference_handoff_scenario,reference_reviewed_dimensional_support_failed,dimensional_reference_reviewed,true,boolean,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCtCpJOpenFoamDimensionalReferenceHandoff.java,reviewed_support_failed,true,true,false,true,true,false,false,false,manual-dimensional-reference-review,READY,manual review is modeled ready
propeller_archive_ct_cp_j_openfoam_dimensional_reference_handoff_scenario,reference_reviewed_dimensional_support_failed,lookup_support_ready,true,boolean,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCtCpJOpenFoamDimensionalReferenceHandoff.java,reviewed_support_failed,true,true,false,true,true,false,false,false,lookup-support-ready,READY,lookup support ready
propeller_archive_ct_cp_j_openfoam_dimensional_reference_handoff_scenario,reference_reviewed_dimensional_support_failed,dimensional_residual_ready,false,boolean,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCtCpJOpenFoamDimensionalReferenceHandoff.java,reviewed_support_failed,true,false,false,true,true,false,false,false,repair-openfoam-dimensional-residual-gate,BLOCKED,SI residual support failed
propeller_archive_ct_cp_j_openfoam_dimensional_reference_handoff_scenario,reference_reviewed_dimensional_support_failed,openfoam_solver_quality_contract_ready,true,boolean,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCtCpJOpenFoamDimensionalReferenceHandoff.java,reviewed_support_failed,true,true,false,true,true,false,false,false,openfoam-solver-quality-contract-ready,READY,OpenFOAM solver quality contract is ready
propeller_archive_ct_cp_j_openfoam_dimensional_reference_handoff_scenario,reference_reviewed_dimensional_support_failed,expected_reference_row_count,6,count,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCtCpJOpenFoamDimensionalReferenceHandoff.java,reviewed_support_failed,true,true,false,true,true,false,false,false,verify-openfoam-dimensional-reference-row-count,TRIAGED,six references expected
propeller_archive_ct_cp_j_openfoam_dimensional_reference_handoff_scenario,reference_reviewed_dimensional_support_failed,expected_reference_field_count,17,count,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCtCpJOpenFoamDimensionalReferenceHandoff.java,reviewed_support_failed,true,true,false,true,true,false,false,false,verify-openfoam-dimensional-reference-field-count,TRIAGED,seventeen fields expected
propeller_archive_ct_cp_j_openfoam_dimensional_reference_handoff_scenario,reference_reviewed_dimensional_support_failed,observed_reference_field_count,17,count,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCtCpJOpenFoamDimensionalReferenceHandoff.java,reviewed_support_failed,true,true,false,true,true,false,false,false,verify-openfoam-dimensional-reference-field-count,READY,field schema is present
propeller_archive_ct_cp_j_openfoam_dimensional_reference_handoff_scenario,reference_reviewed_dimensional_support_failed,supported_dimensional_target_count,0,count,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCtCpJOpenFoamDimensionalReferenceHandoff.java,reviewed_support_failed,true,false,false,true,true,false,false,false,repair-openfoam-dimensional-residual-gate,BLOCKED,no supported dimensional target
propeller_archive_ct_cp_j_openfoam_dimensional_reference_handoff_scenario,reference_reviewed_dimensional_support_failed,blocked_dimensional_target_count,6,count,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCtCpJOpenFoamDimensionalReferenceHandoff.java,reviewed_support_failed,true,false,false,true,true,false,false,false,repair-openfoam-dimensional-residual-gate,BLOCKED,six dimensional targets blocked
propeller_archive_ct_cp_j_openfoam_dimensional_reference_handoff_scenario,reference_reviewed_dimensional_support_failed,all_reference_fields_present,true,boolean,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCtCpJOpenFoamDimensionalReferenceHandoff.java,reviewed_support_failed,true,true,false,true,true,false,false,false,verify-openfoam-dimensional-reference-field-count,READY,all fields are present
propeller_archive_ct_cp_j_openfoam_dimensional_reference_handoff_scenario,reference_reviewed_dimensional_support_failed,reference_material_export_allowed,false,boolean,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCtCpJOpenFoamDimensionalReferenceHandoff.java,reviewed_support_failed,true,false,false,true,true,false,false,false,repair-openfoam-dimensional-residual-gate,BLOCKED,support failure keeps export closed
propeller_archive_ct_cp_j_openfoam_dimensional_reference_handoff_scenario,reference_reviewed_dimensional_support_failed,openfoam_dimensional_reference_row_available_count,0,count,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCtCpJOpenFoamDimensionalReferenceHandoff.java,reviewed_support_failed,true,false,false,true,true,false,false,false,repair-openfoam-dimensional-residual-gate,BLOCKED,no SI reference rows export
propeller_archive_ct_cp_j_openfoam_dimensional_reference_handoff_scenario,reference_reviewed_dimensional_support_failed,runtime_coupling_allowed,false,boolean,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCtCpJOpenFoamDimensionalReferenceHandoff.java,reviewed_support_failed,true,true,false,true,true,false,false,false,keep-runtime-coupling-and-gameplay-auto-apply-closed,READY,runtime coupling closed
propeller_archive_ct_cp_j_openfoam_dimensional_reference_handoff_scenario,reference_reviewed_dimensional_support_failed,gameplay_auto_apply_allowed,false,boolean,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCtCpJOpenFoamDimensionalReferenceHandoff.java,reviewed_support_failed,true,true,false,true,true,false,false,false,keep-runtime-coupling-and-gameplay-auto-apply-closed,READY,gameplay auto-apply closed
propeller_archive_ct_cp_j_openfoam_dimensional_reference_handoff_scenario,reference_reviewed_dimensional_support_failed,reference_payload_kind,compact-openfoam-dimensional-rotor-response-reference,text,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCtCpJOpenFoamDimensionalReferenceHandoff.java,reviewed_support_failed,true,true,false,true,true,false,false,false,inspect-reference-payload-kind,READY,payload kind is stable
propeller_archive_ct_cp_j_openfoam_dimensional_reference_handoff_scenario,reference_reviewed_dimensional_support_failed,status,BLOCKED,text,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCtCpJOpenFoamDimensionalReferenceHandoff.java,reviewed_support_failed,true,false,false,true,true,false,false,false,repair-openfoam-dimensional-residual-gate,BLOCKED,dimensional support failed
propeller_archive_ct_cp_j_openfoam_dimensional_reference_handoff_scenario,reference_reviewed_dimensional_support_failed,message,openfoam-dimensional-residual-not-ready,text,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCtCpJOpenFoamDimensionalReferenceHandoff.java,reviewed_support_failed,true,false,false,true,true,false,false,false,repair-openfoam-dimensional-residual-gate,BLOCKED,SI residual blocker
propeller_archive_ct_cp_j_openfoam_dimensional_reference_handoff_scenario,reference_reviewed_dimensional_support_failed,support_status,BLOCKED,text,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCtCpJOpenFoamDimensionalReferenceHandoff.java,reviewed_support_failed,true,false,false,true,true,false,false,false,inspect-dimensional-support-status,BLOCKED,upstream support status
propeller_archive_ct_cp_j_openfoam_dimensional_reference_handoff_scenario,reference_reviewed_dimensional_support_failed,source_runtime_info,synthetic-openfoam-dimensional-reference-reviewed-support-failed,text,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCtCpJOpenFoamDimensionalReferenceHandoff.java,reviewed_support_failed,true,true,false,true,true,false,false,false,inspect-source-runtime-info,READY,scenario source label
propeller_archive_ct_cp_j_openfoam_dimensional_reference_handoff_summary,all_scenarios,scenario_count,5,count,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCtCpJOpenFoamDimensionalReferenceHandoff.java,summary,true,true,false,false,false,false,false,false,inspect-scenario-coverage,READY,five handoff scenarios
propeller_archive_ct_cp_j_openfoam_dimensional_reference_handoff_summary,all_scenarios,ready_scenario_count,1,count,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCtCpJOpenFoamDimensionalReferenceHandoff.java,summary,true,true,true,true,false,false,false,false,openfoam-dimensional-reference-material-ready,READY,one reviewed synthetic all-pass scenario exports
propeller_archive_ct_cp_j_openfoam_dimensional_reference_handoff_summary,all_scenarios,blocked_scenario_count,4,count,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCtCpJOpenFoamDimensionalReferenceHandoff.java,summary,true,false,false,false,false,false,false,false,resolve-blocked-reference-handoff-scenarios,BLOCKED,four scenarios remain blocked
propeller_archive_ct_cp_j_openfoam_dimensional_reference_handoff_summary,all_scenarios,lookup_execution_blocked_scenario_count,1,count,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCtCpJOpenFoamDimensionalReferenceHandoff.java,summary,true,false,false,true,false,false,false,false,complete-scattered-surface-fit-execution-handoff-before-reference-export,TRIAGED,one scenario isolates lookup execution blockage
propeller_archive_ct_cp_j_openfoam_dimensional_reference_handoff_summary,all_scenarios,reference_material_export_allowed_count,1,count,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCtCpJOpenFoamDimensionalReferenceHandoff.java,summary,true,true,true,true,false,false,false,false,openfoam-dimensional-reference-material-ready,READY,one scenario grants reference material export
propeller_archive_ct_cp_j_openfoam_dimensional_reference_handoff_summary,all_scenarios,max_supported_dimensional_target_count,6,count,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCtCpJOpenFoamDimensionalReferenceHandoff.java,summary,true,true,true,true,false,false,false,false,verify-supported-dimensional-target-count,READY,six dimensional targets can be supported
propeller_archive_ct_cp_j_openfoam_dimensional_reference_handoff_summary,all_scenarios,max_blocked_dimensional_target_count,6,count,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCtCpJOpenFoamDimensionalReferenceHandoff.java,summary,true,false,false,false,false,false,false,false,resolve-blocked-dimensional-targets,BLOCKED,six targets blocked in non-ready scenarios
propeller_archive_ct_cp_j_openfoam_dimensional_reference_handoff_summary,all_scenarios,max_observed_reference_field_count,17,count,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCtCpJOpenFoamDimensionalReferenceHandoff.java,summary,true,true,false,false,false,false,false,false,verify-openfoam-dimensional-reference-field-count,READY,seventeen payload fields are present
propeller_archive_ct_cp_j_openfoam_dimensional_reference_handoff_summary,all_scenarios,max_reference_row_available_count,6,count,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCtCpJOpenFoamDimensionalReferenceHandoff.java,summary,true,true,true,true,false,false,false,false,openfoam-dimensional-reference-material-ready,READY,six SI reference rows can export after review
propeller_archive_ct_cp_j_openfoam_dimensional_reference_handoff_summary,all_scenarios,runtime_coupling_allowed_count,0,count,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCtCpJOpenFoamDimensionalReferenceHandoff.java,summary,true,true,false,false,false,false,false,false,keep-runtime-coupling-and-gameplay-auto-apply-closed,READY,no scenario grants runtime coupling
