row_type,dataset_id,dataset_version,doi,title,license,source,folder_id,folder_name,parent_id,parent_name,created_date,filename,file_id,size_bytes,size_mb,content_type,sha256_hash,download_url,chemistry,series,c_rate,temperature_c
mendeley_file,kxsbr4x3j2,2,10.17632/kxsbr4x3j2.2,,,https://data.mendeley.com/datasets/kxsbr4x3j2/2,643c0a6f-5396-44dd-8525-51b4839f87f8,05degC,505b9450-a01e-4aeb-b529-29ad1f0d707f,LFP,,LFP_k5_10C_05degC.xlsx,f7b48c84-f0e2-419f-9368-54a57e5dccd3,847688,0.847688,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,941ab650d349704ee65a43d7a4635737930a62635e9bae0cfb467ac0bfa5386d,https://data.mendeley.com/public-files/datasets/kxsbr4x3j2/files/f7b48c84-f0e2-419f-9368-54a57e5dccd3/file_downloaded,LFP,k5,10.0,5.0
mendeley_file,kxsbr4x3j2,2,10.17632/kxsbr4x3j2.2,,,https://data.mendeley.com/datasets/kxsbr4x3j2/2,643c0a6f-5396-44dd-8525-51b4839f87f8,05degC,505b9450-a01e-4aeb-b529-29ad1f0d707f,LFP,,LFP_k5_15C_05degC.xlsx,47f1bf6a-130a-4a57-be62-d9e552e51dfc,822740,0.82274,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,0a6aa10181b809fe4554878d076ad9b92e7a580f885b055915f9026fa76193e1,https://data.mendeley.com/public-files/datasets/kxsbr4x3j2/files/47f1bf6a-130a-4a57-be62-d9e552e51dfc/file_downloaded,LFP,k5,15.0,5.0
mendeley_file,kxsbr4x3j2,2,10.17632/kxsbr4x3j2.2,,,https://data.mendeley.com/datasets/kxsbr4x3j2/2,643c0a6f-5396-44dd-8525-51b4839f87f8,05degC,505b9450-a01e-4aeb-b529-29ad1f0d707f,LFP,,LFP_k5_1C_05degC.xlsx,7eef81c0-e3a0-4bd0-beaf-a8a875aa08f8,1079757,1.079757,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,a09e6a4d597c95e0b8d909a7049a24a306c550449f63e03b4696688665d12d96,https://data.mendeley.com/public-files/datasets/kxsbr4x3j2/files/7eef81c0-e3a0-4bd0-beaf-a8a875aa08f8/file_downloaded,LFP,k5,1.0,5.0
mendeley_file,kxsbr4x3j2,2,10.17632/kxsbr4x3j2.2,,,https://data.mendeley.com/datasets/kxsbr4x3j2/2,643c0a6f-5396-44dd-8525-51b4839f87f8,05degC,505b9450-a01e-4aeb-b529-29ad1f0d707f,LFP,,LFP_k5_20C_05degC.xlsx,4d2f004a-7b88-42a7-8fd4-5858ad64f5c8,864568,0.864568,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,24883c61caaa791c77391034b8d732eaeae03cb2c9542ac71785fda778453159,https://data.mendeley.com/public-files/datasets/kxsbr4x3j2/files/4d2f004a-7b88-42a7-8fd4-5858ad64f5c8/file_downloaded,LFP,k5,20.0,5.0
mendeley_file,kxsbr4x3j2,2,10.17632/kxsbr4x3j2.2,,,https://data.mendeley.com/datasets/kxsbr4x3j2/2,643c0a6f-5396-44dd-8525-51b4839f87f8,05degC,505b9450-a01e-4aeb-b529-29ad1f0d707f,LFP,,LFP_k5_2C_05degC.xlsx,a004753d-445c-4104-87f0-16ea75340e22,969212,0.969212,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,952749c96b083ab089819e9dab24524209efaca05f0a40cefee4e50e0417ed08,https://data.mendeley.com/public-files/datasets/kxsbr4x3j2/files/a004753d-445c-4104-87f0-16ea75340e22/file_downloaded,LFP,k5,2.0,5.0
mendeley_file,kxsbr4x3j2,2,10.17632/kxsbr4x3j2.2,,,https://data.mendeley.com/datasets/kxsbr4x3j2/2,643c0a6f-5396-44dd-8525-51b4839f87f8,05degC,505b9450-a01e-4aeb-b529-29ad1f0d707f,LFP,,LFP_k5_3C_05degC.xlsx,9ee01423-e9c8-4b30-8669-59e7b569e5ee,934277,0.934277,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,9daf770351d0ac8d304034f8cb86c6490532719f0bb5d7376f85bcd4f77abb3b,https://data.mendeley.com/public-files/datasets/kxsbr4x3j2/files/9ee01423-e9c8-4b30-8669-59e7b569e5ee/file_downloaded,LFP,k5,3.0,5.0
mendeley_file,kxsbr4x3j2,2,10.17632/kxsbr4x3j2.2,,,https://data.mendeley.com/datasets/kxsbr4x3j2/2,643c0a6f-5396-44dd-8525-51b4839f87f8,05degC,505b9450-a01e-4aeb-b529-29ad1f0d707f,LFP,,LFP_k5_5C_05degC.xlsx,69b82e80-0190-4143-ab19-4dc04aaebf25,876781,0.876781,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,507f645bc1b5299060a403ffc9038c06aa2402ed6900e069ee4ad07d31561eab,https://data.mendeley.com/public-files/datasets/kxsbr4x3j2/files/69b82e80-0190-4143-ab19-4dc04aaebf25/file_downloaded,LFP,k5,5.0,5.0
mendeley_file,kxsbr4x3j2,2,10.17632/kxsbr4x3j2.2,,,https://data.mendeley.com/datasets/kxsbr4x3j2/2,643c0a6f-5396-44dd-8525-51b4839f87f8,05degC,505b9450-a01e-4aeb-b529-29ad1f0d707f,LFP,,LFP_k6_0_05C_05degC.xlsx,366d9420-3de6-45e2-a422-296408cfc94b,5794016,5.794016,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,9e73eb76d413647cadecd6d62ed5a190b915968233cbf42a87fc218d453c5692,https://data.mendeley.com/public-files/datasets/kxsbr4x3j2/files/366d9420-3de6-45e2-a422-296408cfc94b/file_downloaded,LFP,k6,0.05,5.0
mendeley_file,kxsbr4x3j2,2,10.17632/kxsbr4x3j2.2,,,https://data.mendeley.com/datasets/kxsbr4x3j2/2,643c0a6f-5396-44dd-8525-51b4839f87f8,05degC,505b9450-a01e-4aeb-b529-29ad1f0d707f,LFP,,LFP_k6_10C_05degC.xlsx,f0a31698-3388-4706-9a25-3b94ca948530,870192,0.870192,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,bfeb39fcca508d7b0c3493345ffad51f0fe2175f83d8c9641fcdfbde2ea19ad0,https://data.mendeley.com/public-files/datasets/kxsbr4x3j2/files/f0a31698-3388-4706-9a25-3b94ca948530/file_downloaded,LFP,k6,10.0,5.0
mendeley_file,kxsbr4x3j2,2,10.17632/kxsbr4x3j2.2,,,https://data.mendeley.com/datasets/kxsbr4x3j2/2,643c0a6f-5396-44dd-8525-51b4839f87f8,05degC,505b9450-a01e-4aeb-b529-29ad1f0d707f,LFP,,LFP_k6_15C_05degC.xlsx,a7f9cbd8-14ab-49d7-81a4-72c64fa8f550,871721,0.871721,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,d62c61131eadf506aec61903834b3ccfc357d5aad5cffc556fe98e0d77dd4058,https://data.mendeley.com/public-files/datasets/kxsbr4x3j2/files/a7f9cbd8-14ab-49d7-81a4-72c64fa8f550/file_downloaded,LFP,k6,15.0,5.0
mendeley_file,kxsbr4x3j2,2,10.17632/kxsbr4x3j2.2,,,https://data.mendeley.com/datasets/kxsbr4x3j2/2,643c0a6f-5396-44dd-8525-51b4839f87f8,05degC,505b9450-a01e-4aeb-b529-29ad1f0d707f,LFP,,LFP_k6_1C_05degC.xlsx,f89db2f5-dd19-46cf-ac9e-78342709338c,1034093,1.034093,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,cf1e553b0f68711f9856716a997c703610f1a4fd465695a968c0621fdc00a58e,https://data.mendeley.com/public-files/datasets/kxsbr4x3j2/files/f89db2f5-dd19-46cf-ac9e-78342709338c/file_downloaded,LFP,k6,1.0,5.0
mendeley_file,kxsbr4x3j2,2,10.17632/kxsbr4x3j2.2,,,https://data.mendeley.com/datasets/kxsbr4x3j2/2,643c0a6f-5396-44dd-8525-51b4839f87f8,05degC,505b9450-a01e-4aeb-b529-29ad1f0d707f,LFP,,LFP_k6_20C_05degC.xlsx,3500db0b-4ae2-4645-87c7-8c052d2feeb9,859914,0.859914,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,ad2adcf693069bd8302e869204146752610956cfd2807598d6993492b40d8341,https://data.mendeley.com/public-files/datasets/kxsbr4x3j2/files/3500db0b-4ae2-4645-87c7-8c052d2feeb9/file_downloaded,LFP,k6,20.0,5.0
mendeley_file,kxsbr4x3j2,2,10.17632/kxsbr4x3j2.2,,,https://data.mendeley.com/datasets/kxsbr4x3j2/2,643c0a6f-5396-44dd-8525-51b4839f87f8,05degC,505b9450-a01e-4aeb-b529-29ad1f0d707f,LFP,,LFP_k6_2C_05degC.xlsx,4d47c7da-00a3-4307-a79d-c49c6dca8638,936430,0.93643,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,52f79e9d393fb822ce05ed52e4c8fe1bd2e683f206044557eaa7533a65778d1c,https://data.mendeley.com/public-files/datasets/kxsbr4x3j2/files/4d47c7da-00a3-4307-a79d-c49c6dca8638/file_downloaded,LFP,k6,2.0,5.0
mendeley_file,kxsbr4x3j2,2,10.17632/kxsbr4x3j2.2,,,https://data.mendeley.com/datasets/kxsbr4x3j2/2,643c0a6f-5396-44dd-8525-51b4839f87f8,05degC,505b9450-a01e-4aeb-b529-29ad1f0d707f,LFP,,LFP_k6_3C_05degC.xlsx,489eb905-cd6f-4288-9217-cd1a7bff1c31,904799,0.904799,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,895b1527e6965e2be7c603e04894448959e220d7bf549a720215c94a8ef51568,https://data.mendeley.com/public-files/datasets/kxsbr4x3j2/files/489eb905-cd6f-4288-9217-cd1a7bff1c31/file_downloaded,LFP,k6,3.0,5.0
mendeley_file,kxsbr4x3j2,2,10.17632/kxsbr4x3j2.2,,,https://data.mendeley.com/datasets/kxsbr4x3j2/2,643c0a6f-5396-44dd-8525-51b4839f87f8,05degC,505b9450-a01e-4aeb-b529-29ad1f0d707f,LFP,,LFP_k6_5C_05degC.xlsx,ce84aba8-5f09-4290-8b7e-356e9d6fe25b,891541,0.891541,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,c8ccdfa6ce8501e01bfd5ab783dda8c393985c0b02edfe2b2d53778da0ad5bbb,https://data.mendeley.com/public-files/datasets/kxsbr4x3j2/files/ce84aba8-5f09-4290-8b7e-356e9d6fe25b/file_downloaded,LFP,k6,5.0,5.0
mendeley_file,kxsbr4x3j2,2,10.17632/kxsbr4x3j2.2,,,https://data.mendeley.com/datasets/kxsbr4x3j2/2,8bf667b2-dfd5-459b-949b-97c43fb02d5e,25degC,505b9450-a01e-4aeb-b529-29ad1f0d707f,LFP,,data_analysis_LFP_25degC.m,1669a503-e9b9-4dfb-a54a-d13116c41307,58442,0.058442,application/octet-stream,f45f18e1c4b51936589520a5a247f9b25474c1db7376141e8773b352c5c427f4,https://data.mendeley.com/public-files/datasets/kxsbr4x3j2/files/1669a503-e9b9-4dfb-a54a-d13116c41307/file_downloaded,,,,
mendeley_file,kxsbr4x3j2,2,10.17632/kxsbr4x3j2.2,,,https://data.mendeley.com/datasets/kxsbr4x3j2/2,8bf667b2-dfd5-459b-949b-97c43fb02d5e,25degC,505b9450-a01e-4aeb-b529-29ad1f0d707f,LFP,,LFP_k1_0_05C_25degC.xlsx,511cd5d4-7cce-4d51-aca0-5269347dc729,5953558,5.953558,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,11ba8268479f644f2a05981903a7cf6826bcaac68cac5c2d44e3219a92537ec1,https://data.mendeley.com/public-files/datasets/kxsbr4x3j2/files/511cd5d4-7cce-4d51-aca0-5269347dc729/file_downloaded,LFP,k1,0.05,25.0
mendeley_file,kxsbr4x3j2,2,10.17632/kxsbr4x3j2.2,,,https://data.mendeley.com/datasets/kxsbr4x3j2/2,8bf667b2-dfd5-459b-949b-97c43fb02d5e,25degC,505b9450-a01e-4aeb-b529-29ad1f0d707f,LFP,,LFP_k1_10C_25degC.xlsx,e03fafbb-c737-4991-883c-210b30c752e5,903072,0.903072,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,31de5dbb1cf2aa87f6d834d0c2658251b8f40ec317e31b5f5a459e4b91f4f9b2,https://data.mendeley.com/public-files/datasets/kxsbr4x3j2/files/e03fafbb-c737-4991-883c-210b30c752e5/file_downloaded,LFP,k1,10.0,25.0
mendeley_file,kxsbr4x3j2,2,10.17632/kxsbr4x3j2.2,,,https://data.mendeley.com/datasets/kxsbr4x3j2/2,8bf667b2-dfd5-459b-949b-97c43fb02d5e,25degC,505b9450-a01e-4aeb-b529-29ad1f0d707f,LFP,,LFP_k1_15C_25degC.xlsx,480b900a-14c1-4bb0-a922-1b5844575cbc,883657,0.883657,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,da02eb915d119a36b80f24fbf8ec0902b2bce573b2695a593e76750c3d5488b6,https://data.mendeley.com/public-files/datasets/kxsbr4x3j2/files/480b900a-14c1-4bb0-a922-1b5844575cbc/file_downloaded,LFP,k1,15.0,25.0
mendeley_file,kxsbr4x3j2,2,10.17632/kxsbr4x3j2.2,,,https://data.mendeley.com/datasets/kxsbr4x3j2/2,8bf667b2-dfd5-459b-949b-97c43fb02d5e,25degC,505b9450-a01e-4aeb-b529-29ad1f0d707f,LFP,,LFP_k1_1C_25degC.xlsx,a4a707ac-c167-43bb-b708-010e94ba141f,1115392,1.115392,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,8c168abff11a800249b9313988e303f0f81f17dc445f9d70437d3a4c47da2228,https://data.mendeley.com/public-files/datasets/kxsbr4x3j2/files/a4a707ac-c167-43bb-b708-010e94ba141f/file_downloaded,LFP,k1,1.0,25.0
mendeley_file,kxsbr4x3j2,2,10.17632/kxsbr4x3j2.2,,,https://data.mendeley.com/datasets/kxsbr4x3j2/2,8bf667b2-dfd5-459b-949b-97c43fb02d5e,25degC,505b9450-a01e-4aeb-b529-29ad1f0d707f,LFP,,LFP_k1_20C_25degC.xlsx,7ca53f84-2626-4c62-9a92-7128933f7912,883682,0.883682,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,b0760c673d9672eb1b65d6df0cd62bce68ce553866f4241196b9b15a37dbaa5b,https://data.mendeley.com/public-files/datasets/kxsbr4x3j2/files/7ca53f84-2626-4c62-9a92-7128933f7912/file_downloaded,LFP,k1,20.0,25.0
mendeley_file,kxsbr4x3j2,2,10.17632/kxsbr4x3j2.2,,,https://data.mendeley.com/datasets/kxsbr4x3j2/2,8bf667b2-dfd5-459b-949b-97c43fb02d5e,25degC,505b9450-a01e-4aeb-b529-29ad1f0d707f,LFP,,LFP_k1_2C_25degC.xlsx,0b06dd0a-a02b-4855-8f34-89de615435c8,987599,0.987599,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,929e14793b96435637fe34c059bdd0bb8cbb5bf192fd455d1ac289fa6f585b22,https://data.mendeley.com/public-files/datasets/kxsbr4x3j2/files/0b06dd0a-a02b-4855-8f34-89de615435c8/file_downloaded,LFP,k1,2.0,25.0
mendeley_file,kxsbr4x3j2,2,10.17632/kxsbr4x3j2.2,,,https://data.mendeley.com/datasets/kxsbr4x3j2/2,8bf667b2-dfd5-459b-949b-97c43fb02d5e,25degC,505b9450-a01e-4aeb-b529-29ad1f0d707f,LFP,,LFP_k1_3C_25degC.xlsx,679e7015-1553-4fe7-b95d-8de9755370e3,950143,0.950143,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,ce835dc842b390ff30ffc3e5fb2841044aa3ba470e2acaeb207ac32729799a8f,https://data.mendeley.com/public-files/datasets/kxsbr4x3j2/files/679e7015-1553-4fe7-b95d-8de9755370e3/file_downloaded,LFP,k1,3.0,25.0
mendeley_file,kxsbr4x3j2,2,10.17632/kxsbr4x3j2.2,,,https://data.mendeley.com/datasets/kxsbr4x3j2/2,8bf667b2-dfd5-459b-949b-97c43fb02d5e,25degC,505b9450-a01e-4aeb-b529-29ad1f0d707f,LFP,,LFP_k1_5C_25degC.xlsx,76441cac-5a2e-4b06-b758-eccacb437c14,914456,0.914456,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,c997d4c56b365e063f9696ddef3d54d495d74f956026f097ae4495d79f9196d2,https://data.mendeley.com/public-files/datasets/kxsbr4x3j2/files/76441cac-5a2e-4b06-b758-eccacb437c14/file_downloaded,LFP,k1,5.0,25.0
mendeley_file,kxsbr4x3j2,2,10.17632/kxsbr4x3j2.2,,,https://data.mendeley.com/datasets/kxsbr4x3j2/2,8bf667b2-dfd5-459b-949b-97c43fb02d5e,25degC,505b9450-a01e-4aeb-b529-29ad1f0d707f,LFP,,LFP_k2_0_05C_25degC.xlsx,e236bf3d-95e7-428d-b361-80c87c058431,5602708,5.602708,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,bfc84b81b6fa0ea0af16e7417a3d2acf69852ac2d29831e8e3b82dc3fa9e3ddd,https://data.mendeley.com/public-files/datasets/kxsbr4x3j2/files/e236bf3d-95e7-428d-b361-80c87c058431/file_downloaded,LFP,k2,0.05,25.0
mendeley_file,kxsbr4x3j2,2,10.17632/kxsbr4x3j2.2,,,https://data.mendeley.com/datasets/kxsbr4x3j2/2,8bf667b2-dfd5-459b-949b-97c43fb02d5e,25degC,505b9450-a01e-4aeb-b529-29ad1f0d707f,LFP,,LFP_k2_10C_25degC.xlsx,5d2d9b84-4a36-44f9-be79-7aad022c4362,895328,0.895328,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,48347ca2671c0fa82aea489cf5c6d97488d96f015d66ea87486a6daac98b3b2d,https://data.mendeley.com/public-files/datasets/kxsbr4x3j2/files/5d2d9b84-4a36-44f9-be79-7aad022c4362/file_downloaded,LFP,k2,10.0,25.0
mendeley_file,kxsbr4x3j2,2,10.17632/kxsbr4x3j2.2,,,https://data.mendeley.com/datasets/kxsbr4x3j2/2,8bf667b2-dfd5-459b-949b-97c43fb02d5e,25degC,505b9450-a01e-4aeb-b529-29ad1f0d707f,LFP,,LFP_k2_15C_25degC.xlsx,f8425719-bad1-4ba9-99db-659d2ba65bb0,878515,0.878515,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,967c6c0af5d4c47d9568205f1e26c4de09493ba2035c295e224fc79ea59f11ae,https://data.mendeley.com/public-files/datasets/kxsbr4x3j2/files/f8425719-bad1-4ba9-99db-659d2ba65bb0/file_downloaded,LFP,k2,15.0,25.0
mendeley_file,kxsbr4x3j2,2,10.17632/kxsbr4x3j2.2,,,https://data.mendeley.com/datasets/kxsbr4x3j2/2,8bf667b2-dfd5-459b-949b-97c43fb02d5e,25degC,505b9450-a01e-4aeb-b529-29ad1f0d707f,LFP,,LFP_k2_1C_25degC.xlsx,f2a67fba-2107-41bb-9e22-d5d2ef0aea48,1085314,1.085314,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,7d2417fe12e1d1a655fc4f22ca8c47cbf1810a9e3e3643efebef6a69166ee6c1,https://data.mendeley.com/public-files/datasets/kxsbr4x3j2/files/f2a67fba-2107-41bb-9e22-d5d2ef0aea48/file_downloaded,LFP,k2,1.0,25.0
mendeley_file,kxsbr4x3j2,2,10.17632/kxsbr4x3j2.2,,,https://data.mendeley.com/datasets/kxsbr4x3j2/2,8bf667b2-dfd5-459b-949b-97c43fb02d5e,25degC,505b9450-a01e-4aeb-b529-29ad1f0d707f,LFP,,LFP_k2_20C_25degC.xlsx,8d361f6e-ecdc-4f23-8a9c-8d4820bb1cd0,887090,0.88709,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,1b7ad345f58d14c57404c0faf40242a619e841d339f1fe1526eb97c2584fe1fc,https://data.mendeley.com/public-files/datasets/kxsbr4x3j2/files/8d361f6e-ecdc-4f23-8a9c-8d4820bb1cd0/file_downloaded,LFP,k2,20.0,25.0
mendeley_file,kxsbr4x3j2,2,10.17632/kxsbr4x3j2.2,,,https://data.mendeley.com/datasets/kxsbr4x3j2/2,8bf667b2-dfd5-459b-949b-97c43fb02d5e,25degC,505b9450-a01e-4aeb-b529-29ad1f0d707f,LFP,,LFP_k2_2C_25degC.xlsx,f5a7609a-3f16-4dc9-acaa-07a5b7966c4f,974040,0.97404,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,61b4447831b6e5b2cadd6dc76a834d94051852573225a423f14bbe00b5d39781,https://data.mendeley.com/public-files/datasets/kxsbr4x3j2/files/f5a7609a-3f16-4dc9-acaa-07a5b7966c4f/file_downloaded,LFP,k2,2.0,25.0
mendeley_file,kxsbr4x3j2,2,10.17632/kxsbr4x3j2.2,,,https://data.mendeley.com/datasets/kxsbr4x3j2/2,8bf667b2-dfd5-459b-949b-97c43fb02d5e,25degC,505b9450-a01e-4aeb-b529-29ad1f0d707f,LFP,,LFP_k2_3C_25degC.xlsx,322f6d73-8827-4927-9b3e-79a488ff691c,939859,0.939859,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,d9ba388d1bbb3512597b5115e4147b8745a6f571e2f154c1219f78f54fb25571,https://data.mendeley.com/public-files/datasets/kxsbr4x3j2/files/322f6d73-8827-4927-9b3e-79a488ff691c/file_downloaded,LFP,k2,3.0,25.0
mendeley_file,kxsbr4x3j2,2,10.17632/kxsbr4x3j2.2,,,https://data.mendeley.com/datasets/kxsbr4x3j2/2,8bf667b2-dfd5-459b-949b-97c43fb02d5e,25degC,505b9450-a01e-4aeb-b529-29ad1f0d707f,LFP,,LFP_k2_5C_25degC.xlsx,3b02dd13-6c83-44ff-bd81-c45dabceaf70,908001,0.908001,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,c2d74e61da965f5865d3beb21e918e98a2e6492756b4e3c069e0a2b638fd0eb7,https://data.mendeley.com/public-files/datasets/kxsbr4x3j2/files/3b02dd13-6c83-44ff-bd81-c45dabceaf70/file_downloaded,LFP,k2,5.0,25.0
mendeley_file,kxsbr4x3j2,2,10.17632/kxsbr4x3j2.2,,,https://data.mendeley.com/datasets/kxsbr4x3j2/2,8bf667b2-dfd5-459b-949b-97c43fb02d5e,25degC,505b9450-a01e-4aeb-b529-29ad1f0d707f,LFP,,LFP_k3_0_05C_25degC.xlsx,d376c983-5bdc-4f0e-abc3-6e972267a80f,5946256,5.946256,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,0292bd7068a0953c2a49f27c28bb485984d0948d0d2c041173083ef43830938b,https://data.mendeley.com/public-files/datasets/kxsbr4x3j2/files/d376c983-5bdc-4f0e-abc3-6e972267a80f/file_downloaded,LFP,k3,0.05,25.0
mendeley_file,kxsbr4x3j2,2,10.17632/kxsbr4x3j2.2,,,https://data.mendeley.com/datasets/kxsbr4x3j2/2,8bf667b2-dfd5-459b-949b-97c43fb02d5e,25degC,505b9450-a01e-4aeb-b529-29ad1f0d707f,LFP,,LFP_k3_10C_25degC.xlsx,03848c02-167a-4b2d-9ef2-3cc689c48a3c,890962,0.890962,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,8dca795fc5899bfd102af77db5775856030e81ed9672df4f8de347b5db2702cb,https://data.mendeley.com/public-files/datasets/kxsbr4x3j2/files/03848c02-167a-4b2d-9ef2-3cc689c48a3c/file_downloaded,LFP,k3,10.0,25.0
mendeley_file,kxsbr4x3j2,2,10.17632/kxsbr4x3j2.2,,,https://data.mendeley.com/datasets/kxsbr4x3j2/2,8bf667b2-dfd5-459b-949b-97c43fb02d5e,25degC,505b9450-a01e-4aeb-b529-29ad1f0d707f,LFP,,LFP_k3_15C_25degC.xlsx,6f5af877-4869-48a0-a9d6-c73f00a8b284,897946,0.897946,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,6c141af67883ac5064f2b94667960bffe2eac001acf17f36064927a50e560489,https://data.mendeley.com/public-files/datasets/kxsbr4x3j2/files/6f5af877-4869-48a0-a9d6-c73f00a8b284/file_downloaded,LFP,k3,15.0,25.0
mendeley_file,kxsbr4x3j2,2,10.17632/kxsbr4x3j2.2,,,https://data.mendeley.com/datasets/kxsbr4x3j2/2,8bf667b2-dfd5-459b-949b-97c43fb02d5e,25degC,505b9450-a01e-4aeb-b529-29ad1f0d707f,LFP,,LFP_k3_1C_25degC.xlsx,5d2113af-d96a-4b98-b22c-c1de8252d0d2,1137077,1.137077,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,8f6e7a7e74b4bc14174239efd9a7e923936ce724991e18dfcde1afaac4be9160,https://data.mendeley.com/public-files/datasets/kxsbr4x3j2/files/5d2113af-d96a-4b98-b22c-c1de8252d0d2/file_downloaded,LFP,k3,1.0,25.0
mendeley_file,kxsbr4x3j2,2,10.17632/kxsbr4x3j2.2,,,https://data.mendeley.com/datasets/kxsbr4x3j2/2,8bf667b2-dfd5-459b-949b-97c43fb02d5e,25degC,505b9450-a01e-4aeb-b529-29ad1f0d707f,LFP,,LFP_k3_20C_25degC.xlsx,7c1861ad-9008-4e66-bcf7-4dd90927c2a4,880277,0.880277,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,cb1ecc1d0c6d8981caa44e4a75e7f02dc1aa501293835fa2173a578fbcfa8057,https://data.mendeley.com/public-files/datasets/kxsbr4x3j2/files/7c1861ad-9008-4e66-bcf7-4dd90927c2a4/file_downloaded,LFP,k3,20.0,25.0
mendeley_file,kxsbr4x3j2,2,10.17632/kxsbr4x3j2.2,,,https://data.mendeley.com/datasets/kxsbr4x3j2/2,8bf667b2-dfd5-459b-949b-97c43fb02d5e,25degC,505b9450-a01e-4aeb-b529-29ad1f0d707f,LFP,,LFP_k3_2C_25degC.xlsx,c439a005-712f-41bc-a2d8-d19e2578bc26,1009333,1.009333,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,3915b4967a91c690b44cc0bff279ff43676e2d7d356f8874cd25784bad8d1c4d,https://data.mendeley.com/public-files/datasets/kxsbr4x3j2/files/c439a005-712f-41bc-a2d8-d19e2578bc26/file_downloaded,LFP,k3,2.0,25.0
mendeley_file,kxsbr4x3j2,2,10.17632/kxsbr4x3j2.2,,,https://data.mendeley.com/datasets/kxsbr4x3j2/2,8bf667b2-dfd5-459b-949b-97c43fb02d5e,25degC,505b9450-a01e-4aeb-b529-29ad1f0d707f,LFP,,LFP_k3_3C_25degC.xlsx,3871ef04-f631-434a-83d6-220070277f3b,970896,0.970896,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,c1384ae27072be6d07bd2d17795c6d2912af6c8c562c3959cd7e86df14be3e89,https://data.mendeley.com/public-files/datasets/kxsbr4x3j2/files/3871ef04-f631-434a-83d6-220070277f3b/file_downloaded,LFP,k3,3.0,25.0
mendeley_file,kxsbr4x3j2,2,10.17632/kxsbr4x3j2.2,,,https://data.mendeley.com/datasets/kxsbr4x3j2/2,8bf667b2-dfd5-459b-949b-97c43fb02d5e,25degC,505b9450-a01e-4aeb-b529-29ad1f0d707f,LFP,,LFP_k3_5C_25degC.xlsx,e7825690-c9c6-4b8e-a07c-ca8c44cac47e,921321,0.921321,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,d3c00f43eb0f39e3927a2e6272058af323a780d730f6f280d60e6c157228fa63,https://data.mendeley.com/public-files/datasets/kxsbr4x3j2/files/e7825690-c9c6-4b8e-a07c-ca8c44cac47e/file_downloaded,LFP,k3,5.0,25.0
mendeley_file,kxsbr4x3j2,2,10.17632/kxsbr4x3j2.2,,,https://data.mendeley.com/datasets/kxsbr4x3j2/2,8bf667b2-dfd5-459b-949b-97c43fb02d5e,25degC,505b9450-a01e-4aeb-b529-29ad1f0d707f,LFP,,LFP_k4_0_05C_25degC.xlsx,125417d1-42ca-4f78-963f-3bed0f4ee3bb,5946585,5.946585,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,21543a803c87f2c3ed0028bddcfb4be31f72c5e5af0de23222a8081453b71597,https://data.mendeley.com/public-files/datasets/kxsbr4x3j2/files/125417d1-42ca-4f78-963f-3bed0f4ee3bb/file_downloaded,LFP,k4,0.05,25.0
