row_type,name,source,dataset_files_source,paper_source,sequence_count_original,trajectory_length_total_km_text,platform_mass_kg_paper,platform_propeller,platform_thrust_to_weight_paper,paper_top_speed_outdoor_m_s,paper_top_speed_indoor_m_s,sensor_summary,note,readme_source,release_source,extension_paper_source,release_version,flight_count_total,flight_count_autonomous,flight_count_piloted,reported_speed_floor_m_s,reported_speed_floor_km_h,sync_csv_rate_hz,csv_files_per_flight,has_control_inputs,has_motor_thrust_commands,has_vbat,has_imu,has_motion_capture_pose_velocity,has_gate_labels,license,release_total_size_gib,betaflight_source,motor,motor_kv_rpm_per_v,esc,esc_current_a,flight_controller,propeller,prop_diameter_in,prop_pitch_in,frame,battery,battery_cells,battery_capacity_ah,battery_nominal_v,battery_c_rating,betaflight_version,motor_pwm_protocol,dshot_bidir,blackbox_sample_rate,vbat_sag_compensation,prop_radius_m_from_model_name,battery_listed_continuous_current_a,api_source,mode,chunk_count,total_size_bytes,total_size_gib,total_size_gb_decimal,flight_count,mean_release_bytes_per_flight,data_source,ijrr_doi_source,trajectory_count,top_speed_m_s,full_dataset_size_tb,imu_rate_hz,motor_speed_rate_hz,motion_capture_rate_hz,image_rate_hz,has_motor_rpm,has_motor_pwm,has_motion_capture_ground_truth,has_rendered_camera,sequence_count_total,sequence_count_manual,sequence_count_autonomous,distance_total_m,distance_manual_m,distance_autonomous_m,duration_total_s,duration_manual_s,duration_autonomous_s,manual_speed_low_m_s,manual_speed_medium_m_s,manual_speed_high_m_s,autonomous_speed_m_s,has_bidirectional_dshot_rotor_speed,has_vicon_ground_truth,imu_sensor,release_dataset_size_mib,size_bytes,size_mib,size_mb_decimal,repo_source,archive_path,hdf5_path,metadata_path,groundtruth_path,trajectory,sequence,split,reference_speed_label,reference_speed_m_s,rosbag_metadata_duration_s,groundtruth_row_count,hdf5_sample_count,duration_s,median_dt_s,sample_rate_hz,speed_p50_m_s,speed_p95_m_s,speed_p99_m_s,speed_max_m_s,speed_max_over_reference_label,rotor_spd_zero_fraction,rotor_spd_p50_reported_units,rotor_spd_p95_reported_units,rotor_spd_p99_reported_units,rotor_spd_max_reported_units,throttle_p50,throttle_p95,throttle_max,gyro_vector_dynamic_rms_rad_s,gyro_vector_norm_p95_rad_s,gyro_vector_norm_max_rad_s,accel_vector_dynamic_rms_m_s2,accel_vector_norm_p95_m_s2,accel_vector_norm_max_m_s2,blade_pass_hz_if_mech_rpm_3blade_p95,blade_pass_hz_if_mech_rpm_3blade_max,current_racing_hover_rpm,current_racing_max_rpm,current_racing_max_blade_pass_hz,current_racing_gyro_lpf_hz,rotor_spd_max_over_current_racing_max_rpm,blade_pass_max_over_current_racing_max_blade_pass,current_racing_gyro_lpf_over_sample_max_bpf,current_racing_x_drag_at_sample_vmax_n,current_racing_x_drag_at_sample_vmax_over_margin,current_racing_required_total_thrust_over_max_at_sample_vmax,current_racing_tilt_deg_for_drag_balance_at_sample_vmax,rotor0_spd_mean_reported_units,rotor0_spd_max_reported_units,rotor1_spd_mean_reported_units,rotor1_spd_max_reported_units,rotor2_spd_mean_reported_units,rotor2_spd_max_reported_units,rotor3_spd_mean_reported_units,rotor3_spd_max_reported_units,track,trajectory_length_m,mean_speed_m_s,vmax_m_s,vmax_km_h,gt_public,difficulty,source_context,mass_kg,rotor_diameter_in,rotor_blade_count,speed_m_s,linear_drag_k_n_per_m_s,drag_force_n,equivalent_quadratic_c_n_per_m_s2,equivalent_cda_m2,dynamic_pressure_pa,speed_ft_s,vehicles,figure,vehicle,dynamic_pressure_lbf_ft2,pitch_deg,drag_over_q_ft2,drag_force_10m_s_n,vehicle_group,sample_count,drag_over_q_ft2_min,drag_over_q_ft2_median,drag_over_q_ft2_max,equivalent_cda_m2_median,equivalent_quadratic_c_n_per_m_s2_median,drag_force_10m_s_n_median,wind_speed_from_q_ft_s,wind_speed_from_q_m_s,yaw_deg,rotor_rpm,is_mid_rpm_reference,drag_force_lbf,all_rpm_sample_count,mid_rpm_values,drag_force_lbf_min,drag_force_lbf_median,drag_force_lbf_max,drag_force_n_median,all_rpm_drag_force_lbf_min,all_rpm_drag_force_lbf_max,rotor_omega_rad_s,rotor_diameter_in_table1,rotor_radius_m_table1,nominal_flight_weight_lbf_table1,nominal_flight_weight_n_table1,lift_force_lbf,lift_force_n,lift_over_nominal_flight_weight,per_rotor_lift_force_n_assuming_4_rotors,effective_total_lift_k_n_per_rad_s2,effective_per_rotor_lift_k_n_per_rad_s2,total_disk_area_m2_table1,tip_speed_m_s_table1,effective_total_ct_table1,mid_rpm_median,lift_force_lbf_min,lift_force_lbf_median,lift_force_lbf_max,lift_force_n_median,lift_over_nominal_flight_weight_median,all_rpm_lift_force_lbf_min,all_rpm_lift_force_lbf_max,effective_total_lift_k_n_per_rad_s2_median,effective_per_rotor_lift_k_n_per_rad_s2_median,effective_total_ct_table1_median,reference_source,preset,reference_vehicle_group,reference_dynamic_pressure_lbf_ft2,reference_wind_speed_from_q_m_s,reference_mid_rpm_median,reference_lift_force_n_median,reference_lift_over_nominal_flight_weight_median,reference_effective_total_ct_table1_median,reference_per_rotor_lift_k_n_per_rad_s2_median,current_rotor_count,current_per_rotor_k_n_per_rad_s2,current_total_thrust_at_reference_mid_rpm_n,current_same_rpm_thrust_over_reference_lift,current_per_rotor_k_over_nasa_mid_median,current_rpm_for_reference_lift_n,current_rpm_for_reference_lift_over_hover_rpm,current_rpm_for_reference_lift_over_max_rpm,current_hover_rpm,current_max_rpm,terminal_velocity_m_s,drag_force_n_at_terminal,paper_drag_coefficient,angle_of_attack_deg,front_rotor_rpm,rear_rotor_rpm,axis,quadratic_c_n_per_m_s2,effective_linear_k_at_10m_s,controller_source,rpg_axis,mapped_current_axis,mass_normalized_drag_1_s,k_thrust_horz,perform_aerodynamics_compensation,controller_formula_seen,force_law,reference_track,reference_sequence,reference_duration_s,reference_trajectory_length_m,reference_mean_speed_m_s,reference_vmax_m_s,reference_vmax_km_h,weight_n,current_total_max_thrust_n,current_horizontal_thrust_margin_n,current_linear_drag_coefficient,current_body_drag_coefficient_axis,current_total_quadratic_c_n_per_m_s2,current_drag_force_at_reference_vmax_n,current_drag_force_over_weight,current_drag_force_over_horizontal_thrust_margin,required_total_thrust_to_hold_level_at_vmax_n,required_total_thrust_over_current_total_max,required_tilt_deg_for_drag_balance,reference_source_context,current_mass_kg,current_prop_radius_m,ratm_prop_radius_m,current_prop_radius_over_ratm,current_battery_cells,ratm_battery_cells,current_battery_nominal_v,ratm_battery_nominal_v,current_nominal_v_over_ratm,current_battery_capacity_ah,ratm_battery_capacity_ah,current_capacity_over_ratm,current_pack_current_limit_a,ratm_battery_listed_current_a,current_pack_current_limit_over_ratm_listed,current_per_motor_current_limit_a,ratm_esc_current_a,current_per_motor_limit_over_ratm_esc,current_inferred_kv_rpm_per_v,ratm_motor_kv_rpm_per_v,current_inferred_kv_over_ratm,current_motor_pwm_protocol_comparable,ratm_betaflight_version,reference_speed_floor_m_s,reference_speed_floor_km_h,current_drag_force_at_speed_floor_n,required_total_thrust_to_hold_level_at_speed_floor_n,dataset,reference_speed_km_h,current_drag_force_at_reference_speed_n,required_total_thrust_to_hold_level_at_reference_speed_n,linear_drag_coefficient,body_drag_coefficient_axis,total_quadratic_c_n_per_m_s2,drag_over_weight,effective_linear_k_n_per_m_s,imav_mass_fit_linear_k_n_per_m_s,imav_mass_fit_drag_force_n,imav_mass_fit_equivalent_quadratic_c_at_speed,current_force_over_imav_mass_fit,current_effective_linear_k_over_imav_mass_fit,current_cda_over_imav_mass_fit_at_speed,reference_pitch_deg,reference_drag_over_q_ft2_median,reference_equivalent_cda_m2_median,reference_equivalent_quadratic_c_n_per_m_s2_median,current_equivalent_cda_m2,current_cda_over_nasa_small_quad_median,current_c_over_nasa_small_quad_median,reference_drag_force_10m_s_n_median,current_drag_force_10m_s_n,current_drag_force_10m_s_over_nasa_small_quad_median,reference_yaw_deg,reference_drag_force_lbf_median,reference_drag_force_n_median,current_drag_force_at_reference_speed_over_nasa_powered_median,current_cda_over_nasa_powered_median,current_c_over_nasa_powered_median,current_drag_force_10m_s_over_nasa_powered_median,reference_mass_kg,reference_drag_force_n,reference_equivalent_quadratic_c_n_per_m_s2,current_drag_force_n,current_over_icas_drag_force,current_c_over_icas_equiv_c,reference_terminal_velocity_m_s,reference_drag_force_n_at_terminal,reference_paper_drag_coefficient,current_terminal_velocity_m_s,current_terminal_velocity_over_icas,current_force_at_icas_terminal_speed_n,current_force_at_icas_terminal_speed_over_preset_weight,current_c_over_icas_terminal_equiv_c,current_axis,rpg_mass_normalized_drag_1_s,rpg_linear_drag_k_n_per_m_s,rpg_linear_drag_force_n,rpg_equivalent_quadratic_c_n_per_m_s2,current_over_rpg_force,current_total_c_over_rpg_equiv_c,axis_mapping_note,start_speed_m_s,end_speed_m_s,current_equivalent_linear_k_at_start_n_per_m_s,current_equivalent_linear_k_at_end_n_per_m_s,imav_time_s,current_time_s,current_time_over_imav,imav_distance_m,current_distance_m,current_distance_over_imav,imav_initial_decel_m_s2,current_initial_decel_m_s2,current_initial_decel_over_imav,imav_final_decel_m_s2,current_final_decel_m_s2,current_final_decel_over_imav,rpg_time_s,current_time_over_rpg,rpg_distance_m,current_distance_over_rpg,rpg_initial_decel_m_s2,current_initial_decel_over_rpg,rpg_final_decel_m_s2,current_final_decel_over_rpg,imav_drag_force_n,target_total_quadratic_c_n_per_m_s2,target_body_drag_coefficient_axis_if_linear_unchanged,target_body_drag_nonnegative_possible,current_total_scale_to_match_imav,current_linear_scale_to_match_imav_if_body_zero,current_body_scale_to_match_imav_if_linear_zero,linear_only_force_over_imav,current_total_force_over_imav
current_vs_imav_coastdown,racingQuad_z_20.0to5.0m_s_coastdown,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java,,,,,,,,,,,Closed-form passive speed decay with thrust set to zero. IMAV reference uses F=kV; current preset uses F=cV^2. The 12.5 to 2.5 m/s pair stays inside the IMAV reported speed range; 20 to 5 m/s is an FPV high-speed extrapolation.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.imavs.org/papers/2022/4.pdf,racingQuad,,,,,,,,,,,,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18,0.0045,0.1845,,,0.2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,5.0,3.69,0.9225,7.598025895525061,0.8943089430894311,0.11770280272618497,82.21225710014949,8.265169632693116,0.10053451789584898,3.649090909090908,67.09090909090908,18.385650224215247,0.912272727272727,4.1931818181818175,4.596412556053812,,,,,,,,,,,,,,,,,
current_vs_imav_coastdown,racingQuad_y_20.0to5.0m_s_coastdown,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java,,,,,,,,,,,Closed-form passive speed decay with thrust set to zero. IMAV reference uses F=kV; current preset uses F=cV^2. The 12.5 to 2.5 m/s pair stays inside the IMAV reported speed range; 20 to 5 m/s is an FPV high-speed extrapolation.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.imavs.org/papers/2022/4.pdf,racingQuad,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18,0.002,0.182,,,0.2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,5.0,3.6399999999999997,0.9099999999999999,7.598025895525061,0.9065934065934068,0.11931959946692926,82.21225710014949,8.378702182592747,0.10191548654826449,3.649090909090908,66.18181818181817,18.136522172396614,0.912272727272727,4.136363636363636,4.534130543099153,,,,,,,,,,,,,,,,,
current_vs_rpg_rotor_drag_coastdown,racingQuad_current_x_vs_RPG_x_12.5to2.5m_s_coastdown,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java,,http://rpg.ifi.uzh.ch/docs/RAL18_Faessler.pdf,,,,,,,,,Closed-form passive speed decay using the RPG linear rotor-drag coefficient versus this project's quadratic drag coefficient on the mapped axis.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/uzh-rpg/rpg_quadrotor_control/master/control/position_controller/parameters/fpv.yaml,racingQuad,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/uzh-rpg/rpg_quadrotor_control/master/control/position_controller/src/position_controller.cpp,x,,,,,,,,,,,,,,,,,0.18,0.0025,0.1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,0.544,0.5984,,,,,RPG x/y horizontal are mapped to project X/Z horizontal; RPG z vertical maps to project Y vertical.,12.5,2.5,,,,1.9287671232876715,,,9.700721663986359,,,25.923295454545453,,,1.0369318181818181,,2.95852557432739,0.6519352545147999,18.38235294117647,0.5277192585208579,6.8,3.812249331550802,1.3599999999999999,0.7624498663101604,,,,,,,,,
current_vs_rpg_rotor_drag_coastdown,racingQuad_current_z_vs_RPG_y_12.5to2.5m_s_coastdown,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java,,http://rpg.ifi.uzh.ch/docs/RAL18_Faessler.pdf,,,,,,,,,Closed-form passive speed decay using the RPG linear rotor-drag coefficient versus this project's quadratic drag coefficient on the mapped axis.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/uzh-rpg/rpg_quadrotor_control/master/control/position_controller/parameters/fpv.yaml,racingQuad,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/uzh-rpg/rpg_quadrotor_control/master/control/position_controller/src/position_controller.cpp,y,,,,,,,,,,,,,,,,,0.18,0.0045,0.1845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z,0.386,0.42460000000000003,,,,,RPG x/y horizontal are mapped to project X/Z horizontal; RPG z vertical maps to project Y vertical.,12.5,2.5,,,,1.907859078590786,,,9.595564789580003,,,26.20738636363636,,,1.0482954545454544,,4.169528270554664,0.45757192535763463,25.906735751295336,0.3703888008777881,4.824999999999999,5.431582666038625,0.965,1.0863165332077247,,,,,,,,,
current_vs_rpg_rotor_drag_coastdown,racingQuad_current_x_vs_RPG_x_20.0to5.0m_s_coastdown,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java,,http://rpg.ifi.uzh.ch/docs/RAL18_Faessler.pdf,,,,,,,,,Closed-form passive speed decay using the RPG linear rotor-drag coefficient versus this project's quadratic drag coefficient on the mapped axis.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/uzh-rpg/rpg_quadrotor_control/master/control/position_controller/parameters/fpv.yaml,racingQuad,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/uzh-rpg/rpg_quadrotor_control/master/control/position_controller/src/position_controller.cpp,x,,,,,,,,,,,,,,,,,0.18,0.0025,0.1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,0.544,0.5984,,,,,RPG x/y horizontal are mapped to project X/Z horizontal; RPG z vertical maps to project Y vertical.,20.0,5.0,,,,0.9041095890410962,,,8.355746834147286,,,66.36363636363636,,,4.1477272727272725,,2.5483352226468576,0.35478440238409154,27.573529411764703,0.30303508518507494,10.879999999999999,6.099598930481283,2.7199999999999998,1.5248997326203209,,,,,,,,,
current_vs_rpg_rotor_drag_coastdown,racingQuad_current_z_vs_RPG_y_20.0to5.0m_s_coastdown,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java,,http://rpg.ifi.uzh.ch/docs/RAL18_Faessler.pdf,,,,,,,,,Closed-form passive speed decay using the RPG linear rotor-drag coefficient versus this project's quadratic drag coefficient on the mapped axis.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/uzh-rpg/rpg_quadrotor_control/master/control/position_controller/parameters/fpv.yaml,racingQuad,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/uzh-rpg/rpg_quadrotor_control/master/control/position_controller/src/position_controller.cpp,y,,,,,,,,,,,,,,,,,0.18,0.0045,0.1845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z,0.386,0.42460000000000003,,,,,RPG x/y horizontal are mapped to project X/Z horizontal; RPG z vertical maps to project Y vertical.,20.0,5.0,,,,0.8943089430894311,,,8.265169632693116,,,67.09090909090908,,,4.1931818181818175,,3.5914361687043797,0.2490115099030301,38.860103626943,0.21269036521463622,7.72,8.690532265661798,1.93,2.1726330664154494,,,,,,,,,
current_vs_imav_drag_calibration_target,racingQuad_x_2.5m_s_imav_target,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java,,,,,,,,,,,Direct tuning target for matching the IMAV mass-fit linear drag at a specific speed with this project's quadratic drag form. Negative target body coefficient means the current linearDragCoefficient alone is already above the reference.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.imavs.org/papers/2022/4.pdf,racingQuad,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,0.18,0.0025,0.1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5017499999999999,0.08027999999999999,-0.09972,0,0.4398904109589041,0.44599999999999995,32.111999999999995,2.2421524663677133,2.273293472845043
current_vs_imav_drag_calibration_target,racingQuad_z_2.5m_s_imav_target,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java,,,,,,,,,,,Direct tuning target for matching the IMAV mass-fit linear drag at a specific speed with this project's quadratic drag form. Negative target body coefficient means the current linearDragCoefficient alone is already above the reference.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.imavs.org/papers/2022/4.pdf,racingQuad,,,,,,,,,,,,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,,,,,0.18,0.0045,0.1845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5017499999999999,0.08027999999999999,-0.09972,0,0.43512195121951214,0.44599999999999995,17.84,2.2421524663677133,2.298206278026906
current_vs_imav_drag_calibration_target,racingQuad_y_2.5m_s_imav_target,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java,,,,,,,,,,,Direct tuning target for matching the IMAV mass-fit linear drag at a specific speed with this project's quadratic drag form. Negative target body coefficient means the current linearDragCoefficient alone is already above the reference.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.imavs.org/papers/2022/4.pdf,racingQuad,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,0.18,0.002,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5017499999999999,0.08027999999999999,-0.09972,0,0.44109890109890104,0.44599999999999995,40.13999999999999,2.2421524663677133,2.2670652715495767
current_vs_imav_drag_calibration_target,racingQuad_x_5.0m_s_imav_target,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java,,,,,,,,,,,Direct tuning target for matching the IMAV mass-fit linear drag at a specific speed with this project's quadratic drag form. Negative target body coefficient means the current linearDragCoefficient alone is already above the reference.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.imavs.org/papers/2022/4.pdf,racingQuad,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,0.18,0.0025,0.1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0034999999999998,0.040139999999999995,-0.13985999999999998,0,0.21994520547945204,0.22299999999999998,16.055999999999997,4.4843049327354265,4.546586945690086
current_vs_imav_drag_calibration_target,racingQuad_z_5.0m_s_imav_target,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java,,,,,,,,,,,Direct tuning target for matching the IMAV mass-fit linear drag at a specific speed with this project's quadratic drag form. Negative target body coefficient means the current linearDragCoefficient alone is already above the reference.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.imavs.org/papers/2022/4.pdf,racingQuad,,,,,,,,,,,,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,,,,,0.18,0.0045,0.1845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0034999999999998,0.040139999999999995,-0.13985999999999998,0,0.21756097560975607,0.22299999999999998,8.92,4.4843049327354265,4.596412556053812
current_vs_imav_drag_calibration_target,racingQuad_y_5.0m_s_imav_target,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java,,,,,,,,,,,Direct tuning target for matching the IMAV mass-fit linear drag at a specific speed with this project's quadratic drag form. Negative target body coefficient means the current linearDragCoefficient alone is already above the reference.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.imavs.org/papers/2022/4.pdf,racingQuad,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,0.18,0.002,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0034999999999998,0.040139999999999995,-0.13985999999999998,0,0.22054945054945052,0.22299999999999998,20.069999999999997,4.4843049327354265,4.534130543099153
