row_type,name,metric,value,unit,source_file,evidence_role,required,current_satisfied,post_review_satisfied,openfoam_result_contract_ready,runtime_coupling_allowed,gameplay_auto_apply_allowed,next_required_action,status,note
propeller_archive_ct_cp_j_openfoam_result_scenario,synthetic_openfoam_result_failed,expected_validation_case_count,9,count,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCtCpJOpenFoamResultContract.java,one_failed,true,true,true,false,false,false,verify-validation-case-count,TRIAGED,nine lookup targets remain validation work items
propeller_archive_ct_cp_j_openfoam_result_scenario,synthetic_openfoam_result_failed,expected_openfoam_result_case_count,6,count,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCtCpJOpenFoamResultContract.java,one_failed,true,true,true,false,false,false,verify-runnable-openfoam-result-targets,TRIAGED,six geometry-backed cases require compact results
propeller_archive_ct_cp_j_openfoam_result_scenario,synthetic_openfoam_result_failed,observed_result_count,6,count,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCtCpJOpenFoamResultContract.java,one_failed,true,true,true,false,false,false,inspect-compact-openfoam-results,READY,six compact OpenFOAM results are present
propeller_archive_ct_cp_j_openfoam_result_scenario,synthetic_openfoam_result_failed,missing_result_count,0,count,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCtCpJOpenFoamResultContract.java,one_failed,true,true,true,false,false,false,inspect-compact-openfoam-results,READY,no expected result is missing
propeller_archive_ct_cp_j_openfoam_result_scenario,synthetic_openfoam_result_failed,unexpected_result_count,0,count,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCtCpJOpenFoamResultContract.java,one_failed,true,true,true,false,false,false,inspect-unexpected-openfoam-results,READY,no unexpected results are present
propeller_archive_ct_cp_j_openfoam_result_scenario,synthetic_openfoam_result_failed,passed_result_count,5,count,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCtCpJOpenFoamResultContract.java,one_failed,true,false,true,false,false,false,compare-openfoam-and-wind-tunnel-ct-cp-eta-residuals,BLOCKED,five compact results pass residual gate
propeller_archive_ct_cp_j_openfoam_result_scenario,synthetic_openfoam_result_failed,failed_result_count,1,count,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCtCpJOpenFoamResultContract.java,one_failed,true,false,true,false,false,false,compare-openfoam-and-wind-tunnel-ct-cp-eta-residuals,BLOCKED,one compact result fails residual gate
propeller_archive_ct_cp_j_openfoam_result_scenario,synthetic_openfoam_result_failed,min_observed_result_channel_count,3,count,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCtCpJOpenFoamResultContract.java,one_failed,true,true,true,false,false,false,extract-ct-cp-eta-from-openfoam-force-power-results,READY,CT CP eta channels present
propeller_archive_ct_cp_j_openfoam_result_scenario,synthetic_openfoam_result_failed,max_ct_residual_to_wind_tunnel,0.1,ratio,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCtCpJOpenFoamResultContract.java,one_failed,true,false,true,false,false,false,gate-thrust-coefficient-agreement,BLOCKED,above 0.08 CT residual limit
propeller_archive_ct_cp_j_openfoam_result_scenario,synthetic_openfoam_result_failed,max_cp_residual_to_wind_tunnel,0.05,ratio,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCtCpJOpenFoamResultContract.java,one_failed,true,true,true,false,false,false,gate-power-coefficient-agreement,READY,below 0.10 CP residual limit
propeller_archive_ct_cp_j_openfoam_result_scenario,synthetic_openfoam_result_failed,max_eta_residual_to_wind_tunnel,0.04,ratio,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCtCpJOpenFoamResultContract.java,one_failed,true,true,true,false,false,false,gate-efficiency-agreement,READY,below 0.08 eta residual limit
propeller_archive_ct_cp_j_openfoam_result_scenario,synthetic_openfoam_result_failed,max_solver_convergence_residual,0.00005,ratio,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCtCpJOpenFoamResultContract.java,one_failed,true,true,true,false,false,false,reject-non-converged-cfd-rows,READY,below convergence residual limit
propeller_archive_ct_cp_j_openfoam_result_scenario,synthetic_openfoam_result_failed,all_expected_results_present,true,boolean,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCtCpJOpenFoamResultContract.java,one_failed,true,true,true,false,false,false,inspect-compact-openfoam-results,READY,all expected results are present
propeller_archive_ct_cp_j_openfoam_result_scenario,synthetic_openfoam_result_failed,all_observed_results_passed,false,boolean,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCtCpJOpenFoamResultContract.java,one_failed,true,false,true,false,false,false,compare-openfoam-and-wind-tunnel-ct-cp-eta-residuals,BLOCKED,one result fails
propeller_archive_ct_cp_j_openfoam_result_scenario,synthetic_openfoam_result_failed,openfoam_result_contract_ready,false,boolean,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCtCpJOpenFoamResultContract.java,one_failed,true,false,true,false,false,false,openfoam-residual-gate-failed,BLOCKED,residual gate is failed
propeller_archive_ct_cp_j_openfoam_result_scenario,synthetic_openfoam_result_failed,message,openfoam-residual-gate-failed,text,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCtCpJOpenFoamResultContract.java,one_failed,true,false,true,false,false,false,compare-openfoam-and-wind-tunnel-ct-cp-eta-residuals,BLOCKED,failed residual blocker
propeller_archive_ct_cp_j_openfoam_result_summary,all_scenarios,scenario_count,4,count,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCtCpJOpenFoamResultContract.java,summary,true,true,true,false,false,false,verify-scenario-count,TRIAGED,four result-contract scenarios
propeller_archive_ct_cp_j_openfoam_result_summary,all_scenarios,ready_scenario_count,1,count,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCtCpJOpenFoamResultContract.java,summary,true,true,true,true,false,false,openfoam-result-contract-ready,TRIAGED,only synthetic all-pass scenario opens
propeller_archive_ct_cp_j_openfoam_result_summary,all_scenarios,blocked_scenario_count,3,count,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCtCpJOpenFoamResultContract.java,summary,true,true,false,false,false,false,inspect-blocked-openfoam-result-contract,TRIAGED,three scenarios remain blocked
propeller_archive_ct_cp_j_openfoam_result_summary,all_scenarios,max_expected_openfoam_result_case_count,6,count,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCtCpJOpenFoamResultContract.java,summary,true,true,true,false,false,false,verify-runnable-openfoam-result-targets,TRIAGED,six geometry-backed cases require compact results
propeller_archive_ct_cp_j_openfoam_result_summary,all_scenarios,max_missing_result_count,6,count,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCtCpJOpenFoamResultContract.java,summary,true,false,false,false,false,false,run-external-openfoam-validation-after-reviewed-ct-cp-j-import,BLOCKED,current and missing-result scenarios lack all results
propeller_archive_ct_cp_j_openfoam_result_summary,all_scenarios,max_failed_result_count,1,count,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCtCpJOpenFoamResultContract.java,summary,true,false,true,false,false,false,compare-openfoam-and-wind-tunnel-ct-cp-eta-residuals,BLOCKED,synthetic failed scenario has one failed result
propeller_archive_ct_cp_j_openfoam_result_summary,all_scenarios,max_ct_residual_to_wind_tunnel,0.1,ratio,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCtCpJOpenFoamResultContract.java,summary,true,false,true,false,false,false,gate-thrust-coefficient-agreement,BLOCKED,synthetic failure exceeds CT residual limit
propeller_archive_ct_cp_j_openfoam_result_summary,all_scenarios,max_cp_residual_to_wind_tunnel,0.05,ratio,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCtCpJOpenFoamResultContract.java,summary,true,true,true,false,false,false,gate-power-coefficient-agreement,TRIAGED,max synthetic CP residual stays below limit
propeller_archive_ct_cp_j_openfoam_result_summary,all_scenarios,max_eta_residual_to_wind_tunnel,0.04,ratio,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCtCpJOpenFoamResultContract.java,summary,true,true,true,false,false,false,gate-efficiency-agreement,TRIAGED,max synthetic eta residual stays below limit
propeller_archive_ct_cp_j_openfoam_result_summary,all_scenarios,runtime_coupling_allowed_count,0,count,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCtCpJOpenFoamResultContract.java,summary,true,true,false,false,false,false,keep-runtime-coupling-and-gameplay-auto-apply-closed,READY,no scenario enables runtime coupling
propeller_archive_ct_cp_j_openfoam_result_summary,all_scenarios,gameplay_auto_apply_allowed_count,0,count,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCtCpJOpenFoamResultContract.java,summary,true,true,false,false,false,false,keep-runtime-coupling-and-gameplay-auto-apply-closed,READY,no scenario enables gameplay auto-apply
propeller_archive_ct_cp_j_openfoam_result_method,all,method_note,compact-openfoam-result-contract-no-raw-solver-output-no-runtime-mutation,text,docs/data/propeller_archive_ct_cp_j_openfoam_result_contract_packet.csv,method,true,true,false,false,false,false,keep-raw-data-out-of-repository,READY,external CFD can support lookup review only after compact residual summaries pass
