row_type,name,metric,value,unit,source,note
apdrone_selected_flight_metric,setpoint[2],p95,15.0,deg/s_or_blackbox_units,docs/data/raw/apdrone_zgsvdtxnfh_v2/selected_flight.csv,Yaw setpoint; cross-check units before direct fit.
apdrone_selected_flight_metric,setpoint[2],max,218.0,deg/s_or_blackbox_units,docs/data/raw/apdrone_zgsvdtxnfh_v2/selected_flight.csv,Yaw setpoint; cross-check units before direct fit.
apdrone_selected_flight_metric,gyroADC[0],n,166936.0,rows,docs/data/raw/apdrone_zgsvdtxnfh_v2/selected_flight.csv,Gyro export appears already scaled to rad/s-like units.
apdrone_selected_flight_metric,gyroADC[0],min,-330.0,rad/s,docs/data/raw/apdrone_zgsvdtxnfh_v2/selected_flight.csv,Gyro export appears already scaled to rad/s-like units.
apdrone_selected_flight_metric,gyroADC[0],p05,-31.0,rad/s,docs/data/raw/apdrone_zgsvdtxnfh_v2/selected_flight.csv,Gyro export appears already scaled to rad/s-like units.
apdrone_selected_flight_metric,gyroADC[0],median,0.0,rad/s,docs/data/raw/apdrone_zgsvdtxnfh_v2/selected_flight.csv,Gyro export appears already scaled to rad/s-like units.
apdrone_selected_flight_metric,gyroADC[0],mean,-0.4852578233574544,rad/s,docs/data/raw/apdrone_zgsvdtxnfh_v2/selected_flight.csv,Gyro export appears already scaled to rad/s-like units.
apdrone_selected_flight_metric,gyroADC[0],p95,28.0,rad/s,docs/data/raw/apdrone_zgsvdtxnfh_v2/selected_flight.csv,Gyro export appears already scaled to rad/s-like units.
apdrone_selected_flight_metric,gyroADC[0],max,541.0,rad/s,docs/data/raw/apdrone_zgsvdtxnfh_v2/selected_flight.csv,Gyro export appears already scaled to rad/s-like units.
apdrone_selected_flight_metric,gyroADC[1],n,166936.0,rows,docs/data/raw/apdrone_zgsvdtxnfh_v2/selected_flight.csv,Gyro export appears already scaled to rad/s-like units.
apdrone_selected_flight_metric,gyroADC[1],min,-281.0,rad/s,docs/data/raw/apdrone_zgsvdtxnfh_v2/selected_flight.csv,Gyro export appears already scaled to rad/s-like units.
apdrone_selected_flight_metric,gyroADC[1],p05,-49.0,rad/s,docs/data/raw/apdrone_zgsvdtxnfh_v2/selected_flight.csv,Gyro export appears already scaled to rad/s-like units.
apdrone_selected_flight_metric,gyroADC[1],median,0.0,rad/s,docs/data/raw/apdrone_zgsvdtxnfh_v2/selected_flight.csv,Gyro export appears already scaled to rad/s-like units.
apdrone_selected_flight_metric,gyroADC[1],mean,-0.04691019312790531,rad/s,docs/data/raw/apdrone_zgsvdtxnfh_v2/selected_flight.csv,Gyro export appears already scaled to rad/s-like units.
apdrone_selected_flight_metric,gyroADC[1],p95,53.0,rad/s,docs/data/raw/apdrone_zgsvdtxnfh_v2/selected_flight.csv,Gyro export appears already scaled to rad/s-like units.
apdrone_selected_flight_metric,gyroADC[1],max,403.0,rad/s,docs/data/raw/apdrone_zgsvdtxnfh_v2/selected_flight.csv,Gyro export appears already scaled to rad/s-like units.
apdrone_selected_flight_metric,gyroADC[2],n,166936.0,rows,docs/data/raw/apdrone_zgsvdtxnfh_v2/selected_flight.csv,Gyro export appears already scaled to rad/s-like units.
apdrone_selected_flight_metric,gyroADC[2],min,-178.0,rad/s,docs/data/raw/apdrone_zgsvdtxnfh_v2/selected_flight.csv,Gyro export appears already scaled to rad/s-like units.
apdrone_selected_flight_metric,gyroADC[2],p05,-38.0,rad/s,docs/data/raw/apdrone_zgsvdtxnfh_v2/selected_flight.csv,Gyro export appears already scaled to rad/s-like units.
apdrone_selected_flight_metric,gyroADC[2],median,0.0,rad/s,docs/data/raw/apdrone_zgsvdtxnfh_v2/selected_flight.csv,Gyro export appears already scaled to rad/s-like units.
apdrone_selected_flight_metric,gyroADC[2],mean,-0.12263981406047826,rad/s,docs/data/raw/apdrone_zgsvdtxnfh_v2/selected_flight.csv,Gyro export appears already scaled to rad/s-like units.
apdrone_selected_flight_metric,gyroADC[2],p95,19.0,rad/s,docs/data/raw/apdrone_zgsvdtxnfh_v2/selected_flight.csv,Gyro export appears already scaled to rad/s-like units.
apdrone_selected_flight_metric,gyroADC[2],max,227.0,rad/s,docs/data/raw/apdrone_zgsvdtxnfh_v2/selected_flight.csv,Gyro export appears already scaled to rad/s-like units.
apdrone_selected_flight_current_metric,amperageLatest_raw,n,166936.0,rows,docs/data/raw/apdrone_zgsvdtxnfh_v2/selected_flight.csv,Do not use as absolute current without confirming Betaflight current-unit scaling.
apdrone_selected_flight_current_metric,amperageLatest_raw,min,0.0,raw,docs/data/raw/apdrone_zgsvdtxnfh_v2/selected_flight.csv,Do not use as absolute current without confirming Betaflight current-unit scaling.
apdrone_selected_flight_current_metric,amperageLatest_raw,p05,0.0,raw,docs/data/raw/apdrone_zgsvdtxnfh_v2/selected_flight.csv,Do not use as absolute current without confirming Betaflight current-unit scaling.
apdrone_selected_flight_current_metric,amperageLatest_raw,median,177.0,raw,docs/data/raw/apdrone_zgsvdtxnfh_v2/selected_flight.csv,Do not use as absolute current without confirming Betaflight current-unit scaling.
apdrone_selected_flight_current_metric,amperageLatest_raw,mean,155.29999520774427,raw,docs/data/raw/apdrone_zgsvdtxnfh_v2/selected_flight.csv,Do not use as absolute current without confirming Betaflight current-unit scaling.
apdrone_selected_flight_current_metric,amperageLatest_raw,p95,237.0,raw,docs/data/raw/apdrone_zgsvdtxnfh_v2/selected_flight.csv,Do not use as absolute current without confirming Betaflight current-unit scaling.
apdrone_selected_flight_current_metric,amperageLatest_raw,max,377.0,raw,docs/data/raw/apdrone_zgsvdtxnfh_v2/selected_flight.csv,Do not use as absolute current without confirming Betaflight current-unit scaling.
apdrone_selected_flight_current_metric,amperageLatest_candidate_centiamps,n,166936.0,rows,docs/data/raw/apdrone_zgsvdtxnfh_v2/selected_flight.csv,Centiamps interpretation yields implausibly low FPV current here.
apdrone_selected_flight_current_metric,amperageLatest_candidate_centiamps,min,0.0,A,docs/data/raw/apdrone_zgsvdtxnfh_v2/selected_flight.csv,Centiamps interpretation yields implausibly low FPV current here.
apdrone_selected_flight_current_metric,amperageLatest_candidate_centiamps,p05,0.0,A,docs/data/raw/apdrone_zgsvdtxnfh_v2/selected_flight.csv,Centiamps interpretation yields implausibly low FPV current here.
apdrone_selected_flight_current_metric,amperageLatest_candidate_centiamps,median,1.77,A,docs/data/raw/apdrone_zgsvdtxnfh_v2/selected_flight.csv,Centiamps interpretation yields implausibly low FPV current here.
apdrone_selected_flight_current_metric,amperageLatest_candidate_centiamps,mean,1.552999952077443,A,docs/data/raw/apdrone_zgsvdtxnfh_v2/selected_flight.csv,Centiamps interpretation yields implausibly low FPV current here.
apdrone_selected_flight_current_metric,amperageLatest_candidate_centiamps,p95,2.37,A,docs/data/raw/apdrone_zgsvdtxnfh_v2/selected_flight.csv,Centiamps interpretation yields implausibly low FPV current here.
apdrone_selected_flight_current_metric,amperageLatest_candidate_centiamps,max,3.77,A,docs/data/raw/apdrone_zgsvdtxnfh_v2/selected_flight.csv,Centiamps interpretation yields implausibly low FPV current here.
apdrone_selected_flight_current_metric,amperageLatest_candidate_deciamps,n,166936.0,rows,docs/data/raw/apdrone_zgsvdtxnfh_v2/selected_flight.csv,"Deciamps interpretation gives plausible 5-inch light-flight current, but still needs sensor calibration."
apdrone_selected_flight_current_metric,amperageLatest_candidate_deciamps,min,0.0,A,docs/data/raw/apdrone_zgsvdtxnfh_v2/selected_flight.csv,"Deciamps interpretation gives plausible 5-inch light-flight current, but still needs sensor calibration."
apdrone_selected_flight_current_metric,amperageLatest_candidate_deciamps,p05,0.0,A,docs/data/raw/apdrone_zgsvdtxnfh_v2/selected_flight.csv,"Deciamps interpretation gives plausible 5-inch light-flight current, but still needs sensor calibration."
apdrone_selected_flight_current_metric,amperageLatest_candidate_deciamps,median,17.7,A,docs/data/raw/apdrone_zgsvdtxnfh_v2/selected_flight.csv,"Deciamps interpretation gives plausible 5-inch light-flight current, but still needs sensor calibration."
apdrone_selected_flight_current_metric,amperageLatest_candidate_deciamps,mean,15.529999520774428,A,docs/data/raw/apdrone_zgsvdtxnfh_v2/selected_flight.csv,"Deciamps interpretation gives plausible 5-inch light-flight current, but still needs sensor calibration."
apdrone_selected_flight_current_metric,amperageLatest_candidate_deciamps,p95,23.7,A,docs/data/raw/apdrone_zgsvdtxnfh_v2/selected_flight.csv,"Deciamps interpretation gives plausible 5-inch light-flight current, but still needs sensor calibration."
apdrone_selected_flight_current_metric,amperageLatest_candidate_deciamps,max,37.7,A,docs/data/raw/apdrone_zgsvdtxnfh_v2/selected_flight.csv,"Deciamps interpretation gives plausible 5-inch light-flight current, but still needs sensor calibration."
apdrone_selected_flight_current_metric,amperageLatest_candidate_centiamps,integrated_energy_wh,0.571336756434716,Wh,docs/data/raw/apdrone_zgsvdtxnfh_v2/selected_flight.csv,Integrated vbatLatest times candidate current scaling.
apdrone_selected_flight_current_metric,amperageLatest_candidate_centiamps,integrated_capacity_mah,35.94243345277771,mAh,docs/data/raw/apdrone_zgsvdtxnfh_v2/selected_flight.csv,Integrated candidate current scaling over flight duration.
apdrone_selected_flight_current_metric,amperageLatest_candidate_deciamps,integrated_energy_wh,5.713367564346711,Wh,docs/data/raw/apdrone_zgsvdtxnfh_v2/selected_flight.csv,Integrated vbatLatest times candidate current scaling.
apdrone_selected_flight_current_metric,amperageLatest_candidate_deciamps,integrated_capacity_mah,359.4243345277434,mAh,docs/data/raw/apdrone_zgsvdtxnfh_v2/selected_flight.csv,Integrated candidate current scaling over flight duration.
