row_type,name,metric,value,unit,source_file,evidence_role,status,note
propeller_archive_rotor_spec_config_delta,heavyLift,yaw_torque_ratio_candidate_over_current,0.4607497107474872,ratio,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,current_config_delta,BLOCKED,candidate yaw torque arm divided by current value
propeller_archive_rotor_spec_config_delta,heavyLift,current_chord_to_radius,0.16096912825837492,ratio,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,current_config_delta,BLOCKED,current RotorSpec representative chord ratio
propeller_archive_rotor_spec_config_delta,heavyLift,candidate_chord_to_radius,0.0,ratio,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,current_config_delta,BLOCKED,archive 0.7R chord ratio candidate
propeller_archive_rotor_spec_config_delta,heavyLift,chord_ratio_candidate_over_current,0.0,ratio,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,current_config_delta,BLOCKED,candidate chord ratio divided by current value
propeller_archive_rotor_spec_config_delta,heavyLift,current_beta_radians,0.22356358358160267,rad,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,current_config_delta,BLOCKED,current RotorSpec geometric pitch angle at 0.7R
propeller_archive_rotor_spec_config_delta,heavyLift,candidate_beta_radians,0.0,rad,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,current_config_delta,BLOCKED,archive 0.7R beta angle candidate
propeller_archive_rotor_spec_config_delta,heavyLift,beta_delta_radians,-0.22356358358160267,rad,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,current_config_delta,BLOCKED,candidate beta minus current beta
propeller_archive_rotor_spec_config_delta,heavyLift,config_patch_allowed,false,boolean,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,current_config_delta,BLOCKED,DroneConfig patch guard remains closed
propeller_archive_rotor_spec_config_delta,heavyLift,playable_reference_allowed,false,boolean,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,current_config_delta,BLOCKED,current playable reference remains closed
propeller_archive_rotor_spec_config_delta,heavyLift,status,BLOCKED,text,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,current_config_delta,BLOCKED,current row remains blocked
propeller_archive_rotor_spec_config_delta,heavyLift,message,reference-table-handoff-blocked,text,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,current_config_delta,BLOCKED,current blocking reason
propeller_archive_rotor_spec_config_delta_summary,all_rows,row_count,4,count,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,rotor_spec_config_delta_summary,READY,four current propeller archive presets
propeller_archive_rotor_spec_config_delta_summary,all_rows,bridge_full_rotor_spec_fit_ready_count,0,count,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,rotor_spec_config_delta_summary,READY,current bridge rows are blocked
propeller_archive_rotor_spec_config_delta_summary,all_rows,config_patch_allowed_count,0,count,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,rotor_spec_config_delta_summary,READY,DroneConfig patch guard remains closed
propeller_archive_rotor_spec_config_delta_summary,all_rows,playable_reference_allowed_count,0,count,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,rotor_spec_config_delta_summary,READY,current playable reference handoff remains closed
propeller_archive_rotor_spec_config_delta_summary,all_rows,max_radius_ratio_error,8.684210526355152e-06,ratio,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,rotor_spec_config_delta_summary,READY,cinewhoop radius differs only by archive precision
propeller_archive_rotor_spec_config_delta_summary,all_rows,max_blade_pitch_ratio_error,2.7863777090075814e-06,ratio,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,rotor_spec_config_delta_summary,READY,cinewhoop pitch differs only by archive precision
propeller_archive_rotor_spec_config_delta_summary,all_rows,max_blade_count_delta_abs,0,count,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,rotor_spec_config_delta_summary,READY,current candidate blade counts match
propeller_archive_rotor_spec_config_delta_summary,all_rows,max_thrust_coefficient_ratio_error,0.9827132305100931,ratio,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,rotor_spec_config_delta_summary,READY,cinewhoop current thrust coefficient is far above archive static candidate
propeller_archive_rotor_spec_config_delta_summary,all_rows,max_yaw_torque_ratio_error,0.5392502892525128,ratio,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,rotor_spec_config_delta_summary,READY,heavyLift current yaw torque arm is highest over candidate
propeller_archive_rotor_spec_config_delta_summary,all_rows,max_chord_ratio_error,1.0,ratio,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,rotor_spec_config_delta_summary,READY,heavyLift lacks candidate geometry chord
propeller_archive_rotor_spec_config_delta_summary,all_rows,max_beta_delta_radians,0.22356358358160267,rad,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,rotor_spec_config_delta_summary,READY,heavyLift lacks candidate geometry beta
propeller_archive_rotor_spec_config_delta_summary,all_rows,max_rotor_count,4,count,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,rotor_spec_config_delta_summary,READY,all compared presets are quad layouts
propeller_archive_rotor_spec_config_delta_method,config_delta_rule,method,current-vs-candidate-ratios-with-closed-config-patch,audit,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,method,READY,compare representative current rotor against archive RotorSpec candidate units before any playable or runtime application
