row_type,name,source,figure,vehicle,dynamic_pressure_lbf_ft2,dynamic_pressure_pa,pitch_deg,drag_over_q_ft2,equivalent_cda_m2,equivalent_quadratic_c_n_per_m_s2,drag_force_10m_s_n,source_context,note,vehicle_group,sample_count,drag_over_q_ft2_min,drag_over_q_ft2_median,drag_over_q_ft2_max,equivalent_cda_m2_median,equivalent_quadratic_c_n_per_m_s2_median,drag_force_10m_s_n_median,reference_source,preset,axis,reference_vehicle_group,reference_pitch_deg,reference_drag_over_q_ft2_median,reference_equivalent_cda_m2_median,reference_equivalent_quadratic_c_n_per_m_s2_median,current_linear_drag_coefficient,current_body_drag_coefficient_axis,current_total_quadratic_c_n_per_m_s2,current_equivalent_cda_m2,current_cda_over_nasa_small_quad_median,current_c_over_nasa_small_quad_median,reference_drag_force_10m_s_n_median,current_drag_force_10m_s_n,current_drag_force_10m_s_over_nasa_small_quad_median
reference_nasa_bare_airframe_dragq_digitized,NASA_Fig30_SUI_Endurance_0.48q_-10deg,https://rotorcraft.arc.nasa.gov/Publications/files/72-2016-374.pdf,Fig. 30,SUI Endurance,0.48,22.9825243104,-10.0,0.35,0.032516064,0.0199160892,1.99160892,Low-precision visual digitization of NASA bare-airframe Drag/q plot with DAx8 removed. Drag/q in ft^2 is an equivalent flat-plate area.,"Use as an order-of-magnitude bare-airframe drag-area anchor only; digitized from a plotted figure, not from released tabular wind-tunnel data.",,,,,,,,,,,,,,,,,,,,,,,,,
reference_nasa_bare_airframe_dragq_digitized,NASA_Fig30_SUI_Endurance_0.48q_-5deg,https://rotorcraft.arc.nasa.gov/Publications/files/72-2016-374.pdf,Fig. 30,SUI Endurance,0.48,22.9825243104,-5.0,0.31,0.0287999424,0.01763996472,1.763996472,Low-precision visual digitization of NASA bare-airframe Drag/q plot with DAx8 removed. Drag/q in ft^2 is an equivalent flat-plate area.,"Use as an order-of-magnitude bare-airframe drag-area anchor only; digitized from a plotted figure, not from released tabular wind-tunnel data.",,,,,,,,,,,,,,,,,,,,,,,,,
reference_nasa_bare_airframe_dragq_digitized,NASA_Fig30_SUI_Endurance_0.48q_0deg,https://rotorcraft.arc.nasa.gov/Publications/files/72-2016-374.pdf,Fig. 30,SUI Endurance,0.48,22.9825243104,0.0,0.3,0.027870912,0.0170709336,1.70709336,Low-precision visual digitization of NASA bare-airframe Drag/q plot with DAx8 removed. Drag/q in ft^2 is an equivalent flat-plate area.,"Use as an order-of-magnitude bare-airframe drag-area anchor only; digitized from a plotted figure, not from released tabular wind-tunnel data.",,,,,,,,,,,,,,,,,,,,,,,,,
reference_nasa_bare_airframe_dragq_digitized,NASA_Fig30_SUI_Endurance_0.48q_5deg,https://rotorcraft.arc.nasa.gov/Publications/files/72-2016-374.pdf,Fig. 30,SUI Endurance,0.48,22.9825243104,5.0,0.305,0.028335427200000003,0.01735544916,1.735544916,Low-precision visual digitization of NASA bare-airframe Drag/q plot with DAx8 removed. Drag/q in ft^2 is an equivalent flat-plate area.,"Use as an order-of-magnitude bare-airframe drag-area anchor only; digitized from a plotted figure, not from released tabular wind-tunnel data.",,,,,,,,,,,,,,,,,,,,,,,,,
reference_nasa_bare_airframe_dragq_digitized,NASA_Fig30_SUI_Endurance_0.48q_10deg,https://rotorcraft.arc.nasa.gov/Publications/files/72-2016-374.pdf,Fig. 30,SUI Endurance,0.48,22.9825243104,10.0,0.32,0.029728972800000003,0.018208995840000002,1.8208995840000002,Low-precision visual digitization of NASA bare-airframe Drag/q plot with DAx8 removed. Drag/q in ft^2 is an equivalent flat-plate area.,"Use as an order-of-magnitude bare-airframe drag-area anchor only; digitized from a plotted figure, not from released tabular wind-tunnel data.",,,,,,,,,,,,,,,,,,,,,,,,,
reference_nasa_bare_airframe_dragq_digitized,NASA_Fig30_SUI_Endurance_0.48q_20deg,https://rotorcraft.arc.nasa.gov/Publications/files/72-2016-374.pdf,Fig. 30,SUI Endurance,0.48,22.9825243104,20.0,0.395,0.0366967008,0.022476729240000003,2.247672924,Low-precision visual digitization of NASA bare-airframe Drag/q plot with DAx8 removed. Drag/q in ft^2 is an equivalent flat-plate area.,"Use as an order-of-magnitude bare-airframe drag-area anchor only; digitized from a plotted figure, not from released tabular wind-tunnel data.",,,,,,,,,,,,,,,,,,,,,,,,,
reference_nasa_bare_airframe_dragq_digitized,NASA_Fig30_SUI_Endurance_0.48q_40deg,https://rotorcraft.arc.nasa.gov/Publications/files/72-2016-374.pdf,Fig. 30,SUI Endurance,0.48,22.9825243104,40.0,0.645,0.05992246080000001,0.03670250724000001,3.6702507240000006,Low-precision visual digitization of NASA bare-airframe Drag/q plot with DAx8 removed. Drag/q in ft^2 is an equivalent flat-plate area.,"Use as an order-of-magnitude bare-airframe drag-area anchor only; digitized from a plotted figure, not from released tabular wind-tunnel data.",,,,,,,,,,,,,,,,,,,,,,,,,
reference_nasa_bare_airframe_dragq_digitized,NASA_Fig30_SUI_Endurance_1.90q_-40deg,https://rotorcraft.arc.nasa.gov/Publications/files/72-2016-374.pdf,Fig. 30,SUI Endurance,1.9,90.972492062,-40.0,0.62,0.0575998848,0.03527992944,3.527992944,Low-precision visual digitization of NASA bare-airframe Drag/q plot with DAx8 removed. Drag/q in ft^2 is an equivalent flat-plate area.,"Use as an order-of-magnitude bare-airframe drag-area anchor only; digitized from a plotted figure, not from released tabular wind-tunnel data.",,,,,,,,,,,,,,,,,,,,,,,,,
reference_nasa_bare_airframe_dragq_digitized,NASA_Fig30_SUI_Endurance_1.90q_-20deg,https://rotorcraft.arc.nasa.gov/Publications/files/72-2016-374.pdf,Fig. 30,SUI Endurance,1.9,90.972492062,-20.0,0.415,0.0385547616,0.02361479148,2.361479148,Low-precision visual digitization of NASA bare-airframe Drag/q plot with DAx8 removed. Drag/q in ft^2 is an equivalent flat-plate area.,"Use as an order-of-magnitude bare-airframe drag-area anchor only; digitized from a plotted figure, not from released tabular wind-tunnel data.",,,,,,,,,,,,,,,,,,,,,,,,,
reference_nasa_bare_airframe_dragq_digitized,NASA_Fig30_SUI_Endurance_1.90q_-10deg,https://rotorcraft.arc.nasa.gov/Publications/files/72-2016-374.pdf,Fig. 30,SUI Endurance,1.9,90.972492062,-10.0,0.345,0.0320515488,0.019631573640000004,1.9631573640000004,Low-precision visual digitization of NASA bare-airframe Drag/q plot with DAx8 removed. Drag/q in ft^2 is an equivalent flat-plate area.,"Use as an order-of-magnitude bare-airframe drag-area anchor only; digitized from a plotted figure, not from released tabular wind-tunnel data.",,,,,,,,,,,,,,,,,,,,,,,,,
reference_nasa_bare_airframe_dragq_digitized,NASA_Fig30_SUI_Endurance_1.90q_-5deg,https://rotorcraft.arc.nasa.gov/Publications/files/72-2016-374.pdf,Fig. 30,SUI Endurance,1.9,90.972492062,-5.0,0.305,0.028335427200000003,0.01735544916,1.735544916,Low-precision visual digitization of NASA bare-airframe Drag/q plot with DAx8 removed. Drag/q in ft^2 is an equivalent flat-plate area.,"Use as an order-of-magnitude bare-airframe drag-area anchor only; digitized from a plotted figure, not from released tabular wind-tunnel data.",,,,,,,,,,,,,,,,,,,,,,,,,
reference_nasa_bare_airframe_dragq_digitized,NASA_Fig30_SUI_Endurance_1.90q_0deg,https://rotorcraft.arc.nasa.gov/Publications/files/72-2016-374.pdf,Fig. 30,SUI Endurance,1.9,90.972492062,0.0,0.3,0.027870912,0.0170709336,1.70709336,Low-precision visual digitization of NASA bare-airframe Drag/q plot with DAx8 removed. Drag/q in ft^2 is an equivalent flat-plate area.,"Use as an order-of-magnitude bare-airframe drag-area anchor only; digitized from a plotted figure, not from released tabular wind-tunnel data.",,,,,,,,,,,,,,,,,,,,,,,,,
reference_nasa_bare_airframe_dragq_digitized,NASA_Fig30_SUI_Endurance_1.90q_5deg,https://rotorcraft.arc.nasa.gov/Publications/files/72-2016-374.pdf,Fig. 30,SUI Endurance,1.9,90.972492062,5.0,0.31,0.0287999424,0.01763996472,1.763996472,Low-precision visual digitization of NASA bare-airframe Drag/q plot with DAx8 removed. Drag/q in ft^2 is an equivalent flat-plate area.,"Use as an order-of-magnitude bare-airframe drag-area anchor only; digitized from a plotted figure, not from released tabular wind-tunnel data.",,,,,,,,,,,,,,,,,,,,,,,,,
reference_nasa_bare_airframe_dragq_digitized,NASA_Fig30_SUI_Endurance_1.90q_10deg,https://rotorcraft.arc.nasa.gov/Publications/files/72-2016-374.pdf,Fig. 30,SUI Endurance,1.9,90.972492062,10.0,0.325,0.030193488000000004,0.018493511400000003,1.8493511400000002,Low-precision visual digitization of NASA bare-airframe Drag/q plot with DAx8 removed. Drag/q in ft^2 is an equivalent flat-plate area.,"Use as an order-of-magnitude bare-airframe drag-area anchor only; digitized from a plotted figure, not from released tabular wind-tunnel data.",,,,,,,,,,,,,,,,,,,,,,,,,
reference_nasa_bare_airframe_dragq_digitized,NASA_Fig30_SUI_Endurance_1.90q_20deg,https://rotorcraft.arc.nasa.gov/Publications/files/72-2016-374.pdf,Fig. 30,SUI Endurance,1.9,90.972492062,20.0,0.42,0.0390192768,0.02389930704,2.389930704,Low-precision visual digitization of NASA bare-airframe Drag/q plot with DAx8 removed. Drag/q in ft^2 is an equivalent flat-plate area.,"Use as an order-of-magnitude bare-airframe drag-area anchor only; digitized from a plotted figure, not from released tabular wind-tunnel data.",,,,,,,,,,,,,,,,,,,,,,,,,
reference_nasa_bare_airframe_dragq_digitized,NASA_Fig30_SUI_Endurance_1.90q_40deg,https://rotorcraft.arc.nasa.gov/Publications/files/72-2016-374.pdf,Fig. 30,SUI Endurance,1.9,90.972492062,40.0,0.725,0.067354704,0.041254756200000006,4.1254756200000005,Low-precision visual digitization of NASA bare-airframe Drag/q plot with DAx8 removed. Drag/q in ft^2 is an equivalent flat-plate area.,"Use as an order-of-magnitude bare-airframe drag-area anchor only; digitized from a plotted figure, not from released tabular wind-tunnel data.",,,,,,,,,,,,,,,,,,,,,,,,,
reference_nasa_bare_airframe_dragq_summary,NASA_Fig30_small_quad_0deg_median,https://rotorcraft.arc.nasa.gov/Publications/files/72-2016-374.pdf,Fig. 30,,,,0.0,,,,,,"Median of low-precision 0 deg small-quad bare-airframe Drag/q points from NASA Fig. 30. This is a bare-airframe reference, not powered rotor/body interaction drag.","3DR SOLO, DJI Phantom 3, 3DR Iris+",5,0.18,0.225,0.23,0.020903184000000002,0.012803200200000002,1.2803200200000002,,,,,,,,,,,,,,,,,
current_vs_nasa_bare_airframe_drag_area,racingQuad_x_vs_NASA_Fig30_small_quad_0deg_median,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java,,,,,,,,,,,Compares current base quadratic body drag with a low-precision NASA Fig. 30 bare-airframe flat-plate-area median for small quadcopters at 0 deg pitch.,,,,,,,,,https://rotorcraft.arc.nasa.gov/Publications/files/72-2016-374.pdf,racingQuad,x,"3DR SOLO, DJI Phantom 3, 3DR Iris+",0.0,0.225,0.020903184000000002,0.012803200200000002,0.18,0.0025,0.1825,0.29795918367346935,14.254248715098587,14.254248715098587,1.2803200200000002,18.25,14.254248715098587
current_vs_nasa_bare_airframe_drag_area,racingQuad_z_vs_NASA_Fig30_small_quad_0deg_median,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java,,,,,,,,,,,Compares current base quadratic body drag with a low-precision NASA Fig. 30 bare-airframe flat-plate-area median for small quadcopters at 0 deg pitch.,,,,,,,,,https://rotorcraft.arc.nasa.gov/Publications/files/72-2016-374.pdf,racingQuad,z,"3DR SOLO, DJI Phantom 3, 3DR Iris+",0.0,0.225,0.020903184000000002,0.012803200200000002,0.18,0.0045,0.1845,0.3012244897959183,14.410459659921584,14.410459659921585,1.2803200200000002,18.45,14.410459659921585
current_vs_nasa_bare_airframe_drag_area,cinewhoop_x_vs_NASA_Fig30_small_quad_0deg_median,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java,,,,,,,,,,,Compares current base quadratic body drag with a low-precision NASA Fig. 30 bare-airframe flat-plate-area median for small quadcopters at 0 deg pitch.,,,,,,,,,https://rotorcraft.arc.nasa.gov/Publications/files/72-2016-374.pdf,cinewhoop,x,"3DR SOLO, DJI Phantom 3, 3DR Iris+",0.0,0.225,0.020903184000000002,0.012803200200000002,0.26,0.009,0.269,0.43918367346938775,21.010372078693262,21.010372078693262,1.2803200200000002,26.900000000000002,21.010372078693262
current_vs_nasa_bare_airframe_drag_area,cinewhoop_z_vs_NASA_Fig30_small_quad_0deg_median,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java,,,,,,,,,,,Compares current base quadratic body drag with a low-precision NASA Fig. 30 bare-airframe flat-plate-area median for small quadcopters at 0 deg pitch.,,,,,,,,,https://rotorcraft.arc.nasa.gov/Publications/files/72-2016-374.pdf,cinewhoop,z,"3DR SOLO, DJI Phantom 3, 3DR Iris+",0.0,0.225,0.020903184000000002,0.012803200200000002,0.26,0.014,0.274,0.4473469387755102,21.400899440750756,21.400899440750756,1.2803200200000002,27.400000000000002,21.400899440750756
