row_type,name,metric,value,unit,source,doi,note
apdrone_drag_gps_dynamic_speed_bin,speed_bin_8-12,speed_p90_m_s,11.527999999999999,m/s,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,GPS speed/course dynamics; apparent decel coefficient assumes zero horizontal thrust and is diagnostic only.
apdrone_drag_gps_dynamic_speed_bin,speed_bin_8-12,speed_max_m_s,11.88,m/s,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,GPS speed/course dynamics; apparent decel coefficient assumes zero horizontal thrust and is diagnostic only.
apdrone_drag_gps_dynamic_speed_bin,speed_bin_8-12,along_track_accel_p50_m_s2,-0.26972593533901557,m/s^2,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,GPS speed/course dynamics; apparent decel coefficient assumes zero horizontal thrust and is diagnostic only.
apdrone_drag_gps_dynamic_speed_bin,speed_bin_8-12,along_track_accel_p90_m_s2,5.0364754425417235,m/s^2,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,GPS speed/course dynamics; apparent decel coefficient assumes zero horizontal thrust and is diagnostic only.
apdrone_drag_gps_dynamic_speed_bin,speed_bin_8-12,accelerating_fraction,0.4,fraction,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,GPS speed/course dynamics; apparent decel coefficient assumes zero horizontal thrust and is diagnostic only.
apdrone_drag_gps_dynamic_speed_bin,speed_bin_8-12,quasi_steady_fraction,0.14,fraction,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,GPS speed/course dynamics; apparent decel coefficient assumes zero horizontal thrust and is diagnostic only.
apdrone_drag_gps_dynamic_speed_bin,speed_bin_8-12,decelerating_fraction,0.46,fraction,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,GPS speed/course dynamics; apparent decel coefficient assumes zero horizontal thrust and is diagnostic only.
apdrone_drag_gps_dynamic_speed_bin,speed_bin_8-12,throttle_mean,38.692,%,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,GPS speed/course dynamics; apparent decel coefficient assumes zero horizontal thrust and is diagnostic only.
apdrone_drag_gps_dynamic_speed_bin,speed_bin_8-12,apparent_decel_coeff_count,23,count,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,GPS speed/course dynamics; apparent decel coefficient assumes zero horizontal thrust and is diagnostic only.
apdrone_drag_gps_dynamic_speed_bin,speed_bin_8-12,apparent_decel_coeff_p50,0.016740231260243498,N/(m/s)^2,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,GPS speed/course dynamics; apparent decel coefficient assumes zero horizontal thrust and is diagnostic only.
apdrone_drag_gps_dynamic_speed_bin,speed_bin_8-12,apparent_decel_coeff_p50_over_apDrone_x,0.13744032233369047,x,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,GPS speed/course dynamics; apparent decel coefficient assumes zero horizontal thrust and is diagnostic only.
apdrone_drag_gps_dynamic_speed_bin,speed_bin_8-12,apparent_decel_coeff_p50_over_racingQuad_x,0.09172729457667671,x,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,GPS speed/course dynamics; apparent decel coefficient assumes zero horizontal thrust and is diagnostic only.
apdrone_drag_gps_dynamic_speed_bin,speed_bin_12-16,event_count,42,count,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,GPS speed/course dynamics; apparent decel coefficient assumes zero horizontal thrust and is diagnostic only.
apdrone_drag_gps_dynamic_speed_bin,speed_bin_12-16,flight_count,2,count,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,GPS speed/course dynamics; apparent decel coefficient assumes zero horizontal thrust and is diagnostic only.
apdrone_drag_gps_dynamic_speed_bin,speed_bin_12-16,speed_mean_m_s,13.888333333333335,m/s,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,GPS speed/course dynamics; apparent decel coefficient assumes zero horizontal thrust and is diagnostic only.
apdrone_drag_gps_dynamic_speed_bin,speed_bin_12-16,speed_p50_m_s,13.68,m/s,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,GPS speed/course dynamics; apparent decel coefficient assumes zero horizontal thrust and is diagnostic only.
apdrone_drag_gps_dynamic_speed_bin,speed_bin_12-16,speed_p90_m_s,15.169,m/s,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,GPS speed/course dynamics; apparent decel coefficient assumes zero horizontal thrust and is diagnostic only.
apdrone_drag_gps_dynamic_speed_bin,speed_bin_12-16,speed_max_m_s,15.86,m/s,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,GPS speed/course dynamics; apparent decel coefficient assumes zero horizontal thrust and is diagnostic only.
apdrone_drag_gps_dynamic_speed_bin,speed_bin_12-16,along_track_accel_p50_m_s2,0.9568849557495389,m/s^2,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,GPS speed/course dynamics; apparent decel coefficient assumes zero horizontal thrust and is diagnostic only.
apdrone_drag_gps_dynamic_speed_bin,speed_bin_12-16,along_track_accel_p90_m_s2,3.7532093848066723,m/s^2,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,GPS speed/course dynamics; apparent decel coefficient assumes zero horizontal thrust and is diagnostic only.
apdrone_drag_gps_dynamic_speed_bin,speed_bin_12-16,accelerating_fraction,0.5476190476190477,fraction,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,GPS speed/course dynamics; apparent decel coefficient assumes zero horizontal thrust and is diagnostic only.
apdrone_drag_gps_dynamic_speed_bin,speed_bin_12-16,quasi_steady_fraction,0.0,fraction,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,GPS speed/course dynamics; apparent decel coefficient assumes zero horizontal thrust and is diagnostic only.
apdrone_drag_gps_dynamic_speed_bin,speed_bin_12-16,decelerating_fraction,0.4523809523809524,fraction,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,GPS speed/course dynamics; apparent decel coefficient assumes zero horizontal thrust and is diagnostic only.
apdrone_drag_gps_dynamic_speed_bin,speed_bin_12-16,throttle_mean,52.983333333333334,%,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,GPS speed/course dynamics; apparent decel coefficient assumes zero horizontal thrust and is diagnostic only.
apdrone_drag_gps_dynamic_speed_bin,speed_bin_12-16,apparent_decel_coeff_count,19,count,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,GPS speed/course dynamics; apparent decel coefficient assumes zero horizontal thrust and is diagnostic only.
apdrone_drag_gps_dynamic_speed_bin,speed_bin_12-16,apparent_decel_coeff_p50,0.006012910390020126,N/(m/s)^2,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,GPS speed/course dynamics; apparent decel coefficient assumes zero horizontal thrust and is diagnostic only.
apdrone_drag_gps_dynamic_speed_bin,speed_bin_12-16,apparent_decel_coeff_p50_over_apDrone_x,0.04936708037783355,x,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,GPS speed/course dynamics; apparent decel coefficient assumes zero horizontal thrust and is diagnostic only.
apdrone_drag_gps_dynamic_speed_bin,speed_bin_12-16,apparent_decel_coeff_p50_over_racingQuad_x,0.0329474541918911,x,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,GPS speed/course dynamics; apparent decel coefficient assumes zero horizontal thrust and is diagnostic only.
apdrone_drag_gps_dynamic_speed_bin,speed_bin_16-20,event_count,13,count,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,GPS speed/course dynamics; apparent decel coefficient assumes zero horizontal thrust and is diagnostic only.
apdrone_drag_gps_dynamic_speed_bin,speed_bin_16-20,flight_count,2,count,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,GPS speed/course dynamics; apparent decel coefficient assumes zero horizontal thrust and is diagnostic only.
apdrone_drag_gps_dynamic_speed_bin,speed_bin_16-20,speed_mean_m_s,17.443076923076923,m/s,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,GPS speed/course dynamics; apparent decel coefficient assumes zero horizontal thrust and is diagnostic only.
apdrone_drag_gps_dynamic_speed_bin,speed_bin_16-20,speed_p50_m_s,17.6,m/s,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,GPS speed/course dynamics; apparent decel coefficient assumes zero horizontal thrust and is diagnostic only.
apdrone_drag_gps_dynamic_speed_bin,speed_bin_16-20,speed_p90_m_s,18.584,m/s,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,GPS speed/course dynamics; apparent decel coefficient assumes zero horizontal thrust and is diagnostic only.
apdrone_drag_gps_dynamic_speed_bin,speed_bin_16-20,speed_max_m_s,18.72,m/s,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,GPS speed/course dynamics; apparent decel coefficient assumes zero horizontal thrust and is diagnostic only.
apdrone_drag_gps_dynamic_speed_bin,speed_bin_16-20,along_track_accel_p50_m_s2,2.4539739996132783,m/s^2,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,GPS speed/course dynamics; apparent decel coefficient assumes zero horizontal thrust and is diagnostic only.
apdrone_drag_gps_dynamic_speed_bin,speed_bin_16-20,along_track_accel_p90_m_s2,2.940456473459898,m/s^2,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,GPS speed/course dynamics; apparent decel coefficient assumes zero horizontal thrust and is diagnostic only.
apdrone_drag_gps_dynamic_speed_bin,speed_bin_16-20,accelerating_fraction,0.6153846153846154,fraction,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,GPS speed/course dynamics; apparent decel coefficient assumes zero horizontal thrust and is diagnostic only.
apdrone_drag_gps_dynamic_speed_bin,speed_bin_16-20,quasi_steady_fraction,0.07692307692307693,fraction,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,GPS speed/course dynamics; apparent decel coefficient assumes zero horizontal thrust and is diagnostic only.
apdrone_drag_gps_dynamic_speed_bin,speed_bin_16-20,decelerating_fraction,0.3076923076923077,fraction,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,GPS speed/course dynamics; apparent decel coefficient assumes zero horizontal thrust and is diagnostic only.
apdrone_drag_gps_dynamic_speed_bin,speed_bin_16-20,throttle_mean,60.46923076923077,%,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,GPS speed/course dynamics; apparent decel coefficient assumes zero horizontal thrust and is diagnostic only.
apdrone_drag_gps_dynamic_speed_bin,speed_bin_16-20,apparent_decel_coeff_count,4,count,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,GPS speed/course dynamics; apparent decel coefficient assumes zero horizontal thrust and is diagnostic only.
apdrone_drag_gps_dynamic_speed_bin,speed_bin_16-20,apparent_decel_coeff_p50,0.01108729892922335,N/(m/s)^2,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,GPS speed/course dynamics; apparent decel coefficient assumes zero horizontal thrust and is diagnostic only.
apdrone_drag_gps_dynamic_speed_bin,speed_bin_16-20,apparent_decel_coeff_p50_over_apDrone_x,0.0910287268409142,x,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,GPS speed/course dynamics; apparent decel coefficient assumes zero horizontal thrust and is diagnostic only.
apdrone_drag_gps_dynamic_speed_bin,speed_bin_16-20,apparent_decel_coeff_p50_over_racingQuad_x,0.060752322899853974,x,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,GPS speed/course dynamics; apparent decel coefficient assumes zero horizontal thrust and is diagnostic only.
apdrone_drag_trim_filter_summary,strict_trim_v_ge_8,event_count,0,count,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,"Strict near-steady, low-turning GPS-event filter."
apdrone_drag_trim_filter_summary,strict_trim_v_ge_8,source_file_count,0,count,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,"Strict near-steady, low-turning GPS-event filter."
apdrone_drag_trim_filter_summary,strict_trim_v_ge_8,min_speed_m_s,8.0,m/s,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,"Strict near-steady, low-turning GPS-event filter."
apdrone_drag_trim_filter_summary,strict_trim_v_ge_8,speed_p50_m_s,,m/s,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,"Strict near-steady, low-turning GPS-event filter."
apdrone_drag_trim_filter_summary,strict_trim_v_ge_8,speed_p90_m_s,,m/s,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,"Strict near-steady, low-turning GPS-event filter."
apdrone_drag_trim_filter_summary,strict_trim_v_ge_8,speed_max_m_s,,m/s,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,"Strict near-steady, low-turning GPS-event filter."
apdrone_drag_trim_filter_summary,strict_trim_v_ge_8,throttle_p50,,%,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,"Strict near-steady, low-turning GPS-event filter."
apdrone_drag_trim_filter_summary,strict_trim_v_ge_8,along_accel_p50_m_s2,,m/s^2,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,"Strict near-steady, low-turning GPS-event filter."
apdrone_drag_trim_filter_summary,strict_trim_v_ge_8,abs_cross_accel_p50_m_s2,,m/s^2,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,"Strict near-steady, low-turning GPS-event filter."
apdrone_drag_trim_filter_summary,strict_trim_v_ge_8,abs_turn_rate_p50_deg_s,,deg/s,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,"Strict near-steady, low-turning GPS-event filter."
apdrone_drag_trim_filter_summary,strict_trim_v_ge_8,decelerating_event_count,0,count,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,"Strict near-steady, low-turning GPS-event filter."
apdrone_drag_trim_filter_summary,strict_trim_v_ge_8,decel_only_drag_coeff_p50,,N/(m/s)^2,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,"Strict near-steady, low-turning GPS-event filter."
apdrone_drag_trim_filter_summary,strict_trim_v_ge_8,decel_only_coeff_p50_over_apDrone_x,,x,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,"Strict near-steady, low-turning GPS-event filter."
apdrone_drag_trim_filter_summary,strict_trim_v_ge_8,decel_only_coeff_p50_over_racingQuad_x,,x,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,"Strict near-steady, low-turning GPS-event filter."
apdrone_drag_trim_filter_summary,relaxed_trim_v_ge_8,event_count,8,count,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,Relaxed near-steady filter for sparse high-speed data.
apdrone_drag_trim_filter_summary,relaxed_trim_v_ge_8,source_file_count,3,count,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,Relaxed near-steady filter for sparse high-speed data.
apdrone_drag_trim_filter_summary,relaxed_trim_v_ge_8,min_speed_m_s,8.0,m/s,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,Relaxed near-steady filter for sparse high-speed data.
apdrone_drag_trim_filter_summary,relaxed_trim_v_ge_8,speed_p50_m_s,8.22,m/s,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,Relaxed near-steady filter for sparse high-speed data.
apdrone_drag_trim_filter_summary,relaxed_trim_v_ge_8,speed_p90_m_s,16.641,m/s,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,Relaxed near-steady filter for sparse high-speed data.
apdrone_drag_trim_filter_summary,relaxed_trim_v_ge_8,speed_max_m_s,18.09,m/s,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,Relaxed near-steady filter for sparse high-speed data.
apdrone_drag_trim_filter_summary,relaxed_trim_v_ge_8,throttle_p50,52.4,%,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,Relaxed near-steady filter for sparse high-speed data.
apdrone_drag_trim_filter_summary,relaxed_trim_v_ge_8,along_accel_p50_m_s2,0.07985796928941254,m/s^2,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,Relaxed near-steady filter for sparse high-speed data.
apdrone_drag_trim_filter_summary,relaxed_trim_v_ge_8,abs_cross_accel_p50_m_s2,0.8224221408067953,m/s^2,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,Relaxed near-steady filter for sparse high-speed data.
apdrone_drag_trim_filter_summary,relaxed_trim_v_ge_8,abs_turn_rate_p50_deg_s,5.562922303626909,deg/s,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,Relaxed near-steady filter for sparse high-speed data.
apdrone_drag_trim_filter_summary,relaxed_trim_v_ge_8,decelerating_event_count,4,count,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,Relaxed near-steady filter for sparse high-speed data.
apdrone_drag_trim_filter_summary,relaxed_trim_v_ge_8,decel_only_drag_coeff_p50,0.001438041920101499,N/(m/s)^2,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,Relaxed near-steady filter for sparse high-speed data.
apdrone_drag_trim_filter_summary,relaxed_trim_v_ge_8,decel_only_coeff_p50_over_apDrone_x,0.011806583908879304,x,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,Relaxed near-steady filter for sparse high-speed data.
apdrone_drag_trim_filter_summary,relaxed_trim_v_ge_8,decel_only_coeff_p50_over_racingQuad_x,0.007879681753980817,x,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,Relaxed near-steady filter for sparse high-speed data.
apdrone_drag_trim_filter_summary,strict_trim_v_ge_12,event_count,0,count,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,Strict candidate filter above 12 m/s.
apdrone_drag_trim_filter_summary,strict_trim_v_ge_12,source_file_count,0,count,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,Strict candidate filter above 12 m/s.
apdrone_drag_trim_filter_summary,strict_trim_v_ge_12,min_speed_m_s,12.0,m/s,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,Strict candidate filter above 12 m/s.
apdrone_drag_trim_filter_summary,strict_trim_v_ge_12,speed_p50_m_s,,m/s,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,Strict candidate filter above 12 m/s.
apdrone_drag_trim_filter_summary,strict_trim_v_ge_12,speed_p90_m_s,,m/s,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,Strict candidate filter above 12 m/s.
apdrone_drag_trim_filter_summary,strict_trim_v_ge_12,speed_max_m_s,,m/s,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,Strict candidate filter above 12 m/s.
apdrone_drag_trim_filter_summary,strict_trim_v_ge_12,throttle_p50,,%,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,Strict candidate filter above 12 m/s.
apdrone_drag_trim_filter_summary,strict_trim_v_ge_12,along_accel_p50_m_s2,,m/s^2,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,Strict candidate filter above 12 m/s.
apdrone_drag_trim_filter_summary,strict_trim_v_ge_12,abs_cross_accel_p50_m_s2,,m/s^2,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,Strict candidate filter above 12 m/s.
apdrone_drag_trim_filter_summary,strict_trim_v_ge_12,abs_turn_rate_p50_deg_s,,deg/s,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,Strict candidate filter above 12 m/s.
apdrone_drag_trim_filter_summary,strict_trim_v_ge_12,decelerating_event_count,0,count,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,Strict candidate filter above 12 m/s.
apdrone_drag_trim_filter_summary,strict_trim_v_ge_12,decel_only_drag_coeff_p50,,N/(m/s)^2,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,Strict candidate filter above 12 m/s.
apdrone_drag_trim_filter_summary,strict_trim_v_ge_12,decel_only_coeff_p50_over_apDrone_x,,x,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,Strict candidate filter above 12 m/s.
apdrone_drag_trim_filter_summary,strict_trim_v_ge_12,decel_only_coeff_p50_over_racingQuad_x,,x,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,Strict candidate filter above 12 m/s.
apdrone_drag_trim_filter_summary,relaxed_trim_v_ge_12,event_count,2,count,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,Relaxed candidate filter above 12 m/s.
apdrone_drag_trim_filter_summary,relaxed_trim_v_ge_12,source_file_count,2,count,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,Relaxed candidate filter above 12 m/s.
apdrone_drag_trim_filter_summary,relaxed_trim_v_ge_12,min_speed_m_s,12.0,m/s,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,Relaxed candidate filter above 12 m/s.
apdrone_drag_trim_filter_summary,relaxed_trim_v_ge_12,speed_p50_m_s,17.055,m/s,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,Relaxed candidate filter above 12 m/s.
apdrone_drag_trim_filter_summary,relaxed_trim_v_ge_12,speed_p90_m_s,17.883,m/s,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,Relaxed candidate filter above 12 m/s.
apdrone_drag_trim_filter_summary,relaxed_trim_v_ge_12,speed_max_m_s,18.09,m/s,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,Relaxed candidate filter above 12 m/s.
apdrone_drag_trim_filter_summary,relaxed_trim_v_ge_12,throttle_p50,63.75,%,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,Relaxed candidate filter above 12 m/s.
apdrone_drag_trim_filter_summary,relaxed_trim_v_ge_12,along_accel_p50_m_s2,0.28608317958039076,m/s^2,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,Relaxed candidate filter above 12 m/s.
apdrone_drag_trim_filter_summary,relaxed_trim_v_ge_12,abs_cross_accel_p50_m_s2,0.9740259637486504,m/s^2,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,Relaxed candidate filter above 12 m/s.
apdrone_drag_trim_filter_summary,relaxed_trim_v_ge_12,abs_turn_rate_p50_deg_s,3.2601643610117312,deg/s,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,Relaxed candidate filter above 12 m/s.
apdrone_drag_trim_filter_summary,relaxed_trim_v_ge_12,decelerating_event_count,1,count,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,Relaxed candidate filter above 12 m/s.
apdrone_drag_trim_filter_summary,relaxed_trim_v_ge_12,decel_only_drag_coeff_p50,3.857089674936457e-06,N/(m/s)^2,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,Relaxed candidate filter above 12 m/s.
apdrone_drag_trim_filter_summary,relaxed_trim_v_ge_12,decel_only_coeff_p50_over_apDrone_x,3.1667402914092424e-05,x,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,Relaxed candidate filter above 12 m/s.
apdrone_drag_trim_filter_summary,relaxed_trim_v_ge_12,decel_only_coeff_p50_over_racingQuad_x,2.1134737944857298e-05,x,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,Relaxed candidate filter above 12 m/s.
apdrone_drag_trim_filter_summary,straight_fast_v_ge_16,event_count,10,count,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,High-speed straight-ish events; not steady trim because along-track acceleration is allowed up to 3 m/s^2.
apdrone_drag_trim_filter_summary,straight_fast_v_ge_16,source_file_count,2,count,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,High-speed straight-ish events; not steady trim because along-track acceleration is allowed up to 3 m/s^2.
apdrone_drag_trim_filter_summary,straight_fast_v_ge_16,min_speed_m_s,16.0,m/s,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,High-speed straight-ish events; not steady trim because along-track acceleration is allowed up to 3 m/s^2.
apdrone_drag_trim_filter_summary,straight_fast_v_ge_16,speed_p50_m_s,17.41,m/s,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,High-speed straight-ish events; not steady trim because along-track acceleration is allowed up to 3 m/s^2.
apdrone_drag_trim_filter_summary,straight_fast_v_ge_16,speed_p90_m_s,18.423,m/s,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,High-speed straight-ish events; not steady trim because along-track acceleration is allowed up to 3 m/s^2.
apdrone_drag_trim_filter_summary,straight_fast_v_ge_16,speed_max_m_s,18.63,m/s,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,High-speed straight-ish events; not steady trim because along-track acceleration is allowed up to 3 m/s^2.
apdrone_drag_trim_filter_summary,straight_fast_v_ge_16,throttle_p50,58.75,%,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,High-speed straight-ish events; not steady trim because along-track acceleration is allowed up to 3 m/s^2.
apdrone_drag_trim_filter_summary,straight_fast_v_ge_16,along_accel_p50_m_s2,2.4883873748931897,m/s^2,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,High-speed straight-ish events; not steady trim because along-track acceleration is allowed up to 3 m/s^2.
