row_type,name,metric,value,unit,source_file,source_url,evidence_role,note,propeller_hash,propeller_title,propeller_brand,propeller_name,propeller_diameter_in,propeller_pitch_in,propeller_weight_g,propeller_material,benchmarks_count,test_hash,test_title,test_link,created_at,creator_name,device,powertrain_index,motor_title,motor_kv_rpm_per_v,esc_title,sample_index,time_s,throttle_us,rotation_speed_rpm,thrust_kgf,thrust_n,torque_nm,voltage_v,current_a,electrical_power_w,mechanical_power_w,motor_esc_efficiency_percent,propeller_efficiency_gf_per_w,overall_efficiency_gf_per_w,omega_rad_s,tip_speed_m_s,tip_mach_isa,static_thrust_k_n_per_rad_s2,static_ct,static_cp_from_mechanical_power,static_torque_coefficient,thrust_over_current_racing_max_per_rotor,rpm_over_current_racing_max,current_over_current_racing_per_motor_limit
tyto_5in_static_packet_test_summary,DYS Samguk Wei HQ 5141 (e3m),electrical_power_w_max,453.179293831,W,docs/data/tyto_5in_static_prop_packet.csv,https://database.tytorobotics.com/tests/e3m/dys-samguk-wei-hq-5141,tyto_public_static_test_summary,Tyto public database static test page parsed from embedded benchmark-data-table JSON.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tyto_5in_static_packet_test_summary,DYS Samguk Wei HQ 5141 (e3m),electrical_power_w_p50,149.428453796,W,docs/data/tyto_5in_static_prop_packet.csv,https://database.tytorobotics.com/tests/e3m/dys-samguk-wei-hq-5141,tyto_public_static_test_summary,Tyto public database static test page parsed from embedded benchmark-data-table JSON.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tyto_5in_static_packet_test_summary,DYS Samguk Wei HQ 5141 (e3m),mechanical_power_w_max,286.189550555,W,docs/data/tyto_5in_static_prop_packet.csv,https://database.tytorobotics.com/tests/e3m/dys-samguk-wei-hq-5141,tyto_public_static_test_summary,Tyto public database static test page parsed from embedded benchmark-data-table JSON.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tyto_5in_static_packet_test_summary,DYS Samguk Wei HQ 5141 (e3m),mechanical_power_w_p50,86.6322470026,W,docs/data/tyto_5in_static_prop_packet.csv,https://database.tytorobotics.com/tests/e3m/dys-samguk-wei-hq-5141,tyto_public_static_test_summary,Tyto public database static test page parsed from embedded benchmark-data-table JSON.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tyto_5in_static_packet_test_summary,DYS Samguk Wei HQ 5141 (e3m),torque_nm_max,0.120978702874,N*m,docs/data/tyto_5in_static_prop_packet.csv,https://database.tytorobotics.com/tests/e3m/dys-samguk-wei-hq-5141,tyto_public_static_test_summary,Tyto public database static test page parsed from embedded benchmark-data-table JSON.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tyto_5in_static_packet_test_summary,DYS Samguk Wei HQ 5141 (e3m),torque_nm_p50,0.0543082137791,N*m,docs/data/tyto_5in_static_prop_packet.csv,https://database.tytorobotics.com/tests/e3m/dys-samguk-wei-hq-5141,tyto_public_static_test_summary,Tyto public database static test page parsed from embedded benchmark-data-table JSON.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tyto_5in_static_packet_test_summary,DYS Samguk Wei HQ 5141 (e3m),static_thrust_k_n_per_rad_s2_max,1.95744163996e-06,N/(rad/s)^2,docs/data/tyto_5in_static_prop_packet.csv,https://database.tytorobotics.com/tests/e3m/dys-samguk-wei-hq-5141,tyto_public_static_test_summary,Tyto public database static test page parsed from embedded benchmark-data-table JSON.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tyto_5in_static_packet_test_summary,DYS Samguk Wei HQ 5141 (e3m),static_thrust_k_n_per_rad_s2_p50,1.88977828152e-06,N/(rad/s)^2,docs/data/tyto_5in_static_prop_packet.csv,https://database.tytorobotics.com/tests/e3m/dys-samguk-wei-hq-5141,tyto_public_static_test_summary,Tyto public database static test page parsed from embedded benchmark-data-table JSON.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tyto_5in_static_packet_test_summary,DYS Samguk Wei HQ 5141 (e3m),static_ct_max,0.224025213465,CT,docs/data/tyto_5in_static_prop_packet.csv,https://database.tytorobotics.com/tests/e3m/dys-samguk-wei-hq-5141,tyto_public_static_test_summary,Tyto public database static test page parsed from embedded benchmark-data-table JSON.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tyto_5in_static_packet_test_summary,DYS Samguk Wei HQ 5141 (e3m),static_ct_p50,0.216281279746,CT,docs/data/tyto_5in_static_prop_packet.csv,https://database.tytorobotics.com/tests/e3m/dys-samguk-wei-hq-5141,tyto_public_static_test_summary,Tyto public database static test page parsed from embedded benchmark-data-table JSON.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tyto_5in_static_packet_test_summary,DYS Samguk Wei HQ 5141 (e3m),static_cp_from_mechanical_power_max,0.120966869838,CP,docs/data/tyto_5in_static_prop_packet.csv,https://database.tytorobotics.com/tests/e3m/dys-samguk-wei-hq-5141,tyto_public_static_test_summary,Tyto public database static test page parsed from embedded benchmark-data-table JSON.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tyto_5in_static_packet_test_summary,DYS Samguk Wei HQ 5141 (e3m),static_cp_from_mechanical_power_p50,0.118023625701,CP,docs/data/tyto_5in_static_prop_packet.csv,https://database.tytorobotics.com/tests/e3m/dys-samguk-wei-hq-5141,tyto_public_static_test_summary,Tyto public database static test page parsed from embedded benchmark-data-table JSON.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tyto_5in_static_packet_test_summary,DYS Samguk Wei HQ 5141 (e3m),tip_mach_isa_max,0.45026377346,Mach,docs/data/tyto_5in_static_prop_packet.csv,https://database.tytorobotics.com/tests/e3m/dys-samguk-wei-hq-5141,tyto_public_static_test_summary,Tyto public database static test page parsed from embedded benchmark-data-table JSON.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tyto_5in_static_packet_test_summary,DYS Samguk Wei HQ 5141 (e3m),tip_mach_isa_p50,0.303624084157,Mach,docs/data/tyto_5in_static_prop_packet.csv,https://database.tytorobotics.com/tests/e3m/dys-samguk-wei-hq-5141,tyto_public_static_test_summary,Tyto public database static test page parsed from embedded benchmark-data-table JSON.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tyto_5in_static_packet_test_summary,DYS Samguk Wei HQ 5141 (e3m),thrust_over_current_racing_max_per_rotor_max,0.805783990829,ratio,docs/data/tyto_5in_static_prop_packet.csv,https://database.tytorobotics.com/tests/e3m/dys-samguk-wei-hq-5141,tyto_public_static_test_summary,Tyto public database static test page parsed from embedded benchmark-data-table JSON.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tyto_5in_static_packet_test_summary,DYS Samguk Wei HQ 5141 (e3m),thrust_over_current_racing_max_per_rotor_p50,0.356875976368,ratio,docs/data/tyto_5in_static_prop_packet.csv,https://database.tytorobotics.com/tests/e3m/dys-samguk-wei-hq-5141,tyto_public_static_test_summary,Tyto public database static test page parsed from embedded benchmark-data-table JSON.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tyto_5in_static_packet_test_summary,DYS Samguk Wei HQ 5141 (e3m),rpm_over_current_racing_max_max,0.775286043112,ratio,docs/data/tyto_5in_static_prop_packet.csv,https://database.tytorobotics.com/tests/e3m/dys-samguk-wei-hq-5141,tyto_public_static_test_summary,Tyto public database static test page parsed from embedded benchmark-data-table JSON.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tyto_5in_static_packet_test_summary,DYS Samguk Wei HQ 5141 (e3m),rpm_over_current_racing_max_p50,0.522794700962,ratio,docs/data/tyto_5in_static_prop_packet.csv,https://database.tytorobotics.com/tests/e3m/dys-samguk-wei-hq-5141,tyto_public_static_test_summary,Tyto public database static test page parsed from embedded benchmark-data-table JSON.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tyto_5in_static_packet_test_summary,DYS Samguk Wei HQ 5141 (e3m),current_over_current_racing_per_motor_limit_max,1.40546886275,ratio,docs/data/tyto_5in_static_prop_packet.csv,https://database.tytorobotics.com/tests/e3m/dys-samguk-wei-hq-5141,tyto_public_static_test_summary,Tyto public database static test page parsed from embedded benchmark-data-table JSON.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tyto_5in_static_packet_test_summary,DYS Samguk Wei HQ 5141 (e3m),current_over_current_racing_per_motor_limit_p50,0.437690713247,ratio,docs/data/tyto_5in_static_prop_packet.csv,https://database.tytorobotics.com/tests/e3m/dys-samguk-wei-hq-5141,tyto_public_static_test_summary,Tyto public database static test page parsed from embedded benchmark-data-table JSON.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tyto_5in_static_packet_test_summary,DYS Samguk Wei HQ 5141 (e3m),positive_static_thrust_k_p50,1.88977828152e-06,N/(rad/s)^2,docs/data/tyto_5in_static_prop_packet.csv,https://database.tytorobotics.com/tests/e3m/dys-samguk-wei-hq-5141,tyto_public_static_test_summary,Tyto public database static test page parsed from embedded benchmark-data-table JSON.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tyto_5in_static_packet_test_summary,DYS Samguk Wei HQ 5141 (e3m),positive_static_thrust_k_p10,1.75387462268e-06,N/(rad/s)^2,docs/data/tyto_5in_static_prop_packet.csv,https://database.tytorobotics.com/tests/e3m/dys-samguk-wei-hq-5141,tyto_public_static_test_summary,Tyto public database static test page parsed from embedded benchmark-data-table JSON.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tyto_5in_static_packet_test_summary,DYS Samguk Wei HQ 5141 (e3m),positive_static_thrust_k_p90,1.95171292521e-06,N/(rad/s)^2,docs/data/tyto_5in_static_prop_packet.csv,https://database.tytorobotics.com/tests/e3m/dys-samguk-wei-hq-5141,tyto_public_static_test_summary,Tyto public database static test page parsed from embedded benchmark-data-table JSON.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tyto_5in_static_packet_test_summary,DYS Samguk Wei HQ 5141 (e3m),positive_static_thrust_k_p50_over_current_racing_k,1.30329536657,ratio,docs/data/tyto_5in_static_prop_packet.csv,https://database.tytorobotics.com/tests/e3m/dys-samguk-wei-hq-5141,tyto_public_static_test_summary,Tyto public database static test page parsed from embedded benchmark-data-table JSON.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tyto_5in_static_packet_test_summary,Upload template single motor (ed67),sample_count,11,count,docs/data/tyto_5in_static_prop_packet.csv,https://database.tytorobotics.com/tests/ed67/upload-template-single-motor,tyto_public_static_test_summary,Tyto public database static test page parsed from embedded benchmark-data-table JSON.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tyto_5in_static_packet_test_summary,Upload template single motor (ed67),thrust_n_max,1.74188244343,N,docs/data/tyto_5in_static_prop_packet.csv,https://database.tytorobotics.com/tests/ed67/upload-template-single-motor,tyto_public_static_test_summary,Tyto public database static test page parsed from embedded benchmark-data-table JSON.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tyto_5in_static_packet_test_summary,Upload template single motor (ed67),thrust_n_p50,0.667750895023,N,docs/data/tyto_5in_static_prop_packet.csv,https://database.tytorobotics.com/tests/ed67/upload-template-single-motor,tyto_public_static_test_summary,Tyto public database static test page parsed from embedded benchmark-data-table JSON.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tyto_5in_static_packet_test_summary,Upload template single motor (ed67),rotation_speed_rpm_max,15763.2961779,rpm,docs/data/tyto_5in_static_prop_packet.csv,https://database.tytorobotics.com/tests/ed67/upload-template-single-motor,tyto_public_static_test_summary,Tyto public database static test page parsed from embedded benchmark-data-table JSON.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tyto_5in_static_packet_test_summary,Upload template single motor (ed67),rotation_speed_rpm_p50,10206.9321153,rpm,docs/data/tyto_5in_static_prop_packet.csv,https://database.tytorobotics.com/tests/ed67/upload-template-single-motor,tyto_public_static_test_summary,Tyto public database static test page parsed from embedded benchmark-data-table JSON.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tyto_5in_static_packet_test_summary,Upload template single motor (ed67),current_a_max,5.58006620407,A,docs/data/tyto_5in_static_prop_packet.csv,https://database.tytorobotics.com/tests/ed67/upload-template-single-motor,tyto_public_static_test_summary,Tyto public database static test page parsed from embedded benchmark-data-table JSON.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tyto_5in_static_packet_test_summary,Upload template single motor (ed67),current_a_p50,1.32537436485,A,docs/data/tyto_5in_static_prop_packet.csv,https://database.tytorobotics.com/tests/ed67/upload-template-single-motor,tyto_public_static_test_summary,Tyto public database static test page parsed from embedded benchmark-data-table JSON.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tyto_5in_static_packet_test_summary,Upload template single motor (ed67),voltage_v_max,8.38506031036,V,docs/data/tyto_5in_static_prop_packet.csv,https://database.tytorobotics.com/tests/ed67/upload-template-single-motor,tyto_public_static_test_summary,Tyto public database static test page parsed from embedded benchmark-data-table JSON.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tyto_5in_static_packet_test_summary,Upload template single motor (ed67),voltage_v_p50,8.16868972778,V,docs/data/tyto_5in_static_prop_packet.csv,https://database.tytorobotics.com/tests/ed67/upload-template-single-motor,tyto_public_static_test_summary,Tyto public database static test page parsed from embedded benchmark-data-table JSON.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tyto_5in_static_packet_test_summary,Upload template single motor (ed67),electrical_power_w_max,43.9611439495,W,docs/data/tyto_5in_static_prop_packet.csv,https://database.tytorobotics.com/tests/ed67/upload-template-single-motor,tyto_public_static_test_summary,Tyto public database static test page parsed from embedded benchmark-data-table JSON.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tyto_5in_static_packet_test_summary,Upload template single motor (ed67),electrical_power_w_p50,10.5335084982,W,docs/data/tyto_5in_static_prop_packet.csv,https://database.tytorobotics.com/tests/ed67/upload-template-single-motor,tyto_public_static_test_summary,Tyto public database static test page parsed from embedded benchmark-data-table JSON.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tyto_5in_static_packet_test_summary,Upload template single motor (ed67),mechanical_power_w_max,25.2447714997,W,docs/data/tyto_5in_static_prop_packet.csv,https://database.tytorobotics.com/tests/ed67/upload-template-single-motor,tyto_public_static_test_summary,Tyto public database static test page parsed from embedded benchmark-data-table JSON.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tyto_5in_static_packet_test_summary,Upload template single motor (ed67),mechanical_power_w_p50,6.36316783017,W,docs/data/tyto_5in_static_prop_packet.csv,https://database.tytorobotics.com/tests/ed67/upload-template-single-motor,tyto_public_static_test_summary,Tyto public database static test page parsed from embedded benchmark-data-table JSON.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tyto_5in_static_packet_test_summary,Upload template single motor (ed67),torque_nm_max,0.0152931092307,N*m,docs/data/tyto_5in_static_prop_packet.csv,https://database.tytorobotics.com/tests/ed67/upload-template-single-motor,tyto_public_static_test_summary,Tyto public database static test page parsed from embedded benchmark-data-table JSON.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tyto_5in_static_packet_test_summary,Upload template single motor (ed67),torque_nm_p50,0.00595318712294,N*m,docs/data/tyto_5in_static_prop_packet.csv,https://database.tytorobotics.com/tests/ed67/upload-template-single-motor,tyto_public_static_test_summary,Tyto public database static test page parsed from embedded benchmark-data-table JSON.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tyto_5in_static_packet_test_summary,Upload template single motor (ed67),static_thrust_k_n_per_rad_s2_max,6.39245286893e-07,N/(rad/s)^2,docs/data/tyto_5in_static_prop_packet.csv,https://database.tytorobotics.com/tests/ed67/upload-template-single-motor,tyto_public_static_test_summary,Tyto public database static test page parsed from embedded benchmark-data-table JSON.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tyto_5in_static_packet_test_summary,Upload template single motor (ed67),static_thrust_k_n_per_rad_s2_p50,5.74374213504e-07,N/(rad/s)^2,docs/data/tyto_5in_static_prop_packet.csv,https://database.tytorobotics.com/tests/ed67/upload-template-single-motor,tyto_public_static_test_summary,Tyto public database static test page parsed from embedded benchmark-data-table JSON.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tyto_5in_static_packet_test_summary,Upload template single motor (ed67),static_ct_max,0.0791910860194,CT,docs/data/tyto_5in_static_prop_packet.csv,https://database.tytorobotics.com/tests/ed67/upload-template-single-motor,tyto_public_static_test_summary,Tyto public database static test page parsed from embedded benchmark-data-table JSON.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tyto_5in_static_packet_test_summary,Upload template single motor (ed67),static_ct_p50,0.0711547174169,CT,docs/data/tyto_5in_static_prop_packet.csv,https://database.tytorobotics.com/tests/ed67/upload-template-single-motor,tyto_public_static_test_summary,Tyto public database static test page parsed from embedded benchmark-data-table JSON.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tyto_5in_static_packet_test_summary,Upload template single motor (ed67),static_cp_from_mechanical_power_max,0.0350000478783,CP,docs/data/tyto_5in_static_prop_packet.csv,https://database.tytorobotics.com/tests/ed67/upload-template-single-motor,tyto_public_static_test_summary,Tyto public database static test page parsed from embedded benchmark-data-table JSON.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tyto_5in_static_packet_test_summary,Upload template single motor (ed67),static_cp_from_mechanical_power_p50,0.0318779884999,CP,docs/data/tyto_5in_static_prop_packet.csv,https://database.tytorobotics.com/tests/ed67/upload-template-single-motor,tyto_public_static_test_summary,Tyto public database static test page parsed from embedded benchmark-data-table JSON.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tyto_5in_static_packet_test_summary,Upload template single motor (ed67),tip_mach_isa_max,0.308033279484,Mach,docs/data/tyto_5in_static_prop_packet.csv,https://database.tytorobotics.com/tests/ed67/upload-template-single-motor,tyto_public_static_test_summary,Tyto public database static test page parsed from embedded benchmark-data-table JSON.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tyto_5in_static_packet_test_summary,Upload template single motor (ed67),tip_mach_isa_p50,0.199455414495,Mach,docs/data/tyto_5in_static_prop_packet.csv,https://database.tytorobotics.com/tests/ed67/upload-template-single-motor,tyto_public_static_test_summary,Tyto public database static test page parsed from embedded benchmark-data-table JSON.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tyto_5in_static_packet_test_summary,Upload template single motor (ed67),thrust_over_current_racing_max_per_rotor_max,0.129028329143,ratio,docs/data/tyto_5in_static_prop_packet.csv,https://database.tytorobotics.com/tests/ed67/upload-template-single-motor,tyto_public_static_test_summary,Tyto public database static test page parsed from embedded benchmark-data-table JSON.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tyto_5in_static_packet_test_summary,Upload template single motor (ed67),thrust_over_current_racing_max_per_rotor_p50,0.049463029261,ratio,docs/data/tyto_5in_static_prop_packet.csv,https://database.tytorobotics.com/tests/ed67/upload-template-single-motor,tyto_public_static_test_summary,Tyto public database static test page parsed from embedded benchmark-data-table JSON.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tyto_5in_static_packet_test_summary,Upload template single motor (ed67),rpm_over_current_racing_max_max,0.540994401069,ratio,docs/data/tyto_5in_static_prop_packet.csv,https://database.tytorobotics.com/tests/ed67/upload-template-single-motor,tyto_public_static_test_summary,Tyto public database static test page parsed from embedded benchmark-data-table JSON.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tyto_5in_static_packet_test_summary,Upload template single motor (ed67),rpm_over_current_racing_max_p50,0.350300664542,ratio,docs/data/tyto_5in_static_prop_packet.csv,https://database.tytorobotics.com/tests/ed67/upload-template-single-motor,tyto_public_static_test_summary,Tyto public database static test page parsed from embedded benchmark-data-table JSON.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tyto_5in_static_packet_test_summary,Upload template single motor (ed67),current_over_current_racing_per_motor_limit_max,0.248002942403,ratio,docs/data/tyto_5in_static_prop_packet.csv,https://database.tytorobotics.com/tests/ed67/upload-template-single-motor,tyto_public_static_test_summary,Tyto public database static test page parsed from embedded benchmark-data-table JSON.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tyto_5in_static_packet_test_summary,Upload template single motor (ed67),current_over_current_racing_per_motor_limit_p50,0.0589055273268,ratio,docs/data/tyto_5in_static_prop_packet.csv,https://database.tytorobotics.com/tests/ed67/upload-template-single-motor,tyto_public_static_test_summary,Tyto public database static test page parsed from embedded benchmark-data-table JSON.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tyto_5in_static_packet_test_summary,Upload template single motor (ed67),positive_static_thrust_k_p50,5.90610049486e-07,N/(rad/s)^2,docs/data/tyto_5in_static_prop_packet.csv,https://database.tytorobotics.com/tests/ed67/upload-template-single-motor,tyto_public_static_test_summary,Tyto public database static test page parsed from embedded benchmark-data-table JSON.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tyto_5in_static_packet_test_summary,Upload template single motor (ed67),positive_static_thrust_k_p10,5.47449901539e-07,N/(rad/s)^2,docs/data/tyto_5in_static_prop_packet.csv,https://database.tytorobotics.com/tests/ed67/upload-template-single-motor,tyto_public_static_test_summary,Tyto public database static test page parsed from embedded benchmark-data-table JSON.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tyto_5in_static_packet_test_summary,Upload template single motor (ed67),positive_static_thrust_k_p90,6.32824096046e-07,N/(rad/s)^2,docs/data/tyto_5in_static_prop_packet.csv,https://database.tytorobotics.com/tests/ed67/upload-template-single-motor,tyto_public_static_test_summary,Tyto public database static test page parsed from embedded benchmark-data-table JSON.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tyto_5in_static_packet_test_summary,Upload template single motor (ed67),positive_static_thrust_k_p50_over_current_racing_k,0.407317275508,ratio,docs/data/tyto_5in_static_prop_packet.csv,https://database.tytorobotics.com/tests/ed67/upload-template-single-motor,tyto_public_static_test_summary,Tyto public database static test page parsed from embedded benchmark-data-table JSON.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tyto_5in_static_packet_test_summary,DYS Samguk Shu DAL 5040 Cyclone (egm),sample_count,21,count,docs/data/tyto_5in_static_prop_packet.csv,https://database.tytorobotics.com/tests/egm/dys-samguk-shu-dal-5040-cyclone,tyto_public_static_test_summary,Tyto public database static test page parsed from embedded benchmark-data-table JSON.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tyto_5in_static_packet_test_summary,DYS Samguk Shu DAL 5040 Cyclone (egm),thrust_n_max,10.4884313393,N,docs/data/tyto_5in_static_prop_packet.csv,https://database.tytorobotics.com/tests/egm/dys-samguk-shu-dal-5040-cyclone,tyto_public_static_test_summary,Tyto public database static test page parsed from embedded benchmark-data-table JSON.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tyto_5in_static_packet_test_summary,DYS Samguk Shu DAL 5040 Cyclone (egm),thrust_n_p50,4.12725705916,N,docs/data/tyto_5in_static_prop_packet.csv,https://database.tytorobotics.com/tests/egm/dys-samguk-shu-dal-5040-cyclone,tyto_public_static_test_summary,Tyto public database static test page parsed from embedded benchmark-data-table JSON.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tyto_5in_static_packet_test_summary,DYS Samguk Shu DAL 5040 Cyclone (egm),rotation_speed_rpm_max,27491,rpm,docs/data/tyto_5in_static_prop_packet.csv,https://database.tytorobotics.com/tests/egm/dys-samguk-shu-dal-5040-cyclone,tyto_public_static_test_summary,Tyto public database static test page parsed from embedded benchmark-data-table JSON.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tyto_5in_static_packet_test_summary,DYS Samguk Shu DAL 5040 Cyclone (egm),rotation_speed_rpm_p50,18062,rpm,docs/data/tyto_5in_static_prop_packet.csv,https://database.tytorobotics.com/tests/egm/dys-samguk-shu-dal-5040-cyclone,tyto_public_static_test_summary,Tyto public database static test page parsed from embedded benchmark-data-table JSON.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tyto_5in_static_packet_test_summary,DYS Samguk Shu DAL 5040 Cyclone (egm),current_a_max,28.0294689751,A,docs/data/tyto_5in_static_prop_packet.csv,https://database.tytorobotics.com/tests/egm/dys-samguk-shu-dal-5040-cyclone,tyto_public_static_test_summary,Tyto public database static test page parsed from embedded benchmark-data-table JSON.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tyto_5in_static_packet_test_summary,DYS Samguk Shu DAL 5040 Cyclone (egm),current_a_p50,7.73081252575,A,docs/data/tyto_5in_static_prop_packet.csv,https://database.tytorobotics.com/tests/egm/dys-samguk-shu-dal-5040-cyclone,tyto_public_static_test_summary,Tyto public database static test page parsed from embedded benchmark-data-table JSON.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tyto_5in_static_packet_test_summary,DYS Samguk Shu DAL 5040 Cyclone (egm),voltage_v_max,16.7852752495,V,docs/data/tyto_5in_static_prop_packet.csv,https://database.tytorobotics.com/tests/egm/dys-samguk-shu-dal-5040-cyclone,tyto_public_static_test_summary,Tyto public database static test page parsed from embedded benchmark-data-table JSON.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tyto_5in_static_packet_test_summary,DYS Samguk Shu DAL 5040 Cyclone (egm),voltage_v_p50,15.2449140167,V,docs/data/tyto_5in_static_prop_packet.csv,https://database.tytorobotics.com/tests/egm/dys-samguk-shu-dal-5040-cyclone,tyto_public_static_test_summary,Tyto public database static test page parsed from embedded benchmark-data-table JSON.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tyto_5in_static_packet_test_summary,DYS Samguk Shu DAL 5040 Cyclone (egm),electrical_power_w_max,412.300805306,W,docs/data/tyto_5in_static_prop_packet.csv,https://database.tytorobotics.com/tests/egm/dys-samguk-shu-dal-5040-cyclone,tyto_public_static_test_summary,Tyto public database static test page parsed from embedded benchmark-data-table JSON.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
