row_type,name,source,dataset_page,sample,temperature_c,soc,discharge_capacity_ah,charge_capacity_ah,mean_capacity_ah,discharge_voltage_v,charge_voltage_v,average_ocv_v,discharge_current_a_at_sample,charge_current_a_at_sample,current_code_cell_ocv_v_4p2_3p3,current_code_minus_calce_average_mv,current_code_minus_calce_average_percent_cell_range,soc_power_limit_code,note,raw_sample_count,discharge_segment_duration_s,charge_segment_duration_s,sample_count,average_ocv_v_median,discharge_voltage_v_median,charge_voltage_v_median,average_ocv_v_min,average_ocv_v_max,current_code_minus_calce_median_mv,current_code_minus_calce_median_percent_cell_range,battery,outer_zip_member,mat_file,cycle_index,discharge_index,ambient_temperature_c,capacity_ah,integrated_delivered_ah,start_voltage_v,end_voltage_v,mean_current_a,delivered_ah_at_sample,loaded_voltage_v,measured_current_a_at_sample,current_code_minus_nasa_loaded_mv,preset,estimated_cells,normalized_lipo_ocv_code,pack_ocv_v,cell_ocv_v,empty_pack_v,full_pack_v,soc_resistance_scale_fresh_code,soc_resistance_scale_worn_code,battery_temperature_c,load_fraction_of_config_max,discharge_current_a,c_rate,open_circuit_voltage_v,base_resistance_ohm,temperature_resistance_scale,soc_resistance_scale,aging_resistance_scale,polarization_resistance_target,effective_resistance_ohm,total_resistance_sag_v,ohmic_sag_v,steady_transient_sag_v,regen_current_a_proxy,regen_spike_v_proxy,per_motor_ripple_current_a_proxy,bus_ripple_v_proxy,steady_bus_voltage_v,steady_bus_voltage_fraction_nominal,soc_power_limit,current_power_limit,thermal_power_limit,combined_power_limit,sag_rise_tau_s,sag_recovery_tau_s,spike_rise_tau_s,spike_recovery_tau_s,ripple_rise_tau_s,ripple_recovery_tau_s
reference_calce_lc_ocv_soc_point,SP20-3_0C_soc_0.05,https://web.calce.umd.edu/batteries/data/SP3_0C_LC_OCV_03_03_2016.zip,https://calce.umd.edu/battery-data,SP20-3,0.0,0.05,1.8644679602605168,2.028646654877155,1.9465573075688358,3.348127841949463,3.4904167652130127,3.419272303581238,-0.09970280062910311,0.09990531206130981,3.453,33.72769641876205,3.747521824306895,0.3594752186588921,CALCE low-current OCV: average of low-current discharge and charge voltages at matched coulomb-counted SOC.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_lc_ocv_soc_point,SP20-3_0C_soc_0.10,https://web.calce.umd.edu/batteries/data/SP3_0C_LC_OCV_03_03_2016.zip,https://calce.umd.edu/battery-data,SP20-3,0.0,0.1,1.8644679602605168,2.028646654877155,1.9465573075688358,3.427422996312344,3.510512351989746,3.4689676741510453,-0.10000147722312762,0.10002999672993522,3.552,83.0323258489547,9.225813983217188,0.6058309037900874,CALCE low-current OCV: average of low-current discharge and charge voltages at matched coulomb-counted SOC.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_lc_ocv_soc_point,SP20-3_0C_soc_0.18,https://web.calce.umd.edu/batteries/data/SP3_0C_LC_OCV_03_03_2016.zip,https://calce.umd.edu/battery-data,SP20-3,0.0,0.18,1.8644679602605168,2.028646654877155,1.9465573075688358,3.5064114697042075,3.5811067870886335,3.5437591283964203,-0.09992937216876814,0.10008513182401657,3.67296,129.20087160357951,14.355652400397723,1.0,CALCE low-current OCV: average of low-current discharge and charge voltages at matched coulomb-counted SOC.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_lc_ocv_soc_point,SP20-3_0C_soc_0.20,https://web.calce.umd.edu/batteries/data/SP3_0C_LC_OCV_03_03_2016.zip,https://calce.umd.edu/battery-data,SP20-3,0.0,0.2,1.8644679602605168,2.028646654877155,1.9465573075688358,3.5226669311523438,3.5930996490905134,3.5578832901214286,-0.09980498732720998,0.0999758567877701,3.687,129.11670987857127,14.34630109761903,1.0,CALCE low-current OCV: average of low-current discharge and charge voltages at matched coulomb-counted SOC.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_lc_ocv_soc_point,SP20-3_0C_soc_0.35,https://web.calce.umd.edu/batteries/data/SP3_0C_LC_OCV_03_03_2016.zip,https://calce.umd.edu/battery-data,SP20-3,0.0,0.35,1.8644679602605168,2.028646654877155,1.9465573075688358,3.5804610800622827,3.6453790499830454,3.612920065022664,-0.09987454116344452,0.10008513182401657,3.768,155.07993497733574,17.23110388637064,1.0,CALCE low-current OCV: average of low-current discharge and charge voltages at matched coulomb-counted SOC.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_lc_ocv_soc_point,SP20-3_0C_soc_0.50,https://web.calce.umd.edu/batteries/data/SP3_0C_LC_OCV_03_03_2016.zip,https://calce.umd.edu/battery-data,SP20-3,0.0,0.5,1.8644679602605168,2.028646654877155,1.9465573075688358,3.6357851028442383,3.7006094455718994,3.668197274208069,-0.10014518479211024,0.10026495158672333,3.822,153.8027257919312,17.089191754659026,1.0,CALCE low-current OCV: average of low-current discharge and charge voltages at matched coulomb-counted SOC.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_lc_ocv_soc_point,SP20-3_0C_soc_0.65,https://web.calce.umd.edu/batteries/data/SP3_0C_LC_OCV_03_03_2016.zip,https://calce.umd.edu/battery-data,SP20-3,0.0,0.65,1.8644679602605168,2.028646654877155,1.9465573075688358,3.759674870744164,3.8257200717926025,3.792697471268383,-0.09997058211435071,0.10026495158672333,3.894,101.30252873161716,11.255836525735239,1.0,CALCE low-current OCV: average of low-current discharge and charge voltages at matched coulomb-counted SOC.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_lc_ocv_soc_point,SP20-3_0C_soc_0.80,https://web.calce.umd.edu/batteries/data/SP3_0C_LC_OCV_03_03_2016.zip,https://calce.umd.edu/battery-data,SP20-3,0.0,0.8,1.8644679602605168,2.028646654877155,1.9465573075688358,3.9156355016913125,3.9679977196238845,3.9418166106575985,-0.10005436092615128,0.10043200081679238,3.984,42.18338934240151,4.687043260266834,1.0,CALCE low-current OCV: average of low-current discharge and charge voltages at matched coulomb-counted SOC.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_lc_ocv_soc_point,SP20-3_0C_soc_0.90,https://web.calce.umd.edu/batteries/data/SP3_0C_LC_OCV_03_03_2016.zip,https://calce.umd.edu/battery-data,SP20-3,0.0,0.9,1.8644679602605168,2.028646654877155,1.9465573075688358,4.025504977032757,4.075842624159599,4.0506738005961775,-0.09991430587417931,0.10008513182401657,4.074,23.3261994038223,2.591799933758033,1.0,CALCE low-current OCV: average of low-current discharge and charge voltages at matched coulomb-counted SOC.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_lc_ocv_soc_point,SP20-3_0C_soc_1.00,https://web.calce.umd.edu/batteries/data/SP3_0C_LC_OCV_03_03_2016.zip,https://calce.umd.edu/battery-data,SP20-3,0.0,1.0,1.8644679602605168,2.028646654877155,1.9465573075688358,4.167343616485596,4.200079917907715,4.183711767196655,-0.10005436092615128,0.10044477134943008,4.2,16.288232803344904,1.8098036448161003,1.0,CALCE low-current OCV: average of low-current discharge and charge voltages at matched coulomb-counted SOC.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_lc_ocv_curve_summary,CALCE SP20-3 low-current OCV 0C,https://web.calce.umd.edu/batteries/data/SP3_0C_LC_OCV_03_03_2016.zip,https://calce.umd.edu/battery-data,SP20-3,0.0,,1.8644679602605168,2.028646654877155,1.9465573075688358,,,,,,,,,,Largest low-current discharge and charge segments extracted from CALCE OCV workbook.,154061,67155.61988983594,72949.73196189896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_lc_ocv_soc_point,SP20-3_25C_soc_0.00,https://web.calce.umd.edu/batteries/data/SP3_25C_LC_OCV_11_16_2015.zip,https://calce.umd.edu/battery-data,SP20-3,25.0,0.0,2.080164593791521,2.0193556932343797,2.0497601435129504,2.4998912811279297,3.03377103805542,2.766831159591675,-0.09990566223859787,0.0994209572672844,3.3,533.168840408325,59.24098226759167,0.35,CALCE low-current OCV: average of low-current discharge and charge voltages at matched coulomb-counted SOC.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_lc_ocv_soc_point,SP20-3_25C_soc_0.04,https://web.calce.umd.edu/batteries/data/SP3_25C_LC_OCV_11_16_2015.zip,https://calce.umd.edu/battery-data,SP20-3,25.0,0.04,2.080164593791521,2.0193556932343797,2.0497601435129504,3.3273459160380057,3.4363910994321314,3.3818685077350685,-0.09992124561448565,0.09937977399840275,3.4370879999999997,55.21949226493117,6.135499140547908,0.35,CALCE low-current OCV: average of low-current discharge and charge voltages at matched coulomb-counted SOC.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_lc_ocv_soc_point,SP20-3_25C_soc_0.05,https://web.calce.umd.edu/batteries/data/SP3_25C_LC_OCV_11_16_2015.zip,https://calce.umd.edu/battery-data,SP20-3,25.0,0.05,2.080164593791521,2.0193556932343797,2.0497601435129504,3.379855924184086,3.4665526927235155,3.423204308453801,-0.09994560360056987,0.09936913728912448,3.453,29.795691546198988,3.3106323940221096,0.3594752186588921,CALCE low-current OCV: average of low-current discharge and charge voltages at matched coulomb-counted SOC.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_lc_ocv_soc_point,SP20-3_25C_soc_0.10,https://web.calce.umd.edu/batteries/data/SP3_25C_LC_OCV_11_16_2015.zip,https://calce.umd.edu/battery-data,SP20-3,25.0,0.1,2.080164593791521,2.0193556932343797,2.0497601435129504,3.437822483371797,3.491987272666277,3.464904878019037,-0.0998141791170043,0.09940368191678475,3.552,87.09512198096326,9.677235775662583,0.6058309037900874,CALCE low-current OCV: average of low-current discharge and charge voltages at matched coulomb-counted SOC.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_lc_ocv_soc_point,SP20-3_25C_soc_0.18,https://web.calce.umd.edu/batteries/data/SP3_25C_LC_OCV_11_16_2015.zip,https://calce.umd.edu/battery-data,SP20-3,25.0,0.18,2.080164593791521,2.0193556932343797,2.0497601435129504,3.5095536708831787,3.5652510923965477,3.537402381639863,-0.10002371267443878,0.09943646487481443,3.67296,135.55761836013681,15.061957595570755,1.0,CALCE low-current OCV: average of low-current discharge and charge voltages at matched coulomb-counted SOC.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_lc_ocv_soc_point,SP20-3_25C_soc_0.20,https://web.calce.umd.edu/batteries/data/SP3_25C_LC_OCV_11_16_2015.zip,https://calce.umd.edu/battery-data,SP20-3,25.0,0.2,2.080164593791521,2.0193556932343797,2.0497601435129504,3.5257365703582764,3.5815977530014904,3.5536671616798836,-0.09988190013913506,0.09927251743729124,3.687,133.33283832011622,14.814759813346246,1.0,CALCE low-current OCV: average of low-current discharge and charge voltages at matched coulomb-counted SOC.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_lc_ocv_soc_point,SP20-3_25C_soc_0.35,https://web.calce.umd.edu/batteries/data/SP3_25C_LC_OCV_11_16_2015.zip,https://calce.umd.edu/battery-data,SP20-3,25.0,0.35,2.080164593791521,2.0193556932343797,2.0497601435129504,3.591763496398926,3.6394860627975936,3.6156247795982597,-0.09993644370329807,0.09923942387104034,3.768,152.3752204017401,16.930580044637793,1.0,CALCE low-current OCV: average of low-current discharge and charge voltages at matched coulomb-counted SOC.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_lc_ocv_soc_point,SP20-3_25C_soc_0.50,https://web.calce.umd.edu/batteries/data/SP3_25C_LC_OCV_11_16_2015.zip,https://calce.umd.edu/battery-data,SP20-3,25.0,0.5,2.080164593791521,2.0193556932343797,2.0497601435129504,3.643471200724972,3.6933932304382324,3.6684322155816025,-0.09990566223859787,0.09923942387104034,3.822,153.5677844183976,17.06308715759973,1.0,CALCE low-current OCV: average of low-current discharge and charge voltages at matched coulomb-counted SOC.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_lc_ocv_soc_point,SP20-3_25C_soc_0.65,https://web.calce.umd.edu/batteries/data/SP3_25C_LC_OCV_11_16_2015.zip,https://calce.umd.edu/battery-data,SP20-3,25.0,0.65,2.080164593791521,2.0193556932343797,2.0497601435129504,3.768463288074392,3.816384792327881,3.792424040201136,-0.09992768161303418,0.09935991671386016,3.894,101.57595979886392,11.286217755429323,1.0,CALCE low-current OCV: average of low-current discharge and charge voltages at matched coulomb-counted SOC.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_lc_ocv_soc_point,SP20-3_25C_soc_0.80,https://web.calce.umd.edu/batteries/data/SP3_25C_LC_OCV_11_16_2015.zip,https://calce.umd.edu/battery-data,SP20-3,25.0,0.8,2.080164593791521,2.0193556932343797,2.0497601435129504,3.9186618328094482,3.963921130954557,3.9412914818820024,-0.100058631417478,0.099542676594386,3.984,42.708518117997585,4.745390901999731,1.0,CALCE low-current OCV: average of low-current discharge and charge voltages at matched coulomb-counted SOC.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_lc_ocv_soc_point,SP20-3_25C_soc_0.90,https://web.calce.umd.edu/batteries/data/SP3_25C_LC_OCV_11_16_2015.zip,https://calce.umd.edu/battery-data,SP20-3,25.0,0.9,2.080164593791521,2.0193556932343797,2.0497601435129504,4.030648708343506,4.074990272521973,4.052819490432739,-0.09972412884235382,0.099381567418923,4.074,21.180509567260586,2.3533899519178427,1.0,CALCE low-current OCV: average of low-current discharge and charge voltages at matched coulomb-counted SOC.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_lc_ocv_soc_point,SP20-3_25C_soc_1.00,https://web.calce.umd.edu/batteries/data/SP3_25C_LC_OCV_11_16_2015.zip,https://calce.umd.edu/battery-data,SP20-3,25.0,1.0,2.080164593791521,2.0193556932343797,2.0497601435129504,4.166910171508789,4.200085639953613,4.183497905731201,-0.10008720308542252,0.09960249811410904,4.2,16.502094268799006,1.8335660298665561,1.0,CALCE low-current OCV: average of low-current discharge and charge voltages at matched coulomb-counted SOC.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_lc_ocv_curve_summary,CALCE SP20-3 low-current OCV 25C,https://web.calce.umd.edu/batteries/data/SP3_25C_LC_OCV_11_16_2015.zip,https://calce.umd.edu/battery-data,SP20-3,25.0,,2.080164593791521,2.0193556932343797,2.0497601435129504,,,,,,,,,,Largest low-current discharge and charge segments extracted from CALCE OCV workbook.,90914,74931.36253278916,73159.01296284577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_lc_ocv_soc_point,SP20-3_45C_soc_0.00,https://web.calce.umd.edu/batteries/data/SP3_45C_LC_OCV_11_21_2015.zip,https://calce.umd.edu/battery-data,SP20-3,45.0,0.0,2.138091111110601,1.9371319444442738,2.0376115277774374,2.501,2.995,2.748,-0.066,0.102,3.3,551.9999999999995,61.333333333333286,0.35,CALCE low-current OCV: average of low-current discharge and charge voltages at matched coulomb-counted SOC.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_lc_ocv_soc_point,SP20-3_45C_soc_0.04,https://web.calce.umd.edu/batteries/data/SP3_45C_LC_OCV_11_21_2015.zip,https://calce.umd.edu/battery-data,SP20-3,45.0,0.04,2.138091111110601,1.9371319444442738,2.0376115277774374,3.317,3.406,3.3615000000000004,-0.09841591835461488,0.09953000000060197,3.4370879999999997,75.58799999999933,8.398666666666593,0.35,CALCE low-current OCV: average of low-current discharge and charge voltages at matched coulomb-counted SOC.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_lc_ocv_soc_point,SP20-3_45C_soc_0.05,https://web.calce.umd.edu/batteries/data/SP3_45C_LC_OCV_11_21_2015.zip,https://calce.umd.edu/battery-data,SP20-3,45.0,0.05,2.138091111110601,1.9371319444442738,2.0376115277774374,3.373,3.446517676767294,3.409758838383647,-0.10060298506707271,0.099,3.453,43.24116161635283,4.8045735129280915,0.3594752186588921,CALCE low-current OCV: average of low-current discharge and charge voltages at matched coulomb-counted SOC.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_lc_ocv_soc_point,SP20-3_45C_soc_0.10,https://web.calce.umd.edu/batteries/data/SP3_45C_LC_OCV_11_21_2015.zip,https://calce.umd.edu/battery-data,SP20-3,45.0,0.1,2.138091111110601,1.9371319444442738,2.0376115277774374,3.44,3.483,3.4615,-0.099,0.1,3.552,90.50000000000003,10.055555555555557,0.6058309037900874,CALCE low-current OCV: average of low-current discharge and charge voltages at matched coulomb-counted SOC.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_lc_ocv_soc_point,SP20-3_45C_soc_0.18,https://web.calce.umd.edu/batteries/data/SP3_45C_LC_OCV_11_21_2015.zip,https://calce.umd.edu/battery-data,SP20-3,45.0,0.18,2.138091111110601,1.9371319444442738,2.0376115277774374,3.507,3.551,3.529,-0.09846545456218067,0.09846192893172241,3.67296,143.95999999999987,15.99555555555554,1.0,CALCE low-current OCV: average of low-current discharge and charge voltages at matched coulomb-counted SOC.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_lc_ocv_soc_point,SP20-3_45C_soc_0.20,https://web.calce.umd.edu/batteries/data/SP3_45C_LC_OCV_11_21_2015.zip,https://calce.umd.edu/battery-data,SP20-3,45.0,0.2,2.138091111110601,1.9371319444442738,2.0376115277774374,3.522,3.568755000003108,3.545377500001554,-0.09907135679200081,0.1005100000062161,3.687,141.62249999844568,15.73583333316063,1.0,CALCE low-current OCV: average of low-current discharge and charge voltages at matched coulomb-counted SOC.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_lc_ocv_soc_point,SP20-3_45C_soc_0.35,https://web.calce.umd.edu/batteries/data/SP3_45C_LC_OCV_11_21_2015.zip,https://calce.umd.edu/battery-data,SP20-3,45.0,0.35,2.138091111110601,1.9371319444442738,2.0376115277774374,3.597,3.636,3.6165000000000003,-0.0996261306591191,0.09922864321296167,3.768,151.49999999999952,16.833333333333282,1.0,CALCE low-current OCV: average of low-current discharge and charge voltages at matched coulomb-counted SOC.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_lc_ocv_soc_point,SP20-3_45C_soc_0.50,https://web.calce.umd.edu/batteries/data/SP3_45C_LC_OCV_11_21_2015.zip,https://calce.umd.edu/battery-data,SP20-3,45.0,0.5,2.138091111110601,1.9371319444442738,2.0376115277774374,3.649,3.684,3.6665,-0.10069000000925013,0.09906030150658204,3.822,155.49999999999997,17.277777777777775,1.0,CALCE low-current OCV: average of low-current discharge and charge voltages at matched coulomb-counted SOC.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_lc_ocv_soc_point,SP20-3_45C_soc_0.65,https://web.calce.umd.edu/batteries/data/SP3_45C_LC_OCV_11_21_2015.zip,https://calce.umd.edu/battery-data,SP20-3,45.0,0.65,2.138091111110601,1.9371319444442738,2.0376115277774374,3.776,3.794,3.785,-0.10044975125023593,0.09792346938944904,3.894,108.99999999999999,12.111111111111109,1.0,CALCE low-current OCV: average of low-current discharge and charge voltages at matched coulomb-counted SOC.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_lc_ocv_soc_point,SP20-3_45C_soc_0.80,https://web.calce.umd.edu/batteries/data/SP3_45C_LC_OCV_11_21_2015.zip,https://calce.umd.edu/battery-data,SP20-3,45.0,0.8,2.138091111110601,1.9371319444442738,2.0376115277774374,3.9263778894405794,3.934,3.93018894472029,-0.09962211055942075,0.09936683417099909,3.984,53.811055279710196,5.979006142190022,1.0,CALCE low-current OCV: average of low-current discharge and charge voltages at matched coulomb-counted SOC.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_lc_ocv_soc_point,SP20-3_45C_soc_0.90,https://web.calce.umd.edu/batteries/data/SP3_45C_LC_OCV_11_21_2015.zip,https://calce.umd.edu/battery-data,SP20-3,45.0,0.9,2.138091111110601,1.9371319444442738,2.0376115277774374,4.039142000001596,4.038,4.038571000000799,-0.1,0.10066000000003726,4.074,35.42899999920124,3.9365555554668044,1.0,CALCE low-current OCV: average of low-current discharge and charge voltages at matched coulomb-counted SOC.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_lc_ocv_soc_point,SP20-3_45C_soc_1.00,https://web.calce.umd.edu/batteries/data/SP3_45C_LC_OCV_11_21_2015.zip,https://calce.umd.edu/battery-data,SP20-3,45.0,1.0,2.138091111110601,1.9371319444442738,2.0376115277774374,4.175,4.152,4.1635,-0.1,0.094,4.2,36.5000000000002,4.055555555555578,1.0,CALCE low-current OCV: average of low-current discharge and charge voltages at matched coulomb-counted SOC.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_lc_ocv_curve_summary,CALCE SP20-3 low-current OCV 45C,https://web.calce.umd.edu/batteries/data/SP3_45C_LC_OCV_11_21_2015.zip,https://calce.umd.edu/battery-data,SP20-3,45.0,,2.138091111110601,1.9371319444442738,2.0376115277774374,,,,,,,,,,Largest low-current discharge and charge segments extracted from CALCE OCV workbook.,169835,77345.0,70077.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_lc_ocv_soc_median,CALCE_LC_OCV_median_0C_soc_0.00,https://calce.umd.edu/battery-data,https://calce.umd.edu/battery-data,,0.0,0.0,,,,,,,,,3.3,,,0.35,Median across available CALCE SP20 low-current OCV samples at this temperature/SOC.,,,,2,2.862432360649109,2.4999029636383057,3.224961757659912,2.8480089902877808,2.876855731010437,437.56763935089094,48.618626594543436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_lc_ocv_soc_median,CALCE_LC_OCV_median_0C_soc_0.04,https://calce.umd.edu/battery-data,https://calce.umd.edu/battery-data,,0.0,0.04,,,,,,,,,3.4370879999999997,,,0.35,Median across available CALCE SP20 low-current OCV samples at this temperature/SOC.,,,,2,3.3758129546779236,3.268257457838282,3.483368451517565,3.367976003004176,3.383649906351671,61.27504532207606,6.8083383691195625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_lc_ocv_soc_median,CALCE_LC_OCV_median_0C_soc_0.05,https://calce.umd.edu/battery-data,https://calce.umd.edu/battery-data,,0.0,0.05,,,,,,,,,3.453,,,0.3594752186588921,Median across available CALCE SP20 low-current OCV samples at this temperature/SOC.,,,,2,3.414375912540676,3.338583464092604,3.490168360988748,3.4094795215001144,3.419272303581238,38.624087459323775,4.291565273258198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_lc_ocv_soc_median,CALCE_LC_OCV_median_0C_soc_0.10,https://calce.umd.edu/battery-data,https://calce.umd.edu/battery-data,,0.0,0.1,,,,,,,,,3.552,,,0.6058309037900874,Median across available CALCE SP20 low-current OCV samples at this temperature/SOC.,,,,2,3.4670424066106325,3.424949924572278,3.509134888648987,3.4651171390702196,3.4689676741510453,84.95759338936759,9.43973259881862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_lc_ocv_soc_median,CALCE_LC_OCV_median_0C_soc_0.18,https://calce.umd.edu/battery-data,https://calce.umd.edu/battery-data,,0.0,0.18,,,,,,,,,3.67296,,,1.0,Median across available CALCE SP20 low-current OCV samples at this temperature/SOC.,,,,2,3.542059652618625,3.5050348287558286,3.5790844764814223,3.54036017684083,3.5437591283964203,130.9003473813748,14.544483042374976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_lc_ocv_soc_median,CALCE_LC_OCV_median_0C_soc_0.20,https://calce.umd.edu/battery-data,https://calce.umd.edu/battery-data,,0.0,0.2,,,,,,,,,3.687,,,1.0,Median across available CALCE SP20 low-current OCV samples at this temperature/SOC.,,,,2,3.5571657992412993,3.5229755506075904,3.5913560478750077,3.55644830836117,3.5578832901214286,129.83420075870055,14.426022306522285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_lc_ocv_soc_median,CALCE_LC_OCV_median_0C_soc_0.35,https://calce.umd.edu/battery-data,https://calce.umd.edu/battery-data,,0.0,0.35,,,,,,,,,3.768,,,1.0,Median across available CALCE SP20 low-current OCV samples at this temperature/SOC.,,,,2,3.6125624642924556,3.5802434229896605,3.6448815055952517,3.6122048635622477,3.612920065022664,155.43753570754416,17.270837300838238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_lc_ocv_soc_median,CALCE_LC_OCV_median_0C_soc_0.50,https://calce.umd.edu/battery-data,https://calce.umd.edu/battery-data,,0.0,0.5,,,,,,,,,3.822,,,1.0,Median across available CALCE SP20 low-current OCV samples at this temperature/SOC.,,,,2,3.6668671578455467,3.6348358251061343,3.698898490584959,3.6655370414830246,3.668197274208069,155.13284215445333,17.236982461605926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
